y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
0,0.0,-0.895674,1.5125299,1.1796623,1.1968307,-0.69543356,3.2767177,-2.8834062,0.9070239,1.0,1.4744041,0.99169046,1.9589665,1.9059098,1.0,-0.29392678,0.26934612,0.7891972,-0.2780188,0.0,-3.8359485,4.0984974,1.1817763,-3.1374705,-1.8109913,-3.5388494,-1.7336285,0.0,-1.3439405,0.2085324,-1.8304377,1.0,8.371723,1.0,1.5246251,1.0,0.0,2.5841274,-0.9906265,6.9746494,3.4308543,-0.1911577,-0.7707343,-1.1494052,-0.8053423,0.0,0.8884398,0.71923304,-1.4663808
1,0.0,0.21945226,1.5641762,0.27828234,-0.18848532,-0.4054766,2.1164412,-2.8643756,0.017942399,0.0,-0.6740892,-0.6986559,1.7700486,0.47306606,0.0,-0.5278297,0.83088696,2.7791834,-1.0430418,1.0,-0.7984474,5.3895535,0.8374779,-2.9591558,-1.0153118,-2.8092248,-1.1027634,1.0,-0.97570163,1.946558,-1.6636556,1.0,9.2000885,0.0,1.4981188,1.0,1.0,2.166113,-1.1818686,0.56827736,3.2665637,-1.446739,-1.6131895,-2.9363058,-2.8901298,1.0,-0.24445999,3.261223,-1.61106
0,1.0,-3.574999,0.5187427,1.5139976,-2.3340979,-1.5462335,2.3719099,0.54803866,0.9616857,1.0,1.1804326,-0.3432628,3.5643842,0.7143777,1.0,-1.7888013,2.3286722,2.0305836,-1.0218338,1.0,-1.7878063,4.6602287,-1.7586467,-1.6796464,-1.8475162,-3.1684449,0.24845155,1.0,-1.3106025,0.51902306,-3.3458614,0.0,9.458069,0.0,0.36295742,0.0,0.0,5.7374,-0.20818281,-0.8148999,2.707444,0.7482886,-2.9221237,-4.3245935,-4.083732,0.0,-0.0025013387,3.8214588,-0.7263689
1,0.0,-3.9114568,0.6381132,1.4207294,-1.8111789,-1.694642,0.6112094,0.5737909,3.413444,1.0,-1.7594054,1.2801858,2.9084616,1.6561686,0.0,-1.4399493,1.845999,1.7720611,-1.1943114,0.0,-2.7097402,4.0621715,-0.14049171,-3.8816612,-1.9326391,-3.2793326,2.404469,1.0,-1.4109477,1.8712692,-1.2671016,1.0,8.972883,0.0,0.03418003,0.0,1.0,5.7809896,-2.6694155,4.590496,1.6623583,-0.26053637,-0.60922295,-1.6609306,-1.4456282,0.0,3.1152012,0.8671341,0.29295388
0,0.0,-0.4079005,2.2096553,0.82057226,1.3385948,-0.22890162,2.0669448,-2.4721994,1.2239921,1.0,-2.6192832,1.2413175,3.008636,2.7229707,0.0,-1.7907974,1.7709981,2.8863235,-1.1543592,1.0,-4.49039,2.5576005,0.9441601,-4.667157,-0.8268618,-3.3387358,-0.37438604,1.0,-1.392818,-0.36489534,-1.9744704,1.0,6.638633,1.0,1.6240591,1.0,1.0,-0.841764,-2.0449731,1.5869846,3.6690874,-0.95313245,-0.52962285,-2.3738945,-1.9707762,0.0,2.3129406,3.571973,-1.3403068
0,0.0,-1.5798562,2.325348,2.3311357,1.547492,-1.8320193,0.6309937,-2.2903202,-2.9708302,0.0,-3.501974,-0.6293679,2.5934799,-0.8890395,0.0,-2.02163,3.6825514,0.65473175,-0.6684349,1.0,-5.400121,6.151972,1.4040864,-0.19848442,0.83618665,-2.3109825,1.118242,1.0,-0.121261485,-0.68994075,-3.008322,0.0,9.967366,1.0,0.45203188,0.0,0.0,5.96991,0.5411234,3.3385725,3.024083,-0.90730596,-1.3402762,-5.097511,-0.740855,1.0,-0.830728,3.6952398,-2.2740724
0,1.0,-4.427527,-0.31907248,0.06012386,-2.4687057,0.045527652,1.5609252,-0.34464905,3.2555327,0.0,-3.401371,-0.48878545,3.6109471,0.6293521,0.0,-1.4818697,0.16613448,2.481273,-0.95861316,1.0,-1.118764,5.4396253,-1.6995437,-3.2038214,-0.1386959,-3.7660112,-1.5505358,0.0,-1.4445423,-1.3209686,-2.4054408,0.0,7.8728633,1.0,2.1223924,0.0,0.0,5.2720275,-3.6071098,6.301806,0.88570005,-2.2850525,0.9115971,-2.8212953,-1.119454,1.0,1.0327587,2.6211193,-1.4062487
1,1.0,2.134611,-0.54171515,-0.11173421,0.090195954,-0.5067791,4.30745,-2.8761888,3.5637803,0.0,3.5780435,1.351711,1.9557556,2.1006088,1.0,-0.66693807,1.6026521,0.47841108,1.0158597,0.0,-3.406798,4.583573,0.3149732,-4.699895,-1.8373328,-1.3608501,-0.48044753,0.0,-0.9416521,0.13283549,-0.3696337,0.0,3.8237698,0.0,1.1620189,0.0,0.0,-0.5754378,-2.2429686,1.3407674,9.412305,-0.8676762,-1.5577669,0.20207071,-1.7452873,0.0,2.291342,2.8620317,-2.5747933
1,0.0,3.6768036,3.3338697,-0.18261027,1.5541677,0.26774403,3.229535,-2.0542443,-0.346215,0.0,-0.9139948,-0.11854827,0.8939886,2.5192513,1.0,0.33355814,3.693414,-0.70105004,0.8792911,1.0,-2.323096,7.270147,0.78147274,-5.212143,-1.8231686,1.2627863,0.71440375,0.0,2.3346279,1.4760411,0.75281084,1.0,7.864462,1.0,2.4902725,1.0,1.0,2.3718061,-2.0023587,0.7678757,5.231721,0.2214731,-2.6942973,-2.0232713,1.6687354,0.0,1.1735353,3.7458396,-2.458101
0,0.0,-2.3270023,3.2440834,2.545091,0.64194167,-1.9058077,1.0182761,-2.5143445,-0.35978866,1.0,1.5963509,0.95718926,3.4514663,1.0322907,1.0,-1.5351115,1.3708605,3.2255702,-0.2006613,1.0,-3.7477894,4.121418,1.1841233,-3.2800753,-1.7713976,-3.1794543,-1.8624852,0.0,-1.3391433,0.59054476,-3.0958786,0.0,6.4403386,0.0,0.06135321,1.0,1.0,4.7470837,0.61375725,0.33916402,1.4202198,-0.13728881,-0.34375346,-2.9893303,-1.2371967,0.0,1.0344973,1.7480459,-1.2749099
0,0.0,0.50005186,1.9057704,0.25802493,1.2206577,0.81869704,2.9053993,-2.1305213,0.97028124,1.0,0.019610524,0.14523393,3.0689158,2.0752795,0.0,-0.5714613,1.0307951,2.0668118,-0.88113326,1.0,-4.6699004,3.7833772,-0.57824695,-1.7142347,-1.261659,-2.2454143,-1.5255191,0.0,-1.1188829,2.042166,-3.4439106,1.0,6.146155,1.0,2.3760579,0.0,0.0,0.92743015,0.90791357,-1.2391462,1.8720871,2.5993977,-2.0844655,-2.310188,-4.7743053,0.0,1.4316859,1.8536427,-0.57282037
1,0.0,2.2459593,-0.4136764,0.21305767,-0.3264686,-0.34199807,2.7461774,-3.2066925,0.28767216,0.0,3.2385178,-1.0023592,2.8557665,1.4581449,1.0,0.32811183,3.0840428,0.31911886,-0.518609,0.0,-0.7141597,5.2325296,-0.7788213,-1.4244994,-1.6935167,1.0473139,-2.7123175,0.0,1.7647296,1.4166628,-1.2399778,0.0,7.9420156,1.0,0.97235185,0.0,0.0,4.893091,-1.3358184,8.929532,7.2449856,-3.1738377,0.39730638,-2.5136075,-2.1953895,1.0,0.4683243,3.07305,-2.762251
1,1.0,0.80727077,-0.82998335,-0.093560725,1.9093057,-0.6076425,3.3694987,-1.0185416,-0.9565519,0.0,0.49799776,-0.14710896,2.6317382,2.2672765,1.0,-1.4310007,2.2231905,2.3906631,0.72254515,0.0,-5.0717916,4.1033115,-1.4549401,-2.93148,-1.8229123,-3.143592,-1.646991,1.0,-1.375936,2.3973646,-0.9062918,1.0,8.68472,0.0,1.3786718,0.0,0.0,-1.5597887,-1.5018957,7.1038427,0.83360803,-2.2592323,-0.43266732,-0.36776078,-1.040548,0.0,0.21068698,2.7800815,0.430502
1,1.0,2.9201214,-0.0041190386,0.42656997,-0.16514455,-1.357668,2.9757638,-2.8915539,-0.2598524,1.0,-0.08669692,0.28508922,-0.80792165,1.5366194,0.0,0.5775707,1.7978628,1.6960913,0.98555714,1.0,-1.1899408,3.737018,0.5461502,-1.2012022,-1.1942738,-2.5239005,-2.2386005,0.0,-0.3437199,1.6094447,-0.32397997,1.0,8.964381,0.0,1.128301,0.0,1.0,-0.035502672,0.26059747,4.0990376,6.8436904,-1.3203115,-0.6130608,-1.3174576,-4.2094564,0.0,-0.1576793,3.1623106,-2.1109505
1,1.0,0.05147946,0.9504475,1.166651,1.0384912,-1.6946926,-0.06802404,-1.1849061,0.19979797,0.0,0.5828529,1.1290865,2.2278607,0.91567993,0.0,-0.8651554,2.454791,2.2922294,0.873024,0.0,-4.659827,2.5433064,0.7479843,-4.609287,-1.5878047,-3.511082,0.043700695,0.0,-1.3037201,1.1483419,-1.8517835,1.0,7.2920737,0.0,-0.06845844,0.0,1.0,1.2624607,-2.4484262,6.062541,5.272271,-1.7222853,-1.0100355,-1.96367,-0.47208494,1.0,0.544453,2.290802,-1.4003165
1,1.0,-0.103165865,3.4398618,1.2453686,0.16146687,-1.7152828,1.2837521,-2.7844274,-1.8944247,0.0,-1.1966683,-1.26851,1.4867128,-0.6117703,1.0,-1.806972,3.0116532,0.71669924,0.72788113,1.0,-1.7236723,4.9902987,1.0605356,-0.9726304,-1.5701092,-3.2622464,-3.938783,1.0,-1.4770697,1.9251518,-2.3905275,1.0,6.854245,0.0,0.315768,0.0,0.0,5.363108,2.6206727,4.9820642,3.1836646,0.19526601,-0.87964654,-4.088699,-2.2773256,0.0,-0.61775255,3.5767317,-0.44675055
1,0.0,3.6353314,2.83554,0.149018,0.20629716,-0.3400243,2.9062042,-2.9923615,-1.2517197,1.0,-1.559862,-1.1913348,1.2534093,0.22784236,0.0,0.38638207,0.91046065,2.411509,-0.9648945,0.0,-3.1344118,5.265615,1.0117338,-0.8764136,-1.3619384,-1.6919354,-3.6692185,0.0,0.009168107,1.5417836,-1.0642499,0.0,9.406911,0.0,2.4492674,0.0,0.0,1.422573,-0.18957442,8.3819685,6.5763817,-0.5324559,-1.1344508,-2.6474755,-1.7025998,0.0,0.46507722,2.7757456,-1.2693205
0,0.0,0.8732021,0.3883171,-0.23803195,2.2359724,1.998481,3.5137672,-1.4316858,1.1568404,0.0,-1.1460484,0.404756,2.091775,2.4434164,0.0,-0.54249895,0.79159987,-0.19581985,-0.9967596,1.0,-4.4663277,4.18041,-1.5617265,-1.9487783,-1.8501034,-2.2637162,0.45527646,1.0,-1.1483105,3.084693,-1.2033231,0.0,10.64665,0.0,3.5525901,0.0,1.0,4.3304734,-2.2406516,4.952641,2.8369954,-1.4226267,0.41698277,-1.2053826,-0.004886806,0.0,0.6512601,1.209909,-0.5616198
0,0.0,-1.4076787,0.16951627,2.029087,-1.4366552,-1.6452436,2.1379085,0.060244262,1.1108698,0.0,1.0970129,0.36180288,5.0500937,1.0297887,0.0,-1.4401962,0.021107197,0.594761,2.1478703,1.0,-3.6272562,3.9760242,-2.232829,-2.0579908,-0.2867139,-3.3012657,0.74113476,1.0,-1.4597842,-2.6071498,-3.4151802,1.0,4.1432776,1.0,0.19336772,0.0,1.0,0.9249582,-0.8356337,5.528933,4.6422176,-2.2806177,1.2023852,-1.7924759,-2.6572027,0.0,2.5849347,1.9650645,-2.5345223
0,0.0,-2.1453032,0.52819604,2.8534217,-1.67994,-1.7846098,0.8631724,0.76400936,-0.92148095,0.0,-0.081756234,-0.31573272,4.9341173,0.13473263,0.0,-2.4608464,1.7117608,2.7709224,1.6378458,1.0,-3.1915464,6.41409,-3.0382538,-4.511134,1.5989146,-3.6192641,1.1036848,1.0,-1.4844741,-5.9358735,-4.076328,1.0,5.941586,1.0,0.2637467,1.0,0.0,3.977401,1.5218449,2.511839,-4.1684847,-1.2676197,1.0578175,-4.5476007,-2.1919224,1.0,1.8525559,2.449212,-2.4921665
0,0.0,-3.1764185,1.6523055,2.4817321,-0.9376966,-1.9921067,-0.072056115,-1.7232969,0.69678956,1.0,-0.25264722,0.56596565,2.1689444,-0.06798974,0.0,-1.8191794,2.6647713,2.205464,-0.11392691,0.0,-2.5739262,6.4583983,0.27292114,-2.162301,-1.1552708,-2.384677,0.75686055,1.0,0.066309735,1.1904544,-2.7337167,1.0,7.0487394,1.0,-0.051013827,1.0,1.0,3.54334,-2.4975042,1.880163,2.6332164,-2.336174,-0.2703631,-3.9265027,-1.3996948,0.0,0.6033307,3.4708405,-1.7976829
1,0.0,-0.5850155,0.5495875,1.2844985,0.7844621,-1.4871073,1.5638015,-2.523722,0.05461541,0.0,2.477837,0.5106318,2.1005394,1.1837254,0.0,-0.69369274,2.7100425,-0.3163147,-0.7084315,0.0,-3.211916,6.031787,1.24237,-2.0553348,-0.59483695,-3.1247942,0.09471015,0.0,-1.1129528,-0.29621762,-3.4708314,1.0,5.934047,0.0,0.09464437,1.0,0.0,1.239406,0.46230847,0.9494958,1.5720775,0.21343833,-1.6697445,-3.194799,-2.1428227,0.0,0.7085916,2.6080234,-2.7776327
1,1.0,-3.414389,1.9376688,1.7454209,-0.16068894,-1.9066828,0.7815628,-2.6378262,1.2901484,1.0,1.038609,1.0165904,-0.01292491,1.0585806,0.0,-2.2628996,6.7520323,-0.38321304,3.196867,0.0,-2.2345417,4.0599785,0.94779885,-1.9676393,-0.8151375,-1.6659236,0.26547587,0.0,-0.1324864,1.5043024,-3.836655,1.0,10.431191,1.0,-0.38641194,1.0,1.0,0.40385675,-2.608918,1.764692,-3.471817,-0.57393235,1.6141381,-2.6464117,-1.4270678,1.0,2.2018123,4.2217083,-0.77467686
0,0.0,1.3493898,-0.8094126,-0.036438145,0.98251116,1.5503447,3.2292519,-3.304549,2.262376,0.0,0.9771048,0.2005995,1.2179329,2.7362707,0.0,0.40547442,1.6848887,1.9597695,-0.9574363,1.0,-1.5038435,2.0401368,0.042478427,-2.1231952,-1.7017106,0.312997,0.65035033,1.0,2.0030568,0.69587636,-0.62424344,0.0,5.240499,1.0,3.112293,1.0,1.0,1.3395138,0.56770575,1.9344783,4.466806,-2.7588196,-0.9594785,-1.5104481,-0.98106074,0.0,1.2105271,2.4425137,-2.9482462
0,0.0,-2.3288872,2.501115,2.5491416,0.23005995,-1.9229255,0.5145465,-3.2219296,-2.1668787,1.0,-4.7350426,-0.06504476,3.031612,0.1693961,1.0,-2.2877166,2.6030338,1.7802223,-0.22417516,0.0,-2.6793413,4.66695,0.71100557,-4.3363233,-1.7189003,-2.0969217,0.74782044,1.0,-0.08033652,1.2766097,-1.2844805,0.0,7.9199905,1.0,0.81593764,1.0,0.0,0.7882433,-1.429211,0.9511473,-0.21343255,-0.91247874,-0.8558791,-3.7741585,-1.1736567,0.0,0.36541855,4.8280025,0.15162307
1,0.0,-3.7998106,-0.24821371,1.8400948,-2.2099824,-1.7423121,0.21722251,0.21368575,4.461337,0.0,-1.4016492,1.300394,3.2062688,2.3240066,0.0,-1.1850669,-1.4970472,2.4509332,-0.5657173,0.0,-1.2223389,6.144942,0.5874074,-4.165852,2.4754808,-3.070578,-0.9069369,1.0,0.10403545,2.4685392,-1.22127,0.0,4.110417,1.0,0.2964472,1.0,1.0,6.2795343,-0.5689355,1.000031,5.934333,-1.6079395,-0.3167221,-2.1237679,-1.7580432,0.0,2.8490796,1.5505421,-3.0667274
0,1.0,-2.4111013,0.17524767,2.6796572,-1.9981384,-2.110325,0.9317157,0.54170644,0.61768204,0.0,0.3417727,0.36132818,2.8162186,0.4855662,1.0,-2.1448078,3.8785567,0.83143246,-1.14511,1.0,-3.4231987,8.317065,-0.89088035,-2.0232553,0.8333218,-3.2512968,-0.2387271,1.0,-1.4693298,1.9242302,-2.294249,0.0,8.32244,0.0,-0.23569866,0.0,0.0,4.018012,-0.5889912,2.3184204,1.6325184,1.7329402,-1.9848052,-3.7261932,-2.3147836,0.0,0.6677918,3.4527266,-1.6772777
1,0.0,7.1427755,-1.8132958,2.2790809,0.26951504,-1.8590863,2.184199,-1.202289,-1.5289485,0.0,3.1309392,0.05372961,0.8207687,0.8434606,0.0,-0.6827102,2.3149674,-0.8326635,-1.163927,1.0,-1.4716253,7.21744,0.47250795,-0.91119266,-0.54831964,0.07265541,1.3778272,0.0,1.9570316,1.034828,-0.80698025,0.0,6.883645,0.0,0.5542147,0.0,0.0,3.715877,1.433944,1.7472795,8.134934,-0.47113132,-0.3720216,-1.290124,-1.4222898,0.0,-0.55600107,2.950537,-2.9945588
0,0.0,3.0089326,-0.06806064,0.27743626,0.8911903,0.6670991,3.300824,-2.4483845,-1.0375249,1.0,1.9446023,-1.1099977,-0.036565542,0.9505147,0.0,0.78693354,6.090841,-1.191223,-0.7805596,1.0,-1.6995516,4.062055,0.6436529,1.251898,0.59704506,-0.20706335,-1.62446,0.0,1.362918,0.15785271,-1.1889379,0.0,6.086572,0.0,1.8732518,0.0,1.0,4.204144,0.17141026,5.0324154,5.9825726,-2.250355,-0.2650069,-3.8461595,-0.92601585,1.0,-0.19886057,4.046575,-1.8648229
1,1.0,0.23980522,1.2430097,0.7117785,-0.6364596,-1.3102944,0.98382306,-2.9310026,-3.3861597,1.0,-6.098922,-2.503747,1.8566759,-0.18028946,1.0,-2.7941778,4.4444866,0.96157694,0.80347145,1.0,-2.5388184,6.4962034,1.5975995,-2.8872728,-1.6137556,-3.0124383,3.5150127,1.0,-1.3284719,2.0311418,-0.52155405,0.0,8.864321,0.0,1.2226542,0.0,0.0,4.778088,3.595438,0.4782967,4.1453543,-0.33502692,-0.004475057,-6.06523,-1.9376687,1.0,0.643927,5.5332994,0.26015502
1,0.0,0.16357315,0.5340208,0.24810722,0.693318,-0.40388057,2.1396914,-2.1745524,0.6224822,0.0,-0.49148142,-0.11506502,2.3136168,1.3291204,0.0,-0.50665915,1.6234827,4.52526,-0.74562144,0.0,-3.6194954,3.230464,0.34892425,-2.9030454,-1.7450066,-2.5134938,-0.6918169,0.0,-1.1089904,1.7338326,-3.7781305,1.0,8.536835,0.0,1.3579307,0.0,0.0,1.8337296,-3.550241,6.8872337,2.4921598,1.3916912,-0.33437318,0.65569234,-3.3913655,1.0,0.17849123,2.605303,0.62680906
0,0.0,-1.6504191,0.83743495,2.202724,-0.50299346,-1.644825,1.0738147,-1.7798194,0.45899898,0.0,0.2389479,0.050756194,3.0669484,0.4579022,0.0,-1.2133241,2.7953134,2.887229,-0.593034,1.0,-3.389076,5.491328,0.6098978,-3.4756365,0.061750002,-3.4231079,1.4490027,1.0,-1.290204,1.0253419,-3.003087,1.0,7.565879,0.0,0.13023502,0.0,0.0,3.9433079,-1.9259207,2.151416,4.0674267,3.3199863,-0.14778662,-2.738795,-2.5696094,1.0,0.82913506,2.3891277,-1.0900874
0,1.0,0.36078823,2.4837108,0.80034447,0.36798647,-1.0036355,3.9215188,-3.1244836,0.4351881,1.0,2.8048189,0.35425687,2.6910334,3.1411612,0.0,0.09445755,1.652185,0.8708989,-0.33427897,1.0,-3.0473619,7.2149568,0.51794595,-0.8110683,-1.7544297,-1.3966023,-2.107498,1.0,-0.9309229,1.3109968,-1.8264374,1.0,10.225671,0.0,0.65299463,0.0,0.0,2.9300704,-0.011728108,1.9905641,3.546579,2.0239382,-1.4173601,-1.5534854,-1.2596831,0.0,0.550843,1.0608785,-1.617641
1,1.0,-0.04050839,0.38963842,1.0836167,1.0855304,-1.6257328,1.703124,-1.2182643,-0.90751517,1.0,1.0151384,0.6790579,-0.26535273,2.109923,0.0,-1.1307403,4.5576925,-1.5004301,1.7893817,0.0,-1.8028361,5.6351514,1.4226542,-2.8810883,-1.7824515,-3.3682156,-2.0335894,1.0,-1.3902929,0.86000955,0.29464197,1.0,8.389063,0.0,0.14783604,1.0,0.0,1.0653658,3.7510195,1.5052888,2.6660852,-1.2685107,0.85679716,-1.1466067,-1.7114686,0.0,0.23079729,3.1360638,-1.8259124
1,1.0,3.0137014,0.798837,0.38321212,0.17074376,-1.2326459,2.2387745,-2.687594,1.5129032,0.0,0.045519873,0.3258788,0.7043485,2.3235977,0.0,1.160332,2.0747294,1.0914196,1.8926088,1.0,-3.3302631,4.388861,0.92704093,-2.391995,-1.7893456,-1.1048769,-1.379452,1.0,0.09189363,1.737541,-2.2082677,0.0,8.802801,0.0,0.77056384,0.0,1.0,4.7331886,-2.288704,2.3963866,4.166572,-1.4538567,-0.7373173,-1.9087733,1.3913373,0.0,1.351572,1.9052032,-2.520158
0,0.0,-5.0223484,-0.349158,0.07524267,-2.6022725,1.136721,3.3609638,-1.2039533,2.7564359,0.0,-0.4372236,-1.2924173,4.494999,1.8591202,1.0,-2.5338814,-0.55648494,-1.4022024,1.8623991,0.0,-3.3223414,5.7163153,-2.5244954,-2.1506743,0.08890414,-3.0710945,2.1348906,1.0,-1.4239444,-0.89928335,-1.2290627,0.0,4.3580594,0.0,2.6785398,0.0,1.0,6.1799703,0.029430151,6.6078396,0.71518344,-1.0690773,0.7905413,-1.9941016,-2.158869,1.0,4.6852503,1.8687452,-1.1308818
1,0.0,-3.6420634,-0.57565314,1.8188417,-1.9245827,-1.9493538,0.5292102,0.8179352,3.036734,0.0,-0.42559323,1.230677,0.6159687,1.7158074,1.0,-2.046531,2.630248,-1.771188,-1.0293754,0.0,-4.0218034,5.042806,1.1791356,-1.9177601,-0.5401772,-0.8697946,4.1377406,1.0,1.7866181,0.9015555,-2.8140774,1.0,6.920238,0.0,-0.19034384,0.0,0.0,4.830227,-3.858322,0.9470305,6.192448,2.0112457,-0.21042909,-1.5338515,-0.8682289,0.0,0.5982508,1.4394202,-1.6297922
1,0.0,-2.2656865,-0.85302067,2.6375277,-1.7659612,-1.9773433,1.529488,0.12572579,3.4547834,0.0,2.9051862,1.7425025,2.3590531,2.6450038,0.0,-0.24763818,2.7204413,-1.8433683,-0.90973425,0.0,-1.7727631,6.6697683,-0.3503672,-4.4724092,0.29937527,-3.1722198,2.5810702,1.0,-1.3448617,1.0316247,-3.6801066,0.0,8.586584,0.0,-0.52911204,1.0,1.0,4.3051224,-1.4722813,3.0310953,3.0701253,-0.0110526085,-0.12098706,-2.005504,-0.7656318,1.0,4.6840057,2.218419,-3.0015454
1,1.0,-1.2082348,0.0568344,2.5515296,0.36322787,-1.9784762,0.40315485,-2.590962,1.4363571,0.0,0.98317355,1.662464,6.0977554,2.1359062,1.0,-1.0731544,-0.16993704,1.7377179,-0.21271028,0.0,-5.616709,5.892046,-0.903685,-1.9811264,0.44584906,-1.8512516,1.380586,1.0,-0.6163852,0.8641659,-3.351173,1.0,1.577034,0.0,-0.08292085,0.0,0.0,3.3080182,-1.7059555,10.21432,4.0882316,-2.9396403,-0.60712445,-2.439349,-0.5249895,1.0,1.1010436,1.2317142,-2.8083732
1,1.0,-0.7070537,1.1098412,1.8280386,1.1399015,-1.8836877,-0.29191458,-2.1515718,0.41297257,0.0,1.8977745,1.1274213,2.6576817,1.9391861,0.0,-0.52472174,1.7357925,0.38293076,1.0081284,0.0,-3.8464866,5.076951,0.9619526,-2.7499592,-0.44476375,-3.0389807,-1.1901934,0.0,-0.7590642,0.33660346,-2.2475421,0.0,5.43987,1.0,0.0047795027,0.0,0.0,4.875914,-0.62786746,2.5726886,5.132287,-2.6750488,-0.8279658,-1.5036249,-2.3223002,0.0,0.18193194,2.9275246,-3.1293755
0,0.0,-0.5195517,4.328165,1.0002129,0.47038808,-0.39260882,2.4815629,-3.7229068,-0.20749849,1.0,-3.7029502,0.16957673,2.17704,0.9256234,0.0,-1.6865697,2.8223193,0.77706075,-1.1723983,1.0,-5.41493,4.5129747,1.8121257,-2.6996055,-1.5766162,-3.7765799,0.702895,1.0,-1.4141799,-1.4601545,-2.2480865,0.0,7.4676914,1.0,1.7511988,0.0,0.0,4.254051,1.786006,-3.3410907,-0.017154813,0.72347176,-1.6458257,-4.1004667,-3.5141876,0.0,-0.37581283,4.423051,-0.63638717
1,1.0,-4.014797,-1.0048475,1.0864803,-2.6958926,-1.8196535,1.2502892,0.6795634,2.1871567,1.0,-1.3236881,0.49097335,2.5632632,0.40193528,1.0,-1.7908728,2.6245983,2.0121017,-0.49011803,0.0,-3.183939,8.434327,-0.7348411,-4.701014,-1.5293137,-1.9821446,-0.93890214,1.0,-1.0452093,1.6664478,-1.234874,0.0,8.76462,1.0,0.17973618,1.0,0.0,2.8165407,-2.4321885,4.330091,2.475714,-1.018563,-1.5993989,-1.7492894,-0.382904,0.0,1.9989285,2.5598042,0.03635393
1,1.0,-0.7554216,0.44133842,1.9742333,1.4905196,-1.8783308,0.10804701,-1.2886709,-0.71911544,0.0,4.6280336,0.47539058,3.2659101,1.0920466,1.0,-0.59250987,0.72124565,1.3221438,-0.268648,1.0,-4.376092,5.3028564,-0.40894347,-1.822906,0.022130847,-3.7647607,1.7810448,0.0,-1.4780434,1.4977746,-2.7862453,1.0,5.8797026,0.0,-0.14876458,1.0,0.0,8.148082,0.08947179,6.743531,2.7143924,-0.75982285,-1.2502222,-1.9796377,0.9547163,1.0,-0.8070147,0.039853036,-2.9560921
0,0.0,1.6157799,-2.5673418,0.15779045,1.7209487,0.87900335,2.618146,-1.7050802,1.6269894,1.0,2.9972308,0.46278238,2.516895,2.8932786,0.0,0.60001177,0.6969058,2.0135012,-0.5152205,1.0,-5.2376547,2.1539218,-1.4425057,-5.375272,-0.83147824,-2.175199,-0.9273533,0.0,-0.7457076,0.76732206,-0.68261564,0.0,7.001852,0.0,2.4114578,1.0,0.0,2.8533795,-1.0168363,3.8207653,4.0372477,-2.0249424,0.48762763,-1.6750284,2.3703978,0.0,1.5871695,0.55230457,-2.9357872
1,1.0,-2.2202466,2.428265,2.5018976,0.8106862,-2.102272,2.155607,-2.1627486,-0.60647076,1.0,1.2822148,1.4685972,3.193832,2.2334805,1.0,-1.2327553,1.4159889,1.934043,0.62564486,1.0,-4.249659,6.4619713,0.7101849,-4.898935,-1.3023026,-3.3652751,0.385548,1.0,-1.4046812,1.2230906,-2.6190915,0.0,8.48993,0.0,0.032648414,1.0,0.0,5.452108,-0.62938166,6.5202055,-2.4172573,-0.030896783,0.61656946,-0.48371232,-0.22144645,1.0,0.94326276,0.39442337,0.25883883
0,0.0,-0.992905,0.54773045,1.3795204,0.9052385,-1.1532785,1.7141973,-2.5012267,-0.352736,0.0,2.412646,0.024921179,2.8093278,1.3715693,1.0,-1.3747387,5.1037064,1.433082,-1.0268401,1.0,-4.029247,0.98504376,-0.033608973,-1.9206901,-1.2983391,-2.9938455,0.6919987,0.0,-1.4736475,0.020243477,0.3527316,0.0,5.582852,1.0,0.3416875,1.0,1.0,1.1642215,0.13523817,4.104497,3.4917314,-1.5024229,-1.4459407,-1.2537326,0.7997029,1.0,0.95395505,3.9011092,-2.6491413
1,1.0,1.8719668,-0.08540928,-0.024089547,0.0335152,-0.78972524,5.371283,-3.5523033,1.5217707,0.0,-2.3241155,-0.08551568,2.7539139,2.866931,1.0,0.36442342,1.3524592,4.505215,1.5384338,0.0,-2.1917982,6.531086,0.8226085,-4.536041,-1.7566448,1.071276,-1.6060793,0.0,0.75221044,1.4814653,-0.3819493,1.0,5.9925375,1.0,2.346984,1.0,1.0,4.994328,-0.33051884,1.1657856,8.735481,-1.5168552,-0.93791854,-1.5257058,0.2400235,1.0,1.014764,2.6575875,-1.3773342
0,0.0,-5.672084,0.09965068,-0.018214133,-1.2611256,1.3240181,4.0946803,0.8676714,1.5274185,0.0,-1.2050285,-1.3196687,1.9173027,2.470126,0.0,-1.6368926,2.3846526,0.54900897,-0.6571013,0.0,-1.520055,5.021522,-2.498065,-3.5228567,-0.76620823,-2.522774,1.4925838,1.0,-1.43192,-1.3723158,-3.4777842,1.0,7.910802,0.0,2.6286895,1.0,1.0,6.908005,-0.83730793,4.0110846,2.99375,-1.0496819,-0.037160635,-2.2350993,-1.4991002,1.0,1.3815446,1.0019197,-1.3985246
