,x1,x2,x3,x4,y
5773,1.0,-0.4514019,1.0,1.597674,0.0
5774,1.0,1.4127369,1.0,2.7414737,1.0
5775,1.0,-0.2982928,0.0,2.1024444,1.0
5776,1.0,-0.3402278,1.0,2.4213543,1.0
5777,1.0,0.6316857,1.0,4.0044866,1.0
5778,1.0,0.56936723,0.0,1.373182,1.0
5779,1.0,1.2094494,1.0,4.514524,1.0
5780,1.0,0.7741624,0.0,2.997119,1.0
5781,1.0,0.6954713,1.0,2.1580975,1.0
5782,0.0,0.5317486,0.0,0.83827126,1.0
5783,1.0,1.3911585,1.0,4.4380813,1.0
5784,1.0,0.6617732,1.0,1.7008573,1.0
5785,1.0,-0.05260827,1.0,2.8162143,1.0
5786,1.0,-0.17661987,0.0,1.2306603,1.0
5787,1.0,0.4577403,0.0,2.8304977,1.0
5788,0.0,-0.20168985,1.0,1.5163912,1.0
5789,0.0,1.1489611,0.0,0.8450773,0.0
5790,1.0,-0.7195362,0.0,1.310023,1.0
5791,1.0,-0.8242034,1.0,2.2321424,1.0
5792,1.0,-0.71118903,1.0,3.0369458,0.0
5793,1.0,0.7368942,1.0,1.9722629,1.0
5794,0.0,0.6689097,1.0,1.3983035,1.0
5795,1.0,-1.3281553,0.0,0.40705281,0.0
5796,1.0,-1.2856426,1.0,-1.1976686,1.0
5797,0.0,-1.7531308,0.0,-0.8187009,0.0
5798,1.0,0.9281062,1.0,2.018845,1.0
5799,1.0,-0.867735,1.0,2.1948051,0.0
5800,1.0,-0.07266358,1.0,1.6112859,1.0
5801,1.0,-1.3198532,0.0,0.47842515,0.0
5802,0.0,-1.4831933,0.0,-0.49620974,0.0
5803,1.0,-1.0438154,0.0,0.5478422,1.0
5804,1.0,-0.93831545,0.0,1.2993729,1.0
5805,1.0,0.5476329,1.0,4.663091,1.0
5806,1.0,-1.039919,1.0,-0.22895479,0.0
5807,1.0,-0.068825476,1.0,3.5585194,1.0
5808,1.0,-0.9462666,1.0,-0.2998283,1.0
5809,1.0,0.7799483,1.0,5.2045107,1.0
5810,1.0,-1.2074536,0.0,0.77952236,1.0
5811,1.0,-1.0865469,1.0,2.5871794,0.0
5812,0.0,0.24554789,0.0,-1.5436636,1.0
5813,0.0,0.17327575,1.0,0.4095233,0.0
5814,1.0,-0.0025816548,1.0,3.3162894,1.0
5815,0.0,0.35534608,1.0,2.4803412,1.0
5816,1.0,-2.2583265,0.0,-1.4257346,0.0
5817,1.0,0.4761927,1.0,3.3054237,1.0
5818,1.0,0.38846213,1.0,1.6129886,1.0
5819,1.0,2.2079527,1.0,2.672686,1.0
5820,1.0,1.363006,1.0,3.6687791,1.0
5821,1.0,-0.46456653,1.0,1.607866,0.0
5822,1.0,-0.26549423,1.0,1.928654,0.0
5823,1.0,-0.74107814,0.0,0.6024641,1.0
5824,1.0,-0.04418138,1.0,2.648402,1.0
5825,1.0,1.4267198,0.0,0.8426801,1.0
5826,1.0,-0.65925896,1.0,0.9434042,1.0
5827,1.0,0.6362989,1.0,1.9303491,1.0
5828,0.0,0.14164738,0.0,-0.5094615,0.0
5829,1.0,1.7562368,1.0,2.7625694,1.0
5830,1.0,0.48961934,0.0,1.0576806,1.0
5831,0.0,0.70316213,1.0,1.2256037,0.0
5832,1.0,-1.5779048,0.0,-0.7421967,0.0
5833,1.0,-2.6978505,1.0,-0.25398657,0.0
5834,1.0,0.96232635,1.0,2.1931705,1.0
5835,0.0,-2.4283206,0.0,-0.90465,0.0
5836,1.0,-0.13101032,1.0,2.7236738,1.0
5837,0.0,1.0247288,1.0,1.5319192,0.0
5838,1.0,0.46780005,1.0,2.443104,1.0
5839,0.0,0.7393923,1.0,0.7855577,1.0
5840,1.0,1.5374413,1.0,0.94696045,1.0
5841,1.0,1.3426577,1.0,3.269641,1.0
5842,0.0,0.61405873,1.0,1.2568779,1.0
5843,1.0,-1.5815145,1.0,1.2368883,1.0
5844,1.0,-0.1768048,1.0,3.5027843,1.0
5845,0.0,-1.2481214,0.0,-2.3056934,0.0
5846,0.0,0.22632505,0.0,0.65633315,1.0
5847,0.0,-0.46476638,0.0,0.41813296,0.0
5848,1.0,-0.8696696,1.0,0.408637,0.0
5849,0.0,-0.34371233,1.0,1.2400126,0.0
5850,0.0,1.0123781,1.0,2.4861245,1.0
5851,1.0,-2.3131042,0.0,0.25530338,0.0
5852,0.0,0.74062836,0.0,1.5263135,1.0
5853,1.0,-0.506029,1.0,-0.032850742,0.0
5854,1.0,-0.32817134,0.0,0.15942031,1.0
5855,1.0,0.09719428,0.0,1.4794211,1.0
5856,1.0,1.4349482,1.0,3.970294,1.0
5857,1.0,1.8975457,1.0,3.9723773,1.0
5858,0.0,0.4590042,1.0,1.3340571,1.0
5859,1.0,0.40052944,1.0,1.7046617,1.0
5860,1.0,-0.6005554,1.0,1.9246067,1.0
5861,0.0,2.5079808,1.0,4.2596684,1.0
5862,1.0,0.31777227,1.0,2.917899,1.0
5863,1.0,-0.5870557,1.0,-1.4498818,0.0
5864,1.0,-0.86686057,1.0,0.5011069,0.0
5865,1.0,-0.03010285,1.0,0.35466933,0.0
5866,1.0,-0.03764717,1.0,2.9061112,1.0
5867,1.0,-0.14938673,1.0,3.5709171,1.0
5868,1.0,1.8206079,1.0,4.701452,1.0
5869,0.0,0.3113507,1.0,2.9027205,1.0
5870,1.0,-0.13293049,1.0,3.165494,1.0
5871,1.0,0.52385265,1.0,3.65546,1.0
5872,0.0,-0.41254878,0.0,-0.41619837,1.0
5873,1.0,0.878709,0.0,0.101196885,1.0
5874,1.0,0.27236956,0.0,2.2516584,1.0
5875,1.0,-0.35714772,1.0,2.6641512,1.0
5876,1.0,0.8276584,1.0,3.8693862,1.0
5877,1.0,0.82822406,1.0,3.0622742,1.0
5878,1.0,-0.6379843,0.0,1.8584256,1.0
5879,0.0,-1.0585624,0.0,-0.72558904,1.0
5880,1.0,1.5927103,1.0,3.614609,1.0
5881,1.0,0.6888664,1.0,2.5991437,1.0
5882,0.0,0.090690024,0.0,1.338442,1.0
5883,1.0,0.36655274,0.0,1.52151,1.0
5884,0.0,0.9677731,1.0,2.0668187,1.0
5885,0.0,-1.6549553,0.0,-2.4263167,0.0
5886,1.0,1.7508854,1.0,2.5026581,1.0
5887,1.0,-1.4111832,1.0,-0.6126609,0.0
5888,1.0,2.0136452,1.0,3.6790318,1.0
5889,1.0,-1.309186,1.0,1.0128386,0.0
5890,1.0,-1.0435774,1.0,-0.6020739,0.0
5891,1.0,-0.54332554,1.0,1.2233738,0.0
5892,0.0,-1.0749717,0.0,-2.8612318,0.0
5893,1.0,0.75133705,0.0,1.2301445,1.0
5894,1.0,-1.0365518,0.0,0.3951568,0.0
5895,1.0,-0.7852558,0.0,-0.06475675,0.0
5896,1.0,0.15863879,1.0,1.4852654,1.0
5897,1.0,-2.2354891,0.0,-1.6700056,0.0
5898,1.0,0.56064713,1.0,2.1286414,1.0
5899,0.0,2.2368815,1.0,3.1912186,1.0
5900,0.0,-2.101479,0.0,-2.6106358,0.0
5901,1.0,0.28649393,1.0,3.561089,1.0
5902,0.0,-1.1010814,0.0,-1.1408461,1.0
5903,1.0,-1.6619246,0.0,-0.3503031,1.0
5904,1.0,-0.9789421,0.0,0.909188,0.0
5905,0.0,-0.17943655,0.0,0.34832215,0.0
5906,1.0,0.4766798,0.0,1.2547518,1.0
5907,0.0,0.3535565,0.0,1.031749,1.0
5908,0.0,-1.2091652,0.0,-1.7386701,1.0
5909,0.0,-0.3127759,1.0,-0.3059938,1.0
5910,0.0,-0.4646007,0.0,-1.1049551,1.0
5911,1.0,-0.60057867,1.0,0.60565,1.0
5912,1.0,-0.21450917,0.0,-0.43078762,1.0
5913,1.0,-0.67112684,0.0,0.4291824,0.0
5914,1.0,0.09852102,0.0,2.7107148,1.0
5915,1.0,-2.0923185,0.0,-1.996989,0.0
5916,0.0,0.6644546,0.0,0.7463792,1.0
5917,1.0,-0.13085042,1.0,1.046534,0.0
5918,1.0,-0.48656994,1.0,0.48655522,1.0
5919,0.0,-2.121496,0.0,-3.230161,0.0
5920,0.0,-0.00069950055,0.0,-0.6944693,0.0
5921,0.0,-1.2774066,0.0,-0.405684,0.0
5922,1.0,1.0021532,1.0,5.2816157,1.0
5923,1.0,-0.13331857,1.0,-0.30377686,0.0
5924,0.0,0.75013053,1.0,0.7749655,1.0
5925,1.0,-1.5148089,1.0,0.40789586,1.0
5926,1.0,1.7840838,1.0,3.355966,1.0
5927,1.0,-0.109401785,1.0,1.1855243,1.0
5928,1.0,0.63639915,1.0,3.2467568,1.0
5929,1.0,0.21704572,1.0,2.7476783,1.0
5930,1.0,0.46272424,1.0,3.2761774,1.0
5931,1.0,1.5448513,1.0,4.8122425,1.0
5932,0.0,0.023440769,1.0,0.37038726,1.0
5933,1.0,-0.3769239,0.0,-0.8409537,0.0
5934,0.0,-2.1899931,0.0,-2.1391573,0.0
5935,1.0,-0.28367865,1.0,1.4007165,0.0
5936,0.0,-1.6382926,0.0,-2.4967837,0.0
5937,1.0,-0.4090026,1.0,3.4240084,1.0
5938,1.0,-2.0459912,1.0,-0.97880614,0.0
5939,1.0,-0.09428807,0.0,2.6946802,1.0
5940,1.0,0.37941036,1.0,0.83722794,1.0
5941,1.0,-0.12648149,1.0,2.1103854,1.0
5942,1.0,0.4295546,1.0,2.8083224,1.0
5943,0.0,-0.8361205,0.0,0.26635015,0.0
5944,1.0,0.06823715,1.0,2.8055158,1.0
5945,1.0,-0.22745126,1.0,-0.1838249,0.0
5946,1.0,-0.1316887,0.0,-0.7475678,1.0
5947,1.0,0.19767796,0.0,-0.24345422,0.0
5948,1.0,0.9259397,1.0,3.5056593,1.0
5949,1.0,1.3946317,1.0,3.1860228,1.0
5950,0.0,-1.1945109,1.0,1.119611,1.0
5951,0.0,-0.7288666,0.0,-1.2440438,0.0
5952,0.0,-1.496605,0.0,-1.7630737,0.0
5953,0.0,-1.8311679,0.0,-1.6729296,0.0
5954,0.0,1.283913,0.0,1.2567672,1.0
5955,1.0,-0.1625149,0.0,-0.64826024,1.0
5956,1.0,0.55650294,1.0,3.2747774,1.0
5957,0.0,-0.38125566,0.0,-0.21852048,0.0
5958,0.0,-1.088276,0.0,-1.3979573,0.0
5959,0.0,0.918001,0.0,0.8832246,0.0
5960,1.0,0.14382842,0.0,0.49646276,0.0
5961,1.0,-0.87508893,0.0,-0.4874978,0.0
5962,1.0,-0.673638,1.0,0.7360627,0.0
5963,0.0,0.05372762,0.0,-0.7074737,0.0
5964,1.0,-0.7505378,1.0,2.0354056,1.0
5965,1.0,2.7113755,1.0,5.706859,1.0
5966,1.0,0.051460586,1.0,1.7743075,1.0
5967,0.0,-0.3594231,1.0,1.0924323,1.0
5968,0.0,-1.4331113,0.0,-1.588751,0.0
5969,1.0,0.19670333,0.0,2.348909,1.0
5970,0.0,-1.3588295,0.0,-2.6541853,0.0
5971,1.0,-0.123219445,0.0,-0.4659688,0.0
5972,0.0,0.4930281,0.0,0.12611249,0.0
5973,0.0,-0.08797725,1.0,0.046305656,0.0
5974,1.0,-0.8473464,0.0,-0.4558578,0.0
5975,0.0,0.12140885,0.0,-0.11579542,0.0
5976,0.0,0.406579,1.0,1.1232301,1.0
5977,1.0,1.0555778,1.0,4.16538,1.0
5978,0.0,2.0610552,1.0,2.0386038,1.0
5979,1.0,-0.4200264,1.0,1.4483945,1.0
5980,1.0,-0.18025935,0.0,-0.8009248,0.0
5981,1.0,-0.6692784,0.0,-0.25348473,0.0
5982,1.0,1.0589914,0.0,-0.58572197,1.0
5983,1.0,0.47787443,1.0,1.0152297,1.0
5984,0.0,0.030441897,1.0,2.85153,1.0
5985,0.0,-0.8775922,0.0,-1.1250049,0.0
5986,1.0,0.17623411,1.0,2.75207,1.0
5987,1.0,0.18070352,0.0,1.4508812,1.0
5988,0.0,0.64044774,1.0,2.1765523,1.0
5989,1.0,1.7894535,1.0,5.761164,1.0
5990,1.0,-0.5716194,0.0,-0.8492079,0.0
5991,1.0,0.046223007,1.0,2.6026995,1.0
5992,1.0,0.16797465,1.0,1.7325039,1.0
5993,1.0,-1.7758052,0.0,-1.915807,0.0
5994,1.0,-0.035918534,1.0,2.2988138,1.0
5995,1.0,-2.0026026,1.0,-1.1460155,0.0
5996,1.0,1.9468918,1.0,5.0833583,1.0
5997,1.0,-1.0303952,0.0,-0.14480904,0.0
5998,1.0,-0.18013817,0.0,0.54895735,0.0
5999,0.0,0.93430066,1.0,1.2781105,0.0
6000,0.0,0.6781883,0.0,0.06223315,1.0
6001,0.0,1.1740524,1.0,1.7366292,1.0
6002,0.0,0.05562696,0.0,-0.08678454,0.0
6003,1.0,-0.55126375,1.0,1.6770899,1.0
6004,1.0,-0.97466487,0.0,-0.07748598,0.0
6005,1.0,0.7692423,1.0,4.265225,1.0
6006,1.0,-0.38539505,1.0,1.4058625,1.0
6007,1.0,-1.396796,0.0,-0.9468397,0.0
6008,1.0,1.5424303,1.0,2.7550845,1.0
6009,1.0,0.95422065,1.0,3.5578215,1.0
6010,0.0,-0.5559919,1.0,1.769489,1.0
6011,1.0,0.47460496,1.0,2.6262724,1.0
6012,1.0,0.9002342,1.0,1.6834828,0.0
6013,1.0,-0.2707746,1.0,2.595336,1.0
6014,1.0,-0.75895035,1.0,1.4745438,1.0
6015,0.0,0.0739802,1.0,0.77268875,1.0
6016,0.0,-0.11230547,1.0,0.6258017,0.0
6017,1.0,-0.031071197,1.0,2.738387,1.0
6018,1.0,-0.83839875,0.0,0.28755593,0.0
6019,1.0,-1.2736502,0.0,0.5524345,0.0
6020,1.0,0.33648345,1.0,2.3657315,1.0
6021,1.0,-0.66392523,0.0,1.5540817,0.0
6022,1.0,-0.8937019,1.0,1.8534135,1.0
6023,1.0,0.646967,1.0,3.6631851,1.0
6024,1.0,-0.74383515,0.0,0.03414288,0.0
6025,1.0,-0.59515786,1.0,3.807126,1.0
6026,1.0,0.37866694,1.0,1.3775296,1.0
6027,1.0,0.4284331,1.0,3.206477,1.0
6028,1.0,-1.3998481,0.0,-0.5409283,1.0
6029,1.0,-1.0343989,1.0,-0.19758987,0.0
6030,1.0,1.5328681,1.0,3.6796374,1.0
6031,1.0,0.20473827,1.0,2.131043,1.0
6032,1.0,-0.816491,1.0,3.0415578,1.0
6033,1.0,0.51658446,1.0,3.3974762,1.0
6034,1.0,-0.37178603,1.0,-1.1286203,0.0
6035,1.0,0.07850065,1.0,0.5768341,1.0
6036,1.0,0.21994974,1.0,0.011007547,0.0
6037,1.0,0.25650173,1.0,2.7160978,1.0
6038,1.0,2.1398387,1.0,3.6147778,1.0
6039,1.0,-1.5967112,1.0,0.7078521,1.0
6040,1.0,-0.057420272,1.0,2.7169561,1.0
6041,1.0,0.502985,1.0,2.200675,1.0
6042,0.0,0.3201234,0.0,1.4840204,1.0
6043,1.0,2.7394774,1.0,3.4508405,1.0
6044,1.0,0.048284665,1.0,0.2861402,1.0
6045,1.0,-1.3593571,1.0,-0.51353383,0.0
6046,0.0,0.98694795,0.0,1.6011678,1.0
6047,1.0,-0.48299333,1.0,-0.36543894,0.0
6048,0.0,-1.493416,0.0,-1.5873533,0.0
6049,0.0,-0.0884574,1.0,-1.4047422,0.0
6050,1.0,-0.2822428,1.0,0.7213904,1.0
6051,1.0,1.2479959,1.0,2.1826386,1.0
6052,1.0,-0.44158107,0.0,2.1877272,1.0
6053,0.0,-0.109483026,0.0,1.3144035,1.0
6054,1.0,-0.055130895,0.0,0.7947012,0.0
6055,1.0,-0.8060599,0.0,0.30467188,0.0
6056,1.0,-0.47684607,1.0,0.49942243,1.0
6057,1.0,0.77650166,1.0,3.1274767,1.0
6058,1.0,0.5727397,1.0,1.9844325,1.0
6059,1.0,-1.210935,0.0,-0.90206707,0.0
6060,1.0,1.0934471,0.0,0.9010482,1.0
6061,0.0,-1.1130495,1.0,0.5397212,1.0
6062,1.0,-0.38738564,1.0,1.192883,1.0
6063,0.0,-2.2528338,0.0,-3.4768744,0.0
6064,1.0,-0.54939723,1.0,1.035629,0.0
6065,1.0,1.1654764,1.0,2.7479591,1.0
6066,0.0,-0.00037456007,1.0,-0.17745101,0.0
6067,1.0,0.018629268,1.0,2.4902074,1.0
6068,1.0,-0.642061,1.0,2.2927659,0.0
6069,1.0,0.35616508,1.0,1.4860656,1.0
6070,1.0,-0.19254647,1.0,-0.5233685,0.0
6071,1.0,1.1443337,1.0,2.8884823,1.0
6072,0.0,0.49585742,1.0,1.5922123,1.0
6073,0.0,0.43079156,1.0,0.5298999,1.0
6074,0.0,-0.6673967,0.0,0.5726387,1.0
6075,1.0,0.1503423,1.0,1.2901025,1.0
6076,0.0,-1.7140907,0.0,0.29018033,0.0
6077,1.0,0.5523432,1.0,2.221559,1.0
6078,1.0,-0.1209978,1.0,1.2386198,1.0
6079,1.0,-0.79541105,0.0,1.7172444,1.0
6080,0.0,0.61798084,0.0,-0.77574146,0.0
6081,1.0,-1.9717206,1.0,0.5302281,0.0
6082,1.0,0.25587422,1.0,2.91932,1.0
6083,1.0,-0.022127481,0.0,2.2423444,1.0
6084,1.0,0.24019015,0.0,1.5125643,1.0
6085,1.0,-2.7665272,0.0,-1.6803721,0.0
6086,1.0,-0.78068465,0.0,-0.3962323,0.0
6087,0.0,1.336536,1.0,1.8174037,1.0
6088,1.0,-1.2900914,1.0,0.44344094,0.0
6089,1.0,-0.027634155,1.0,0.6741488,1.0
6090,1.0,-0.048059504,1.0,3.679182,1.0
6091,1.0,1.2051,1.0,3.2594967,1.0
6092,0.0,1.0904143,0.0,0.5718865,1.0
6093,1.0,-0.62518245,1.0,1.317901,1.0
6094,0.0,-0.06307037,0.0,-0.35817897,0.0
6095,1.0,-0.7615226,1.0,-0.26415324,0.0
6096,1.0,-1.2408302,0.0,-0.16411136,0.0
6097,0.0,-0.120246,0.0,-0.39685538,0.0
6098,1.0,-1.472038,1.0,0.06479877,1.0
6099,1.0,0.31886628,1.0,2.1623216,1.0
6100,1.0,-1.373054,0.0,1.0133849,1.0
6101,0.0,0.21692213,1.0,1.8619046,1.0
6102,1.0,-0.3677812,0.0,-0.25094187,0.0
6103,1.0,0.06677159,1.0,1.7165076,1.0
6104,1.0,-1.5980891,1.0,0.7607213,1.0
6105,0.0,0.09787098,1.0,0.62515056,1.0
6106,1.0,0.26058045,1.0,2.1991353,1.0
6107,1.0,0.4070003,1.0,1.9597629,1.0
6108,1.0,-1.5277073,0.0,-2.3648705,0.0
6109,0.0,-1.8822594,0.0,-1.7266814,0.0
6110,1.0,0.2564114,0.0,0.65638274,1.0
6111,1.0,0.677829,1.0,2.94541,1.0
6112,1.0,-0.76072586,0.0,-0.110746264,0.0
6113,1.0,0.47178757,1.0,2.855854,1.0
6114,1.0,-0.030960059,1.0,1.6654696,0.0
6115,1.0,0.78787786,1.0,2.200805,1.0
6116,0.0,-1.0405427,1.0,0.32232565,1.0
6117,1.0,1.0067341,1.0,1.7167771,1.0
6118,1.0,0.8459157,1.0,2.690367,1.0
6119,1.0,-0.9882508,1.0,-0.7804346,0.0
6120,0.0,-1.3435873,0.0,-1.9555676,0.0
6121,0.0,0.3775359,1.0,-0.58968186,0.0
6122,1.0,1.0395783,1.0,3.0628622,1.0
6123,1.0,1.1061729,1.0,2.8008828,1.0
6124,1.0,-2.1827974,0.0,-2.2388778,0.0
6125,1.0,0.8512782,1.0,3.5922983,1.0
6126,1.0,0.37542814,1.0,0.9486233,1.0
6127,1.0,0.9573719,1.0,2.3289046,1.0
6128,1.0,-0.822632,1.0,-1.3213859,0.0
6129,0.0,-0.30674466,0.0,0.13075662,0.0
6130,1.0,-0.96128064,0.0,-1.0936589,1.0
6131,1.0,1.2589637,1.0,3.5306695,1.0
6132,1.0,-0.39783633,1.0,1.3295398,0.0
6133,1.0,-0.485752,1.0,1.300055,0.0
6134,1.0,0.9403191,1.0,3.4171305,1.0
6135,1.0,0.5417761,1.0,3.2119954,1.0
6136,1.0,1.1357037,1.0,4.7617836,1.0
6137,1.0,0.7403111,1.0,3.5782104,1.0
6138,1.0,1.8133852,1.0,4.030297,1.0
6139,0.0,1.1296439,1.0,2.284916,1.0
6140,0.0,1.1801413,1.0,2.480887,1.0
6141,1.0,-1.037507,0.0,-0.08591296,0.0
6142,0.0,-1.3568962,1.0,-1.3999507,0.0
6143,1.0,-0.10933679,1.0,2.1541994,1.0
6144,1.0,0.35709375,0.0,0.9065842,1.0
6145,1.0,1.9338205,1.0,3.6179543,1.0
6146,1.0,1.6330413,1.0,2.7598364,1.0
6147,1.0,0.4730803,1.0,0.44827628,0.0
6148,1.0,0.21067202,1.0,0.67695487,1.0
6149,1.0,0.6473423,1.0,1.5541972,1.0
6150,1.0,-0.549892,1.0,2.4535441,1.0
6151,1.0,0.26233613,1.0,2.2389326,1.0
6152,1.0,-2.0839825,0.0,-0.32111633,0.0
6153,0.0,0.04188511,0.0,-0.61223966,0.0
6154,1.0,0.0016194789,1.0,1.6921144,1.0
6155,1.0,-0.09430012,1.0,0.48835218,1.0
6156,1.0,-0.012056598,0.0,1.3594108,1.0
6157,1.0,0.17294183,1.0,2.4279213,1.0
6158,0.0,-0.21063541,0.0,1.2705876,1.0
6159,1.0,0.25622138,1.0,5.3013105,1.0
6160,1.0,0.11891741,1.0,2.7113886,1.0
6161,1.0,2.0748656,1.0,5.5439196,1.0
6162,1.0,-0.449717,1.0,2.5767567,1.0
6163,1.0,0.3375918,1.0,0.661438,0.0
6164,1.0,-1.6443037,0.0,-0.7510471,0.0
6165,1.0,0.1891427,0.0,1.3801634,1.0
6166,1.0,0.24172814,1.0,1.9074048,1.0
6167,1.0,0.0019405698,0.0,0.1099416,0.0
6168,1.0,0.029718976,1.0,2.6661742,1.0
6169,0.0,-0.7846335,0.0,-1.010547,0.0
6170,1.0,1.2719667,0.0,2.2165763,1.0
6171,1.0,-1.1620146,1.0,0.56979465,1.0
6172,0.0,0.7422383,1.0,0.908155,1.0
6173,1.0,0.6150226,0.0,0.9722657,1.0
6174,1.0,0.7755813,1.0,3.1428642,1.0
6175,0.0,-0.8485491,1.0,1.2853025,1.0
6176,1.0,-2.506192,0.0,-1.8906748,0.0
6177,1.0,-0.6370251,0.0,1.7101667,1.0
6178,1.0,0.15939853,1.0,1.7419378,1.0
6179,1.0,1.3784554,1.0,2.781311,1.0
6180,1.0,-0.9095838,0.0,-0.46614307,0.0
6181,1.0,-1.3426117,0.0,0.33806938,1.0
6182,1.0,0.09091925,0.0,1.3329301,1.0
6183,0.0,-0.49986684,0.0,-0.5993302,0.0
6184,1.0,0.21286967,1.0,2.5859244,1.0
6185,1.0,0.9133988,0.0,1.4969633,1.0
6186,1.0,0.45181537,1.0,1.1288402,1.0
6187,1.0,0.013573969,1.0,1.9982209,1.0
6188,1.0,1.308922,1.0,3.226397,1.0
6189,0.0,-0.6463903,0.0,0.4422195,1.0
6190,1.0,0.52916855,1.0,2.9277375,1.0
6191,1.0,-0.43317032,1.0,-0.68656254,0.0
6192,1.0,-0.70448154,1.0,1.2814418,0.0
6193,1.0,-0.34805158,1.0,0.7426311,1.0
6194,0.0,-1.1766142,0.0,-1.731852,0.0
6195,0.0,-1.1628693,0.0,-1.839243,0.0
6196,1.0,-0.2978983,0.0,1.0513992,0.0
6197,1.0,-1.2661147,0.0,-0.053502858,0.0
6198,0.0,0.7407316,0.0,1.0735148,1.0
6199,1.0,-0.7233521,0.0,1.3960258,1.0
6200,1.0,0.07947515,1.0,3.017671,1.0
6201,1.0,0.7118278,1.0,4.044288,1.0
6202,1.0,2.2012997,1.0,4.732858,1.0
6203,1.0,0.121461526,0.0,1.8386065,1.0
6204,0.0,1.7790371,1.0,2.8374486,1.0
6205,1.0,-0.71681,0.0,0.12709558,0.0
6206,1.0,0.20635146,1.0,0.84570897,1.0
6207,0.0,1.2995596,1.0,3.7299318,1.0
6208,0.0,0.40932426,1.0,1.6877923,1.0
6209,1.0,-0.5909047,1.0,0.95135903,1.0
6210,0.0,-0.77392983,1.0,2.00134,1.0
6211,0.0,-0.5446807,1.0,-0.5328545,1.0
6212,1.0,0.51630247,0.0,1.4211745,1.0
6213,1.0,0.38346258,0.0,2.1772456,1.0
6214,1.0,1.4518678,1.0,2.9613636,1.0
6215,1.0,-2.5639744,0.0,-1.2761487,0.0
6216,1.0,1.0882884,1.0,2.5837803,1.0
6217,1.0,-0.054132167,1.0,1.9576161,1.0
6218,1.0,-0.67049044,1.0,1.5861166,0.0
6219,1.0,-0.38743457,1.0,1.980772,1.0
6220,1.0,-1.7872542,0.0,1.0095102,0.0
6221,1.0,0.82679415,1.0,2.5709417,1.0
6222,1.0,-0.09860216,1.0,0.83192086,1.0
6223,0.0,0.27878183,1.0,1.5348055,1.0
6224,0.0,-0.27159426,1.0,1.0650136,1.0
6225,1.0,-0.59968007,0.0,0.89305633,0.0
6226,1.0,-0.43580115,0.0,-1.1384667,0.0
6227,1.0,-0.85754204,1.0,1.7563405,0.0
6228,0.0,-0.090862766,0.0,0.8560388,1.0
6229,0.0,-0.6983457,1.0,0.015238225,0.0
6230,1.0,0.09515224,1.0,3.2820415,1.0
6231,1.0,-0.5970388,1.0,0.9421089,1.0
6232,1.0,0.7095128,1.0,2.1809313,1.0
6233,1.0,0.33050025,1.0,2.642269,1.0
6234,1.0,0.7268796,0.0,0.4908986,1.0
6235,0.0,2.7464793,1.0,4.7771754,1.0
6236,1.0,-0.6840969,0.0,-1.5002491,0.0
6237,1.0,-3.0628421,0.0,-2.3764267,0.0
6238,1.0,-0.839233,1.0,0.3976019,1.0
6239,0.0,-0.5317998,0.0,-2.0078511,1.0
6240,1.0,1.2886902,1.0,3.0091453,1.0
6241,1.0,-0.91351426,1.0,1.8811822,0.0
6242,1.0,0.29866904,1.0,1.6762598,1.0
6243,0.0,-0.66860396,0.0,0.3038544,0.0
6244,1.0,0.23815224,0.0,1.8159688,0.0
6245,0.0,-0.6446629,1.0,1.19002,0.0
6246,1.0,-0.28574303,0.0,2.7288723,1.0
6247,1.0,1.5104127,1.0,3.0410817,1.0
6248,0.0,1.9390069,1.0,4.6770835,1.0
6249,0.0,0.39357108,1.0,2.8634987,1.0
6250,0.0,1.8599459,0.0,1.5768888,1.0
6251,0.0,0.06560176,1.0,1.360008,1.0
6252,1.0,1.3349526,1.0,5.091731,1.0
6253,1.0,-1.7525024,1.0,-0.20093128,0.0
6254,0.0,0.17464101,1.0,1.1932223,1.0
6255,1.0,0.11503425,1.0,3.1175241,1.0
6256,1.0,-0.037614238,1.0,2.6473475,1.0
6257,1.0,1.4946786,1.0,5.5404067,1.0
6258,1.0,-0.40880844,0.0,3.1329224,1.0
6259,1.0,0.34640965,1.0,2.2865314,1.0
6260,0.0,-1.0390642,0.0,-2.3006063,0.0
6261,1.0,-0.20667261,1.0,2.3403516,1.0
6262,0.0,-0.818217,0.0,-1.317531,0.0
6263,0.0,-0.035414487,0.0,0.5052146,0.0
6264,0.0,1.0966254,0.0,-0.06753504,1.0
6265,1.0,0.63105226,1.0,2.5555866,1.0
6266,1.0,-0.36461258,1.0,0.97685146,0.0
6267,1.0,0.63725436,1.0,3.539319,1.0
6268,1.0,0.6300664,1.0,3.0563223,1.0
6269,0.0,0.3797417,0.0,0.5829477,1.0
6270,1.0,-2.2522795,0.0,0.865958,0.0
6271,1.0,2.0071537,1.0,2.230885,1.0
6272,1.0,1.3307058,1.0,5.8566957,1.0
6273,1.0,0.89961916,1.0,0.6529975,0.0
6274,0.0,-0.94886315,1.0,0.34000102,1.0
6275,0.0,-1.3644264,0.0,-1.381221,0.0
6276,1.0,1.1388805,1.0,4.713781,1.0
6277,0.0,-2.0966437,1.0,-0.5302185,0.0
6278,0.0,0.3013457,1.0,0.7379472,0.0
6279,1.0,0.6887978,1.0,2.0059664,1.0
6280,1.0,0.06203472,1.0,2.3581538,1.0
