x1,x2,x3,y,x4
1.0,-0.07677375,1.0,1.0,3.3568077
0.0,0.22110666,1.0,1.0,2.3390133
0.0,-0.31117648,1.0,0.0,1.0491617
1.0,-0.12494127,1.0,0.0,1.8404286
0.0,0.050703462,0.0,0.0,-1.0869223
0.0,0.19101176,1.0,1.0,2.459925
0.0,0.69173944,0.0,1.0,1.685273
1.0,-0.2330265,0.0,1.0,1.8193924
1.0,-0.22717342,0.0,0.0,0.2655266
0.0,-0.053238396,1.0,1.0,1.7590977
1.0,-0.3648843,0.0,0.0,-0.42776883
1.0,0.18003535,1.0,1.0,3.7800431
1.0,0.4906132,1.0,1.0,3.8073547
1.0,-0.21074003,1.0,0.0,1.8271261
1.0,-0.4731284,1.0,0.0,1.3358833
1.0,0.09220538,1.0,0.0,2.6180837
0.0,0.3202048,0.0,1.0,1.9992061
1.0,-0.21013246,0.0,1.0,1.8108406
0.0,0.40444246,1.0,1.0,2.350661
1.0,-0.2615157,1.0,0.0,2.4359534
1.0,0.35826904,1.0,0.0,3.1208956
0.0,-0.17574708,1.0,0.0,1.0720681
0.0,0.08857528,0.0,0.0,0.61007035
1.0,-0.33684468,1.0,0.0,2.0443356
1.0,-0.051755447,1.0,0.0,1.7794487
0.0,-0.3997077,0.0,1.0,0.53899735
0.0,-0.061951045,1.0,1.0,2.3903925
1.0,-0.3604952,1.0,0.0,1.8949106
0.0,-0.06496768,0.0,1.0,0.9988198
0.0,0.51478875,0.0,0.0,-0.2738163
0.0,-0.0820221,1.0,0.0,1.5152955
0.0,-0.29056296,0.0,0.0,-0.76393616
0.0,-0.44061267,0.0,1.0,0.029455125
0.0,-0.0078091533,0.0,0.0,0.34270093
1.0,-0.36334223,1.0,0.0,1.7524854
1.0,0.14929415,1.0,0.0,1.8754032
1.0,-0.08343751,0.0,1.0,1.500065
0.0,0.2249925,0.0,0.0,0.054160506
1.0,-0.51947814,0.0,0.0,0.34582174
0.0,-0.31374922,1.0,1.0,1.3488829
0.0,-0.50211436,0.0,1.0,0.08485696
0.0,0.4240827,1.0,1.0,2.3523235
1.0,-0.33604646,1.0,0.0,1.4197805
1.0,0.0658076,1.0,0.0,2.505025
1.0,0.11032974,0.0,0.0,1.1470883
1.0,-0.13867138,0.0,1.0,2.5682626
1.0,0.014705508,1.0,0.0,2.0182018
1.0,0.56782126,1.0,1.0,3.0013046
0.0,0.16381034,1.0,0.0,0.5247823
0.0,-0.22175546,0.0,1.0,0.31429544
1.0,-0.16727889,1.0,1.0,2.3327231
0.0,0.7687711,1.0,1.0,2.277319
1.0,0.08016325,1.0,1.0,2.9619243
0.0,0.47059584,0.0,0.0,0.48833922
1.0,-0.19604717,0.0,1.0,2.0434597
1.0,0.0734839,1.0,1.0,3.7073607
0.0,-0.28872207,1.0,0.0,0.8042629
1.0,-0.18103458,0.0,0.0,0.7951351
0.0,-0.43317172,1.0,1.0,1.6686118
0.0,0.12715958,1.0,1.0,2.081437
1.0,-0.7359921,0.0,0.0,-0.0074125826
1.0,0.5663157,1.0,1.0,3.3138127
1.0,0.114222795,1.0,1.0,2.5605216
0.0,0.441735,1.0,1.0,2.92749
1.0,-0.059205238,1.0,0.0,1.6095177
1.0,-0.24981607,1.0,1.0,2.3890357
1.0,0.2287643,1.0,0.0,1.7135391
0.0,-0.26465896,0.0,1.0,1.2394528
1.0,0.0028398035,1.0,1.0,3.4015718
0.0,-0.18790263,0.0,0.0,-0.18839738
1.0,-0.23795219,0.0,0.0,0.3297709
1.0,0.19431318,0.0,1.0,2.7171285
1.0,0.5661128,1.0,0.0,1.6487119
0.0,0.00793279,0.0,0.0,-0.8056926
0.0,0.17616923,1.0,1.0,2.960196
1.0,-0.052434895,1.0,0.0,2.0768876
1.0,0.33881244,1.0,1.0,2.7355902
0.0,-0.39476067,0.0,0.0,-0.91329575
0.0,0.064682014,0.0,0.0,0.9566296
0.0,-0.046093896,1.0,1.0,1.3229481
1.0,-0.08087738,1.0,0.0,1.5726358
1.0,-0.22518088,0.0,0.0,0.27903578
1.0,-0.25090542,0.0,1.0,2.944816
0.0,-0.35641226,0.0,1.0,0.1798679
1.0,0.26211265,1.0,1.0,3.4841
0.0,0.027548281,1.0,1.0,1.4864025
1.0,-0.07117195,1.0,1.0,2.1790943
1.0,0.05892535,1.0,1.0,2.9561048
0.0,-0.20495789,0.0,1.0,0.84267646
0.0,0.5275454,0.0,1.0,1.3239225
0.0,0.11757717,1.0,0.0,1.1693329
0.0,-0.12191716,0.0,0.0,-0.6333542
1.0,-0.19788763,1.0,1.0,3.6460757
1.0,-0.083601266,0.0,0.0,0.51264304
1.0,-0.15907784,1.0,0.0,1.5512604
0.0,-0.17478955,1.0,0.0,0.96380246
1.0,0.056499,1.0,0.0,2.4568565
1.0,-0.080792315,1.0,0.0,1.7692181
1.0,-0.40158236,1.0,1.0,2.7670202
1.0,0.013724892,0.0,1.0,2.9252799
0.0,0.17410669,0.0,1.0,1.1941652
0.0,-0.24649209,1.0,1.0,2.1595294
1.0,-0.13360044,1.0,0.0,1.5755155
1.0,-0.014593342,0.0,0.0,0.82586133
0.0,-0.054265592,0.0,0.0,0.7564728
0.0,0.3542262,1.0,1.0,2.1153107
1.0,0.21743162,0.0,0.0,0.9505867
0.0,-0.18727554,1.0,0.0,0.23224187
1.0,-0.03908946,1.0,1.0,2.3360975
0.0,0.57844234,1.0,1.0,1.6809866
0.0,0.13904518,0.0,0.0,0.53925276
1.0,-0.1353266,0.0,0.0,0.8801308
1.0,-0.2655244,1.0,0.0,0.82997227
1.0,-0.14052677,0.0,0.0,0.88974845
0.0,0.2081189,0.0,0.0,0.053994507
0.0,0.39919528,1.0,1.0,1.8176087
0.0,0.5239425,1.0,0.0,1.9336572
1.0,-0.35824502,1.0,1.0,2.2920952
0.0,-0.059100118,0.0,0.0,0.9856877
0.0,-0.24265048,0.0,0.0,0.52949023
1.0,-0.4199321,1.0,0.0,1.3244684
1.0,0.006908832,1.0,0.0,1.2737552
0.0,0.29474625,0.0,0.0,-0.48815545
0.0,0.33455414,1.0,0.0,1.5455968
1.0,-0.46400276,0.0,0.0,1.2542408
0.0,-0.16843078,1.0,0.0,0.5662277
0.0,-0.018718302,1.0,0.0,2.1640816
1.0,-0.29548797,1.0,1.0,2.8975637
1.0,-0.39692608,1.0,1.0,2.4878912
0.0,0.1565223,1.0,1.0,3.2024384
0.0,-0.14226314,0.0,0.0,0.0024131238
1.0,0.46343902,1.0,1.0,3.8309584
0.0,-0.10265859,1.0,1.0,1.2518291
0.0,-0.06810124,0.0,0.0,0.08866766
1.0,-0.15967296,1.0,1.0,2.544467
0.0,-0.20097886,0.0,0.0,-0.22023042
0.0,-0.4140123,0.0,0.0,-0.183466
1.0,-0.053731207,1.0,1.0,3.4400651
0.0,-0.5038612,0.0,0.0,0.19020611
0.0,0.16040075,0.0,0.0,0.07448927
1.0,0.14887552,1.0,0.0,2.2698755
1.0,0.40462217,1.0,1.0,4.2818213
0.0,0.08882926,0.0,0.0,0.68487096
1.0,0.33032775,1.0,0.0,2.0412583
0.0,0.23367567,1.0,1.0,2.3180735
0.0,-0.024332723,0.0,1.0,1.2934859
1.0,0.21019351,1.0,1.0,3.3023777
0.0,-0.17197067,0.0,1.0,1.1406416
0.0,-0.13253805,1.0,0.0,1.5810527
1.0,0.17396964,1.0,1.0,3.8864486
1.0,-0.4949222,1.0,1.0,3.085496
1.0,0.27425623,1.0,1.0,3.7596304
1.0,0.7508074,1.0,1.0,3.2788541
0.0,-0.20009804,0.0,0.0,-0.68812084
1.0,0.067663275,1.0,1.0,2.8361986
0.0,0.09990006,1.0,0.0,0.48264784
1.0,-0.046491127,1.0,0.0,1.6818193
1.0,-0.32254323,1.0,1.0,2.9982543
1.0,-0.26050928,1.0,1.0,2.5788813
0.0,-0.3531576,1.0,1.0,1.8283498
0.0,-0.03784914,0.0,0.0,-0.14957461
1.0,0.03758253,1.0,0.0,1.9902874
0.0,0.35410476,0.0,0.0,0.2819565
0.0,0.1534681,1.0,0.0,1.1122415
0.0,0.41071078,0.0,1.0,1.5068576
0.0,-0.1586979,0.0,0.0,-0.96977496
1.0,-0.09131555,1.0,1.0,3.2134695
1.0,0.10817877,0.0,1.0,2.6535876
0.0,-0.23264559,0.0,0.0,0.030494496
1.0,-0.25561962,1.0,0.0,2.3947399
0.0,-0.26608545,0.0,1.0,0.6399547
0.0,-0.17083646,0.0,0.0,0.13489376
0.0,-0.47435325,0.0,1.0,0.43260518
1.0,0.13949439,1.0,0.0,2.0539076
0.0,0.3985528,0.0,0.0,0.59610736
1.0,-0.22022189,1.0,0.0,2.831506
0.0,-0.3117068,1.0,0.0,1.8334656
0.0,0.16374408,1.0,1.0,2.5241601
0.0,-0.20684494,1.0,0.0,0.33744904
1.0,-0.11934045,0.0,1.0,2.3760078
1.0,-0.045909077,1.0,1.0,2.6664119
1.0,0.0057171434,1.0,1.0,2.628287
1.0,0.09816839,1.0,0.0,1.0277259
1.0,0.91692513,1.0,1.0,4.230982
1.0,0.29005376,1.0,0.0,2.5209353
0.0,0.07801802,0.0,1.0,0.8949262
1.0,0.2908421,1.0,1.0,3.1822178
0.0,0.038849663,1.0,1.0,1.8029988
0.0,0.027395386,1.0,0.0,-0.16900122
0.0,0.24462281,1.0,1.0,1.7235346
1.0,0.1737983,1.0,0.0,2.7023551
1.0,0.08756639,1.0,1.0,2.747137
1.0,-0.11219075,0.0,0.0,1.7994096
1.0,0.05437879,1.0,1.0,3.0689905
1.0,-0.19760069,0.0,0.0,0.5485139
1.0,0.33836254,0.0,1.0,1.5747993
1.0,-0.08064242,1.0,1.0,3.0689068
0.0,0.37420762,1.0,1.0,2.668137
1.0,0.21092059,0.0,1.0,1.8892462
0.0,0.057707153,1.0,0.0,1.5193187
0.0,0.21020441,0.0,0.0,-0.03740175
0.0,-0.6882895,0.0,1.0,-0.2523827
1.0,0.083235264,0.0,1.0,2.314633
1.0,-0.3844064,1.0,1.0,2.541213
1.0,-0.08516832,0.0,1.0,1.8299394
1.0,-0.24611335,1.0,1.0,2.404189
0.0,-0.52447,0.0,0.0,-0.31310076
0.0,0.3267475,1.0,0.0,0.57003653
0.0,0.41938165,0.0,0.0,1.0098168
0.0,-0.30270845,1.0,0.0,1.2858562
0.0,0.3414775,0.0,1.0,1.637885
1.0,-0.07597649,1.0,1.0,3.200337
0.0,0.1557916,0.0,1.0,0.976086
1.0,0.15597658,1.0,1.0,2.85473
0.0,-0.06422203,1.0,0.0,2.1466305
1.0,-0.2133575,1.0,1.0,2.774293
1.0,-0.0025333457,1.0,0.0,1.8237262
0.0,-0.38691095,0.0,0.0,-0.704625
0.0,-0.24943942,1.0,0.0,0.48782864
1.0,-0.19476534,1.0,1.0,3.6455607
1.0,-0.090801015,1.0,1.0,3.601025
0.0,-0.025453646,1.0,1.0,1.8684278
0.0,-0.21620838,0.0,1.0,0.850948
0.0,-0.045038555,1.0,0.0,1.5538487
0.0,-0.1699866,0.0,1.0,0.8052402
0.0,0.1953743,1.0,1.0,2.4356613
1.0,-0.04420369,1.0,1.0,2.4756076
0.0,0.41771054,1.0,0.0,1.6177158
0.0,-0.02255703,0.0,1.0,1.2133685
0.0,0.20039292,0.0,1.0,1.2395579
0.0,0.43540075,0.0,1.0,1.1590692
0.0,-0.46426883,1.0,0.0,0.58996606
0.0,0.3559185,1.0,1.0,2.5948212
0.0,0.022670556,0.0,1.0,0.7570672
0.0,-0.17481586,0.0,1.0,-0.17091298
1.0,-0.4486936,1.0,1.0,2.7332118
1.0,0.4429698,1.0,0.0,1.8277252
1.0,-0.13959917,1.0,0.0,1.8363485
1.0,-0.016626354,1.0,0.0,2.1879432
1.0,-0.119047984,1.0,1.0,1.7534157
0.0,0.3530903,1.0,0.0,0.6612839
0.0,-0.13996221,0.0,1.0,0.9779433
1.0,0.03418804,1.0,0.0,2.3816347
1.0,-0.043853752,1.0,0.0,1.0060949
1.0,-0.27204394,0.0,1.0,1.8217877
1.0,-0.3825652,0.0,0.0,1.5204885
1.0,-0.25833365,1.0,1.0,2.5129225
1.0,0.03899917,1.0,0.0,2.3801546
0.0,0.18171804,0.0,0.0,-0.71126384
0.0,-0.5143576,1.0,1.0,1.9489839
1.0,-0.39101806,0.0,0.0,0.433329
0.0,0.02069809,1.0,0.0,1.18648
1.0,0.24925432,1.0,0.0,1.9092689
0.0,-0.91088694,0.0,0.0,0.3856972
1.0,0.52429473,1.0,0.0,2.4855714
0.0,0.455773,1.0,1.0,2.9656708
1.0,-0.041698076,1.0,0.0,0.99860084
1.0,0.005069989,0.0,1.0,2.0251665
1.0,0.40360248,1.0,0.0,1.9721447
1.0,-0.3185596,1.0,0.0,1.0687697
1.0,-0.07470647,1.0,0.0,1.1585062
0.0,-0.15984175,0.0,0.0,-0.54672986
1.0,-0.41469094,0.0,0.0,0.88014257
1.0,-0.60625607,1.0,0.0,1.425392
1.0,-0.32212925,1.0,0.0,2.6766193
1.0,0.18173672,0.0,0.0,2.0623748
0.0,-1.0398916,0.0,1.0,0.7328883
1.0,0.076076254,1.0,0.0,1.8747013
1.0,0.064150184,1.0,0.0,2.2445533
0.0,-0.22808556,0.0,0.0,0.8896255
1.0,0.026849257,1.0,0.0,2.044925
0.0,-0.31363472,0.0,0.0,-0.38994688
1.0,0.021331452,1.0,0.0,1.6669147
1.0,0.013244766,1.0,1.0,4.0121536
0.0,-0.45293888,0.0,1.0,0.5005769
0.0,0.037152816,1.0,1.0,1.9343352
1.0,0.049078498,1.0,0.0,1.7773899
0.0,-0.131343,0.0,0.0,-0.32484898
0.0,-0.16425182,0.0,1.0,0.5275692
0.0,0.068877876,1.0,1.0,2.5655007
0.0,0.07683988,0.0,1.0,0.98575735
0.0,-0.5828192,0.0,0.0,-0.058333993
0.0,-0.18624182,1.0,0.0,0.36581838
1.0,-0.14684838,1.0,1.0,2.9042702
1.0,0.3396266,1.0,1.0,3.2472878
1.0,0.4367064,1.0,0.0,2.2801151
1.0,-0.44552478,1.0,0.0,1.3409607
1.0,0.3023484,1.0,0.0,1.7347927
1.0,-0.24999703,0.0,1.0,1.9674463
1.0,0.25426936,0.0,1.0,2.4169483
0.0,-0.09472522,1.0,0.0,0.73674977
0.0,0.12722771,1.0,1.0,2.2147176
1.0,-0.3452525,1.0,0.0,2.38368
1.0,-0.28251204,1.0,1.0,2.2779465
1.0,-0.036564786,0.0,0.0,0.84835684
0.0,0.10327992,0.0,0.0,0.49839935
0.0,0.36542976,1.0,1.0,1.8563848
0.0,0.12200729,1.0,0.0,0.6064369
0.0,0.8454708,1.0,1.0,2.700498
1.0,-0.33876994,1.0,0.0,1.0944879
0.0,-0.22706391,1.0,0.0,0.80615824
1.0,0.28247014,1.0,1.0,2.0786242
1.0,-0.13702394,0.0,0.0,0.51080924
0.0,0.38529852,0.0,1.0,-0.16576707
1.0,-0.24041559,1.0,1.0,2.8115568
0.0,-0.551637,0.0,0.0,-1.0138105
0.0,0.2502468,1.0,0.0,0.50720596
0.0,0.116566636,0.0,1.0,1.0808216
0.0,-0.043043207,0.0,1.0,0.32691473
0.0,-0.20277676,1.0,1.0,1.6914294
1.0,0.48344025,1.0,0.0,1.7126586
1.0,-0.1426129,0.0,0.0,0.45294404
0.0,-0.0054321126,1.0,1.0,1.6423266
0.0,0.1242022,0.0,0.0,-0.9036837
0.0,-0.1405316,0.0,1.0,0.76478285
1.0,-0.18322054,1.0,0.0,2.447037
1.0,0.59415555,1.0,1.0,3.3407297
0.0,0.40394038,1.0,0.0,0.5471647
1.0,0.2952008,1.0,0.0,1.8688532
1.0,0.08009946,1.0,0.0,2.088528
1.0,-0.14908263,1.0,0.0,1.8182025
1.0,0.24870966,1.0,0.0,2.2450461
0.0,-0.29069233,0.0,0.0,-0.98209906
0.0,-0.31019613,1.0,0.0,0.04149109
1.0,0.38014165,1.0,1.0,3.3050685
0.0,-0.119051754,0.0,0.0,-0.0683395
0.0,0.29361764,1.0,0.0,0.8631415
0.0,0.07581723,1.0,1.0,2.6926308
0.0,0.010281617,1.0,1.0,1.6267635
1.0,-0.16625287,0.0,1.0,1.5635991
0.0,-0.38705033,0.0,0.0,0.04864472
1.0,-0.009340377,1.0,0.0,1.1077983
1.0,0.15630153,1.0,1.0,2.7444835
0.0,0.48428282,0.0,1.0,1.1830555
1.0,0.47471407,1.0,1.0,4.0899
1.0,-0.07814087,1.0,0.0,2.0744965
0.0,0.07031072,1.0,0.0,1.0872741
1.0,-0.6204252,0.0,0.0,0.6124603
0.0,-0.112398274,0.0,0.0,-1.1012154
0.0,0.09332645,1.0,0.0,0.63219357
1.0,0.19193642,1.0,1.0,2.7521784
0.0,0.19712308,0.0,0.0,0.11619569
0.0,0.2521734,1.0,1.0,2.2534258
0.0,-0.08529955,1.0,1.0,1.264921
0.0,0.051875897,0.0,0.0,-0.15416402
1.0,0.053669803,1.0,1.0,3.4520872
1.0,-0.15115982,0.0,1.0,1.9678129
1.0,-0.1090568,1.0,1.0,2.6930997
0.0,0.039142825,1.0,0.0,0.6773944
0.0,0.059510555,0.0,1.0,0.66915274
1.0,-0.22722998,1.0,0.0,3.095111
1.0,0.08246624,1.0,1.0,2.8407845
1.0,0.22387584,1.0,0.0,1.8650783
1.0,0.014126063,0.0,1.0,1.7124026
0.0,-0.37950444,0.0,0.0,-0.44653344
0.0,0.13800816,1.0,0.0,0.817415
0.0,-0.11394257,1.0,0.0,1.238546
0.0,0.02358927,0.0,0.0,0.38384685
1.0,-0.0594604,0.0,0.0,0.6505071
0.0,0.17457514,0.0,1.0,0.7328286
0.0,0.20387009,1.0,1.0,2.7502842
0.0,0.13566911,1.0,1.0,2.190217
1.0,0.4635068,1.0,1.0,3.3745897
1.0,0.29571092,1.0,0.0,2.9924545
1.0,0.050149318,1.0,0.0,2.5413408
1.0,0.2149414,0.0,0.0,1.8315799
0.0,0.23399264,1.0,1.0,1.6439447
0.0,-0.1580746,1.0,0.0,0.27805305
1.0,-0.3381527,1.0,0.0,0.38470256
1.0,-0.15656357,1.0,0.0,1.3358006
0.0,-0.34658676,1.0,1.0,1.2272036
0.0,-0.053184565,0.0,0.0,-0.16852687
0.0,0.13807717,1.0,0.0,1.8676554
1.0,0.33471304,1.0,1.0,2.8576438
0.0,0.012938659,1.0,0.0,1.4268198
1.0,-0.5790551,1.0,0.0,1.2697574
0.0,0.53131294,1.0,1.0,2.0007615
0.0,0.09404472,0.0,0.0,0.3444401
1.0,-0.09005481,1.0,1.0,3.4697347
1.0,0.1062783,1.0,1.0,3.4115434
1.0,0.31234732,1.0,1.0,4.0479465
1.0,0.1397488,1.0,1.0,2.79676
0.0,-0.23265103,1.0,1.0,1.5560625
1.0,-0.2351305,1.0,1.0,3.9310489
0.0,-0.18294138,1.0,1.0,1.5140983
0.0,0.361428,0.0,1.0,0.95654297
1.0,0.1870932,0.0,0.0,0.56861097
0.0,-0.26444593,0.0,1.0,1.5214345
0.0,-0.28493553,1.0,0.0,0.21945646
1.0,0.15985112,1.0,0.0,1.9317462
1.0,-0.30445492,0.0,0.0,0.30331737
0.0,-0.0011374449,1.0,0.0,1.1014056
0.0,-0.08115412,1.0,0.0,0.6020119
1.0,0.052515816,1.0,0.0,2.3299887
0.0,-0.2762998,0.0,0.0,-0.37761307
0.0,-0.24564937,0.0,1.0,0.34415776
0.0,-0.1942689,0.0,0.0,0.8537827
0.0,0.08635499,0.0,0.0,0.37960202
0.0,-0.12073933,1.0,0.0,0.3891704
0.0,-0.046518702,0.0,0.0,-0.31263727
1.0,-0.30418748,0.0,1.0,0.7880824
0.0,-0.13354833,1.0,0.0,0.7346728
1.0,0.2884577,1.0,0.0,2.6188126
0.0,0.32526654,0.0,0.0,-0.17966962
0.0,0.12898555,0.0,1.0,0.20381027
1.0,0.38333192,0.0,1.0,2.496006
1.0,0.50131077,1.0,0.0,1.6096168
0.0,0.23937528,1.0,1.0,2.48473
0.0,0.25570595,0.0,0.0,0.2383271
1.0,0.14994277,0.0,1.0,1.8676631
1.0,0.2595707,1.0,1.0,2.386462
0.0,0.051834326,0.0,1.0,0.4422841
1.0,-0.029520025,0.0,0.0,1.3754209
1.0,0.36150074,1.0,1.0,3.3208997
1.0,-0.016236888,0.0,0.0,-0.09231317
1.0,0.09257335,0.0,0.0,0.7903075
0.0,0.023685299,1.0,1.0,0.69603336
1.0,0.23904647,1.0,1.0,4.1581173
1.0,-0.2783737,1.0,1.0,2.3590333
0.0,0.020998806,1.0,1.0,1.2447506
0.0,-0.37938657,0.0,0.0,-0.46965587
1.0,0.571282,1.0,1.0,4.6369643
0.0,0.9064857,1.0,0.0,2.600727
1.0,0.043979574,1.0,0.0,2.3105116
1.0,0.110558264,1.0,0.0,1.2535064
1.0,-0.13141553,1.0,1.0,2.0994995
0.0,-0.19446649,0.0,1.0,0.85975933
1.0,-0.2837748,1.0,1.0,2.930423
0.0,-0.27578956,0.0,1.0,1.5127885
0.0,-0.15225835,0.0,1.0,0.7637869
0.0,-0.042565826,1.0,0.0,0.54217374
1.0,0.22842957,1.0,1.0,3.5883622
1.0,-0.20489049,1.0,0.0,1.0683584
1.0,-0.09362993,1.0,1.0,3.0094416
0.0,-0.24808758,0.0,0.0,0.4646083
0.0,0.13960205,0.0,1.0,1.7462292
0.0,-0.4820792,1.0,1.0,1.7895709
0.0,0.18982257,1.0,1.0,1.971281
1.0,0.2379661,0.0,0.0,1.1926826
1.0,0.06466515,0.0,0.0,1.736777
1.0,0.3486129,0.0,1.0,1.6241648
0.0,-0.3051309,1.0,0.0,-0.1595658
0.0,-0.20894334,0.0,1.0,1.1554
0.0,-0.22203587,1.0,0.0,0.3149468
1.0,0.113291174,1.0,0.0,2.568805
0.0,-0.29502204,1.0,0.0,-0.035681188
1.0,0.2891578,1.0,1.0,4.1980815
0.0,-0.101825304,1.0,0.0,1.22825
1.0,-0.15712869,1.0,1.0,2.7736104
0.0,0.08186029,0.0,1.0,0.6788017
0.0,-0.20359528,1.0,0.0,1.3355134
1.0,-0.36679038,1.0,0.0,1.4830521
0.0,0.09360647,1.0,0.0,1.1217374
1.0,-0.060186725,1.0,0.0,1.6690567
0.0,0.18503717,1.0,1.0,1.9798831
0.0,-0.18595642,1.0,0.0,1.0039274
1.0,0.03049581,1.0,0.0,2.260315
1.0,-0.15814434,0.0,0.0,0.79493487
1.0,-0.21056393,1.0,0.0,1.7579516
1.0,-0.23971511,0.0,1.0,1.6839994
0.0,0.69875854,1.0,1.0,1.8986056
0.0,-0.5033854,0.0,0.0,-0.37493676
1.0,-0.006865317,0.0,1.0,1.6596036
0.0,-0.08480163,0.0,1.0,0.16625792
1.0,0.2628564,0.0,0.0,1.8263569
0.0,0.20408344,1.0,0.0,1.054028
0.0,0.24568814,1.0,0.0,1.5314854
0.0,0.20286174,0.0,0.0,0.936003
1.0,-0.27084112,0.0,1.0,1.2671291
1.0,-0.31183952,0.0,0.0,0.061562
1.0,-0.21745558,1.0,1.0,2.4847126
0.0,0.3099505,1.0,0.0,0.59083253
0.0,0.031739306,1.0,0.0,1.2970421
0.0,-0.60559344,0.0,1.0,0.8975424
0.0,0.68621546,1.0,1.0,2.3421907
1.0,0.23104708,1.0,0.0,2.3667197
1.0,-0.53604543,1.0,0.0,1.8391131
0.0,-0.050936997,1.0,0.0,0.7779174
1.0,0.021180958,1.0,1.0,3.0318453
1.0,0.07456581,1.0,1.0,3.1446455
0.0,-0.04223693,0.0,0.0,0.3056474
0.0,-0.25834903,1.0,0.0,0.038431644
0.0,0.2157549,0.0,1.0,1.4577663
1.0,-0.061453525,1.0,1.0,2.0528316
0.0,-0.04951891,1.0,0.0,1.0620805
0.0,-0.2094893,0.0,0.0,-0.15572518
0.0,0.07853971,0.0,0.0,-0.0003156215
1.0,-0.37187767,1.0,0.0,1.7245123
0.0,-0.47099385,1.0,1.0,0.81466675
0.0,0.7006795,1.0,1.0,3.63
0.0,0.08013527,1.0,1.0,1.8542316
0.0,0.6727996,0.0,0.0,0.86293864
0.0,-0.10294027,0.0,1.0,1.0931115
0.0,0.55561155,1.0,1.0,3.0133173
1.0,-0.039898798,1.0,0.0,1.5971467
0.0,-0.45062312,0.0,1.0,0.34741414
1.0,-0.36853686,0.0,0.0,0.5584366
0.0,-0.24137904,1.0,1.0,1.8831908
0.0,-0.07904647,0.0,0.0,-0.050218377
1.0,-0.22914149,0.0,0.0,0.8258833
0.0,-0.28618634,1.0,0.0,-0.4030683
0.0,-0.051390614,1.0,0.0,0.27629662
1.0,-0.67638505,1.0,0.0,2.2082162
1.0,-0.10457487,1.0,0.0,1.9839774
1.0,0.09337334,1.0,1.0,3.2383509
0.0,0.019771282,0.0,0.0,-0.39614922
1.0,0.50294906,1.0,0.0,2.8104742
1.0,0.19310033,1.0,0.0,1.7870181
0.0,0.17701344,0.0,1.0,1.527425
1.0,0.20522997,1.0,1.0,3.3934329
0.0,-0.13582039,0.0,0.0,0.81925714
0.0,-0.32563806,0.0,1.0,0.3930161
1.0,-0.47659484,0.0,0.0,-0.1282841
1.0,0.19816914,0.0,0.0,0.5970661
0.0,-0.057926983,0.0,0.0,-0.69944835
0.0,0.02279934,0.0,0.0,0.27589935
0.0,-0.27789116,0.0,1.0,0.6470669
0.0,-0.35892585,1.0,1.0,1.5901294
1.0,-0.084966056,1.0,1.0,2.3715467
1.0,-0.037657797,1.0,1.0,2.9990015
0.0,-0.22451112,0.0,1.0,1.0002443
1.0,0.10841137,1.0,1.0,2.9863627
0.0,0.31427744,1.0,1.0,2.5180159
1.0,0.34583393,1.0,0.0,2.2720935
1.0,-0.007993305,0.0,1.0,1.6183313
0.0,0.19797888,1.0,1.0,2.9667566
1.0,-0.048935622,0.0,1.0,2.20727
0.0,0.14864026,1.0,0.0,1.6424711
0.0,-0.067225456,1.0,0.0,1.650419
1.0,0.15842654,0.0,0.0,1.2183174
0.0,-0.1099438,0.0,1.0,1.0596122
1.0,0.030649645,1.0,1.0,2.9352949
1.0,-0.011855228,1.0,1.0,4.260586
0.0,0.21530919,0.0,0.0,1.1306632
0.0,-0.40850425,0.0,1.0,0.86460257
1.0,0.6145774,1.0,1.0,3.9513164
0.0,-0.10456222,1.0,1.0,1.7117287
1.0,-0.04249633,1.0,0.0,1.3430688
0.0,-0.1320928,0.0,1.0,-0.1648581
1.0,0.7525379,1.0,1.0,4.224221
0.0,-0.06549012,0.0,0.0,0.04746259
1.0,-0.16758196,0.0,0.0,-0.25020164
0.0,-0.32252792,0.0,0.0,0.2923092
0.0,0.13196059,1.0,1.0,2.4138029
0.0,-0.16982241,0.0,1.0,1.6192083
0.0,-0.360654,1.0,0.0,0.7230165
1.0,-0.4946889,1.0,1.0,1.9502974
1.0,-0.22841947,1.0,0.0,1.3736857
0.0,-0.16143048,0.0,0.0,0.14623544
0.0,0.15060772,0.0,1.0,0.2962833
1.0,-0.030626176,1.0,0.0,1.5004976
0.0,-0.18659541,1.0,1.0,1.5138917
1.0,0.33703923,1.0,0.0,2.5300064
0.0,0.44473264,1.0,0.0,1.0330955
0.0,-0.39156312,0.0,0.0,-0.36270663
0.0,-0.17658123,1.0,1.0,0.8430892
1.0,0.31484243,0.0,0.0,1.3359123
1.0,0.4791091,1.0,0.0,2.610151
1.0,-0.61220384,0.0,0.0,0.34705582
0.0,-0.31985173,0.0,1.0,0.97597265
0.0,-0.19089784,1.0,0.0,0.7610922
0.0,0.24809198,0.0,1.0,0.7635623
0.0,-0.07770516,1.0,0.0,1.2532535
1.0,0.26263806,1.0,0.0,2.6087773
0.0,0.06488056,1.0,1.0,2.1193166
1.0,0.24173862,0.0,1.0,2.3928816
0.0,-0.40535533,1.0,0.0,0.4950247
1.0,0.1835154,1.0,1.0,2.5432026
1.0,-0.16088945,1.0,1.0,3.5829215
1.0,0.5375107,1.0,1.0,3.177416
