x2,x3,y,x4
-0.10815521,0.0,0,1.1855592
0.5641174,1.0,1,2.4877052
-0.016238077,0.0,1,1.376239
-0.14322428,1.0,1,2.2286859
-0.20348723,1.0,0,1.6825075
0.50722504,1.0,0,1.0715691
0.08064519,1.0,1,2.8116732
0.075792104,1.0,0,1.8120834
0.17085215,1.0,1,2.4868648
0.43314847,0.0,1,2.127274
-0.33565012,0.0,0,-0.980121
-0.1719661,0.0,1,2.3646383
-0.16284144,0.0,0,0.05524847
-0.5331925,1.0,1,1.0398606
-0.0872602,1.0,0,2.0725982
-0.24452685,1.0,1,1.847344
-0.15132564,1.0,0,1.5656416
-0.09199822,0.0,1,1.7721609
0.29272527,1.0,0,1.2719625
-0.47157732,0.0,0,-0.3950076
0.15532863,1.0,0,1.6151197
0.5841282,1.0,1,3.4954777
0.046478212,1.0,0,2.3952124
-1.0063981,0.0,0,-1.7084303
0.20577236,0.0,1,1.5553002
-0.32316732,0.0,1,2.376649
-0.25519428,1.0,0,0.70801914
-0.018969482,1.0,1,2.3317084
-0.17132391,0.0,0,0.29443443
-0.12842636,1.0,1,2.5134847
0.2321821,1.0,0,1.0155507
-0.0070922305,1.0,1,2.3693972
-0.03212599,1.0,0,1.1762329
0.049187202,0.0,1,0.78580153
-0.36002287,0.0,1,-7.5519085e-05
-0.050164867,1.0,1,1.2240019
-0.04380981,1.0,1,2.5412931
0.33957505,1.0,1,2.5054142
-0.41717154,0.0,1,1.5280063
0.29990485,1.0,1,2.2722588
-0.2135277,0.0,0,-1.1209226
-0.23548932,1.0,0,1.5970395
0.020201592,0.0,0,-0.25573242
0.14306377,1.0,0,1.0746315
0.042044565,1.0,0,2.40018
0.022805452,1.0,0,1.4739535
-0.15666547,0.0,1,0.98805535
-0.5232854,0.0,0,-0.8459107
-0.22670141,1.0,0,0.2584529
0.38970125,1.0,0,1.0525861
0.18957303,0.0,0,0.6401342
0.026126483,1.0,0,2.5738916
0.022263221,0.0,0,-0.47502658
-0.65749466,0.0,1,1.1187404
0.40078261,0.0,0,0.64117706
0.25676027,1.0,1,2.4480097
-0.35875973,1.0,0,1.6234814
-0.16906016,1.0,1,1.679454
0.370198,1.0,0,0.8439692
-0.32341534,1.0,1,2.0047078
-0.34122595,1.0,0,2.1162148
-0.16548043,0.0,0,0.0087779015
-0.4396385,0.0,1,0.8414654
-0.22609262,1.0,0,1.6639098
0.24154478,1.0,1,2.3153303
-0.12974076,0.0,0,-0.82900196
-0.00011255769,1.0,0,1.2248979
0.13439915,1.0,0,0.5288431
0.020395646,1.0,1,2.505298
0.3006779,1.0,0,1.1389015
-0.32789373,1.0,0,1.1017556
-0.04570038,0.0,0,-0.6690056
-0.13851406,0.0,0,0.87729466
0.017279912,1.0,0,2.2111406
0.2064548,0.0,1,1.4298141
-0.31919187,1.0,0,0.61432016
-0.089908294,0.0,0,-0.3710345
0.19576825,0.0,1,0.9188808
0.2593019,0.0,0,1.0438147
-0.18772887,1.0,0,1.5953656
0.10756897,0.0,0,0.33204395
-0.17993367,1.0,0,1.1541255
0.29785636,1.0,0,2.3830085
-0.2841388,1.0,0,1.1381072
-0.30459034,0.0,1,1.9495819
0.04516099,0.0,1,2.544826
-0.16050567,0.0,1,0.23082411
-0.18492576,1.0,1,3.4608388
-0.16568995,1.0,1,3.1523407
-0.12554768,1.0,1,1.8264439
-0.35658172,0.0,0,-0.3042411
0.15255792,0.0,0,1.0645397
0.34434852,1.0,1,3.6203935
0.29044694,0.0,1,1.5223814
-0.28901818,1.0,1,2.5486758
-0.16560447,0.0,0,0.24443102
-0.20222135,1.0,0,1.2388144
-0.16003579,1.0,0,1.2241521
-0.192767,1.0,0,2.3719625
-0.3185944,1.0,0,1.2597904
0.4125766,1.0,1,2.5053267
0.5986003,1.0,0,3.1125169
0.63504,1.0,1,3.789898
-0.35047066,0.0,1,0.5145879
-0.04278865,1.0,1,3.3503141
0.14159447,0.0,0,-0.1715222
-0.38214567,1.0,0,1.9278709
-0.47703794,1.0,0,1.3342572
0.062405534,1.0,1,2.7364807
0.19232108,0.0,0,0.5973128
0.15719867,1.0,0,0.43607336
-0.13801348,0.0,0,-0.0044753104
-0.12014824,1.0,1,2.6734447
0.35762244,0.0,0,1.9548825
-0.026349595,0.0,1,1.8328226
0.4145148,1.0,1,2.876218
0.28212476,0.0,0,0.59194696
0.12270992,1.0,0,2.112316
-0.021002978,0.0,0,0.51058626
-0.24902919,1.0,0,2.0983436
0.45499644,0.0,1,2.095744
0.18804203,0.0,1,1.6909232
0.047205795,0.0,0,-0.110782966
-0.049928498,1.0,0,1.7365241
0.08622643,0.0,0,1.2510067
-0.24719316,0.0,1,0.97329533
0.40988013,1.0,1,2.292249
0.09983498,1.0,1,3.2796323
-0.6613805,0.0,1,-0.35992563
-0.80775344,1.0,0,0.048682928
0.3329073,1.0,1,2.8316696
-0.17113589,1.0,0,1.3086741
0.07828807,1.0,0,3.1888976
0.100476325,0.0,1,1.184348
-0.07807058,0.0,1,1.2385402
-0.54287875,0.0,1,0.78562135
-0.40058446,1.0,0,2.258385
0.13600644,1.0,0,1.0900005
0.15257302,0.0,0,2.0701058
0.18428582,0.0,1,0.58298326
0.31138852,1.0,1,2.0215702
0.3603407,1.0,0,0.7069911
0.8324898,0.0,1,2.5262537
0.050503664,0.0,1,0.56399274
-0.35156804,0.0,0,1.2658596
-0.59317946,1.0,0,1.6796293
-0.026595851,1.0,1,1.602542
-0.027859164,1.0,0,1.068357
-0.13317147,1.0,1,2.3157463
0.014403562,0.0,0,1.1589363
-0.2526164,1.0,0,0.9754
-0.54846823,0.0,1,0.014375269
0.14090264,1.0,1,3.7128985
0.1473999,0.0,0,1.0905612
0.2768405,0.0,0,2.3994544
-0.38093656,1.0,0,0.28750038
0.2048552,0.0,1,1.494329
-0.097740516,1.0,0,2.4256465
-0.061113466,0.0,0,0.64019585
0.37859797,1.0,1,3.0598934
-0.23567776,1.0,1,1.8926209
0.10959053,0.0,1,1.9210033
0.4383345,1.0,1,2.5487597
-0.14827529,1.0,0,1.3605227
0.18425417,1.0,0,1.2017925
-0.56258166,0.0,1,-0.3815369
0.1831421,1.0,0,1.1116804
0.10623596,0.0,1,1.0803825
-0.4065066,0.0,1,0.06870365
-0.19005807,1.0,0,2.1611476
0.34308857,1.0,0,1.2018905
0.6025518,1.0,1,3.0037644
-0.011852136,0.0,0,0.35540336
0.19662043,1.0,0,0.7004584
0.082261674,1.0,1,2.7425752
-0.23868304,0.0,1,0.450953
0.13284793,0.0,1,3.400193
0.6560572,1.0,1,3.0473392
0.10506167,1.0,0,1.7553772
-0.54078156,1.0,0,0.48207346
-0.05906112,1.0,0,1.0192872
0.0029362538,1.0,1,3.2196903
-0.15566036,1.0,0,2.8140943
0.44096485,0.0,0,1.3609319
0.66384774,0.0,1,2.0645142
-0.025973946,1.0,1,1.4011337
0.027412182,0.0,0,0.60427856
-0.049208563,1.0,0,0.49806932
0.28720343,1.0,0,3.1676114
-0.062886305,1.0,0,1.5578401
-0.20555796,1.0,0,2.063934
0.20150004,0.0,1,1.4893339
-0.6422322,1.0,1,1.3754869
-0.7135294,0.0,0,0.3861142
0.27358574,1.0,1,2.925173
-0.52836406,0.0,0,0.2475189
0.14770234,1.0,0,0.7395556
-0.354753,1.0,1,2.2265477
0.0971512,1.0,0,2.8817081
0.6482076,1.0,1,4.1773562
-0.38360593,1.0,0,1.1519551
0.49099827,1.0,1,3.810496
-0.58360964,0.0,0,1.0302811
0.36539525,0.0,1,0.9491099
-0.36883584,1.0,1,2.3691216
0.5465184,1.0,1,4.073311
-0.39967236,1.0,0,0.21221057
0.18974602,1.0,1,3.21512
0.2135036,1.0,0,2.4269135
0.12054096,0.0,1,1.1527165
0.13737778,1.0,0,1.5835952
0.08440572,1.0,1,4.1866636
0.5565488,1.0,0,3.9589062
-0.3249701,1.0,0,1.5615838
-0.32508814,0.0,0,1.462081
-0.12757531,1.0,1,2.7948124
0.1801063,1.0,1,3.1166115
-0.45775265,1.0,1,1.8446441
-0.17147055,0.0,0,1.0764104
0.35980302,1.0,0,1.2887678
0.28801936,1.0,1,2.3893533
0.08885514,1.0,0,2.3899937
0.49098858,0.0,1,0.6384497
-0.26056725,0.0,1,2.5794659
0.7681853,0.0,0,0.5749548
-0.08990263,1.0,1,1.4500613
0.09261508,0.0,1,-0.053077698
-0.38693497,1.0,1,0.93364817
-0.056544106,0.0,1,0.7777866
-0.49213794,1.0,0,1.6612538
0.37480572,1.0,1,3.0329833
0.4734898,1.0,0,1.8782244
-0.108119495,1.0,1,3.147764
-0.12696682,0.0,1,0.532974
0.48606825,1.0,0,3.3236141
0.2249183,1.0,0,1.8967578
0.051569574,0.0,1,1.1463683
0.64610004,1.0,0,2.9768472
-0.36364797,0.0,0,-0.47646767
-0.20426235,1.0,1,3.6741352
-0.20945176,0.0,0,-0.37077713
0.28288272,0.0,1,0.8320931
0.014028855,0.0,0,-0.44841287
-0.1757223,0.0,1,-0.47585112
-0.1089776,0.0,0,0.40386254
0.018654538,0.0,1,0.31151122
0.29981226,1.0,0,1.9339547
-0.10810373,0.0,1,2.0520058
0.004957147,1.0,0,2.2064126
-0.030782133,1.0,0,2.7146616
0.07764937,1.0,1,1.8651818
0.38513023,1.0,0,1.9287297
-0.08826504,0.0,1,1.0380563
0.21255387,1.0,0,1.1656976
-0.08067372,0.0,0,-0.20107824
-0.24286728,1.0,1,0.9188416
-0.2293325,1.0,1,2.8580043
-0.7917531,0.0,0,-1.1677544
-0.22937141,0.0,1,1.5998927
0.115704134,1.0,0,2.7533932
-0.015963422,0.0,1,0.4831403
-0.5552446,0.0,0,-0.080393374
-0.17780173,0.0,1,1.6754037
-0.423025,0.0,1,-0.3455543
0.6902087,0.0,1,1.9816751
0.37061134,1.0,0,2.2930691
0.35080138,0.0,1,2.3210952
-0.32686505,0.0,1,1.3006674
-0.13072495,0.0,1,1.752803
0.13933656,1.0,1,2.0513167
-0.3027798,1.0,0,1.1619648
0.12218354,1.0,1,2.8670263
-0.31887078,1.0,1,3.0466313
-0.031516414,1.0,0,0.86014974
0.34852874,1.0,1,2.8512948
0.068727225,1.0,0,0.5907817
0.22206345,1.0,0,2.834399
0.02992641,1.0,0,0.6026119
-0.6657227,1.0,0,-0.23894066
0.3975195,0.0,1,2.4364464
0.28034136,0.0,1,1.8344464
-0.3368904,1.0,1,2.3275445
0.31780452,1.0,1,3.7039053
-0.43000108,1.0,1,1.2475876
0.3266725,1.0,1,2.2530098
-0.04256464,0.0,1,1.7554086
0.78508836,1.0,0,2.6566567
0.52413416,1.0,1,3.2433658
0.08493516,0.0,0,-0.3450943
-0.34515244,0.0,0,-0.47119534
-0.032592826,0.0,0,-1.2590641
-0.21726812,1.0,0,2.580638
-0.28461045,1.0,0,0.17221963
-0.25762677,0.0,1,1.4482058
-0.17145284,1.0,1,1.7106822
-0.0017201422,1.0,0,0.6134075
-0.0996991,0.0,0,-0.20965886
0.36688754,1.0,1,3.022287
-0.44298628,1.0,1,1.6677946
0.43108597,1.0,1,3.6480384
0.03456336,1.0,0,0.74019647
-0.04658594,1.0,1,2.0436578
-0.12222481,0.0,0,1.1655192
-0.3195193,0.0,0,-0.75846976
0.15367752,0.0,0,-0.106061816
0.53448766,1.0,1,2.5689142
-0.00354586,0.0,0,0.08515929
0.022251962,0.0,1,2.3396516
-0.13765642,1.0,0,0.15359193
0.18158484,1.0,0,2.0642214
0.33693293,1.0,0,3.0952044
0.47540298,1.0,1,2.456186
-0.020834658,1.0,1,2.9912846
0.2895481,1.0,1,3.5661378
0.51981914,1.0,1,3.5516028
-0.33086383,0.0,0,-1.1358671
0.5511274,0.0,1,1.7107244
0.27858773,0.0,0,1.1847434
-0.37357622,1.0,0,1.9794047
0.15116452,0.0,1,1.5747857
-0.122336425,1.0,0,1.4077907
-0.79613525,0.0,0,-0.9330817
0.06746918,1.0,1,2.0327668
0.10351777,1.0,0,2.4598897
0.33096403,1.0,1,3.0771403
-0.39070818,1.0,0,2.294312
-0.07417305,1.0,0,1.3879106
0.15647925,1.0,1,1.5151002
-0.0064579817,1.0,1,1.3728192
-0.17892909,1.0,0,1.8617923
0.17455953,1.0,0,2.4782321
0.05392247,1.0,0,1.60765
0.17021248,1.0,1,3.0714126
0.04649046,1.0,0,1.4004576
0.43145236,0.0,1,1.246337
0.21194819,1.0,1,3.0969894
0.49202237,1.0,1,2.7376611
0.062055763,1.0,0,2.1510115
0.10366994,1.0,0,2.1703525
0.2609825,1.0,1,2.9414027
0.36503693,0.0,1,2.1546915
-0.13512531,0.0,1,0.76377606
0.29951316,0.0,1,1.1444675
-0.13527696,1.0,0,1.3266926
-0.7444138,0.0,0,-1.0805142
-0.11014681,1.0,1,2.0999665
-0.025366034,0.0,0,-0.18307613
-0.01130444,1.0,0,2.192338
0.070120625,1.0,1,1.7582862
-0.3066142,1.0,0,1.674479
0.11110522,1.0,0,2.0278578
-0.078303054,1.0,0,0.5291182
0.17150858,1.0,1,4.467332
0.33954117,0.0,0,2.2054996
-0.62933725,0.0,0,-1.1490239
-0.09288903,0.0,0,-0.06667585
-0.14146115,1.0,1,1.6452161
0.4614632,1.0,0,3.2235823
0.29471737,1.0,1,3.8471189
0.2543761,1.0,1,1.7272348
-0.075345084,1.0,1,2.296351
0.1295448,1.0,1,2.2956817
0.15852323,1.0,1,3.6351032
0.10392816,0.0,1,0.60277855
0.01716374,1.0,0,1.6056421
-0.14544363,0.0,1,1.7967709
0.62252975,1.0,0,2.6396334
0.11839568,1.0,1,3.359142
0.11842086,1.0,0,1.1220608
-0.03712754,0.0,1,2.0643
-0.14095151,1.0,0,2.2595978
0.04900394,0.0,0,-0.13271457
-0.2611892,1.0,0,-0.19821769
-0.027614163,1.0,0,1.1661451
-0.20720862,1.0,0,0.5939979
0.28263682,1.0,1,4.001294
-0.4784219,0.0,0,-1.1398102
-0.38132024,1.0,0,0.19080853
-0.28184912,1.0,0,2.6023962
-0.124734215,0.0,1,0.6925261
-0.25781506,0.0,0,-0.6839119
0.3166843,1.0,0,1.7694533
-0.34729064,1.0,0,1.4453373
-0.2784534,0.0,1,1.7387741
-0.023298576,1.0,0,0.95124125
0.15915158,0.0,1,0.8855865
-0.24638528,1.0,0,2.0875487
-0.36421552,0.0,0,-0.32294625
0.35768902,0.0,0,0.7233763
0.009344915,0.0,1,2.486002
0.49498197,1.0,1,2.3260133
-0.06421119,1.0,0,0.5451352
0.4008176,1.0,1,2.3041015
-0.23864406,0.0,0,-0.24404909
-0.16066733,0.0,0,-0.044402026
0.021441752,1.0,1,3.7778847
0.106187455,0.0,0,0.046959423
0.09830288,0.0,1,1.4361169
0.33622074,1.0,0,2.6929429
0.36785454,1.0,1,1.9865781
0.2448798,1.0,1,2.321347
-0.1533081,0.0,0,0.2178843
0.38137266,0.0,1,1.0545254
-0.34896845,0.0,0,1.177403
0.36510846,1.0,0,2.214032
0.07865251,1.0,0,0.400073
0.065338016,1.0,1,0.81239545
0.3728069,0.0,0,0.029982656
0.39714572,1.0,0,1.7867465
0.010978501,1.0,0,1.2655344
-0.24567682,1.0,0,1.7482365
0.22608437,1.0,1,2.2478921
-0.023277255,1.0,1,2.8041584
0.08695249,1.0,0,1.3443173
-0.1461435,1.0,0,0.24619025
-0.29665568,1.0,1,2.6400557
-0.22452064,0.0,0,0.06373416
0.37368745,0.0,1,1.8318096
-0.023851683,0.0,0,-0.1154982
-0.16436769,0.0,1,1.5175653
0.107508376,0.0,0,-0.1934283
-0.13299909,0.0,1,0.20645344
0.07077341,1.0,1,2.9935045
-0.31606495,0.0,1,0.7771318
-0.25509137,1.0,0,1.9219279
-0.26487425,0.0,1,1.9734695
0.17469527,0.0,1,1.2756499
-0.40314934,0.0,0,-1.250226
0.06663929,1.0,1,3.116493
-0.02900743,1.0,0,1.2467253
-0.56849384,0.0,0,-0.20572644
-0.1810174,0.0,1,1.817482
0.09363241,0.0,1,1.6445004
-0.59167975,1.0,1,1.952621
-0.31313637,1.0,1,3.1410341
-0.0609145,1.0,0,1.9367982
0.3893738,0.0,1,1.4579493
-0.12812245,1.0,1,1.8308505
-0.035492077,0.0,1,1.3337102
-0.034544665,0.0,1,1.6481967
-0.25194773,1.0,0,-0.1120221
-0.5452673,0.0,0,0.67902666
0.5475483,1.0,0,1.540616
0.2927983,1.0,0,0.7631815
-0.17224824,1.0,1,3.4079149
-0.27638742,0.0,0,-0.7969785
0.5296072,1.0,1,3.3436117
-0.05855842,1.0,0,2.6261628
0.28152776,1.0,1,3.5665035
-0.035510335,0.0,0,0.78026974
0.5991958,1.0,1,3.0089107
-0.24126686,0.0,0,0.1615317
0.22999886,1.0,1,3.0758371
0.14361958,1.0,1,3.7257771
0.04118649,1.0,0,2.2487714
-0.37844285,0.0,0,0.8452712
0.097609505,1.0,1,2.9307213
0.17464492,1.0,1,2.9131942
-0.0010982506,0.0,1,0.86931264
0.28556183,1.0,1,3.706704
0.23399507,1.0,0,1.2732532
-0.42256355,0.0,0,1.5895011
0.13596094,0.0,1,1.5863752
-0.15275311,0.0,1,1.9395422
0.18116002,1.0,0,2.1025236
0.6448146,1.0,1,2.5809803
0.08361227,1.0,0,1.4568145
0.16144742,1.0,0,0.93412435
-0.09561759,0.0,0,0.4348501
0.45202255,1.0,0,2.3425055
-0.57024086,0.0,1,0.38692224
-0.099822134,1.0,0,2.3651671
0.391287,0.0,1,2.9208229
-0.5862372,0.0,0,-0.90545183
0.04959513,0.0,1,0.66360736
0.11588962,1.0,1,2.6552315
-0.027769974,1.0,0,2.2512422
0.27517942,1.0,0,1.7184143
0.3214933,1.0,1,2.1253088
0.04300718,1.0,1,2.8173454
-0.117420964,1.0,0,2.5318253
-0.11469272,0.0,0,-0.31600958
0.23025112,1.0,0,2.3616674
0.49062762,1.0,1,2.6491663
-0.09488696,0.0,1,1.0093181
0.6306211,1.0,0,2.4502182
0.79691964,1.0,0,1.9608505
-0.09661569,1.0,0,1.7118592
0.38420066,1.0,0,2.4557796
-0.10050223,0.0,1,2.3798182
-0.06680891,0.0,0,0.1317705
-0.3166513,0.0,0,0.37990403
0.37174496,0.0,0,0.8075944
-0.11834722,0.0,0,1.3201051
-0.46714935,0.0,0,0.21616748
-0.40088415,0.0,0,0.95076334
0.08255801,1.0,1,1.646121
0.06056051,0.0,0,0.15212287
-0.044672392,1.0,1,2.573228
-0.09814741,0.0,1,1.0847502
-0.011085272,0.0,1,1.7634839
-0.041059718,1.0,0,1.6711118
0.014241561,1.0,1,3.5744286
-0.17775771,1.0,1,1.9577619
0.21891235,0.0,0,1.6285812
-0.04684632,0.0,1,2.0279028
-0.015097218,1.0,1,1.2026739
-0.101622805,1.0,1,2.8764794
-0.65706104,0.0,1,1.0270475
-0.18748823,0.0,1,1.1760775
0.120362975,0.0,0,-0.59531426
0.22531483,0.0,1,1.6472149
0.38567147,1.0,1,2.6883023
-0.3379139,1.0,0,0.8199182
0.044070035,0.0,0,-0.7702459
0.031863976,1.0,1,1.9933692
0.17869778,1.0,0,1.5903761
-0.4581808,1.0,0,0.73251367
0.30121887,1.0,0,2.6603522
0.18967898,1.0,0,2.5571098
0.10297402,1.0,0,2.444093
0.39927816,0.0,1,1.6339854
-0.37430888,0.0,1,1.1357999
0.2960097,1.0,1,3.9155269
0.18320246,0.0,0,1.5571795
0.2515808,0.0,1,2.0236418
0.46107957,1.0,1,3.2905834
0.016321797,1.0,1,3.6293519
0.2025352,1.0,0,2.5203545
-0.5011628,1.0,0,1.2284122
-0.09559922,1.0,1,3.132704
-0.08460015,1.0,0,0.4208758
0.34612903,0.0,0,1.4820306
0.13910322,1.0,1,2.5205116
-0.25447786,1.0,0,0.6167636
0.35500717,1.0,1,3.2622983
-0.7188339,0.0,0,-0.1466918
-0.44668373,0.0,1,-0.2738214
0.114457965,0.0,1,1.278314
-0.016525045,0.0,1,0.048742294
-0.56187934,0.0,1,-0.12530828
-0.35828528,1.0,1,2.4488463
-0.09139854,0.0,1,1.361026
-0.08798923,1.0,0,1.0769465
-0.0308572,0.0,1,0.980022
0.04572306,0.0,1,0.70302474
0.5011896,1.0,1,1.780154
0.07022718,1.0,1,1.6916294
-0.031575087,1.0,1,2.8017068
-0.12653239,0.0,0,0.69878244
-0.27166894,1.0,0,1.5317844
0.02766954,1.0,1,2.223771
0.20891759,0.0,0,-0.112321645
-0.82551116,0.0,0,-0.78128
-0.5239074,1.0,0,0.32080138
-0.1312049,0.0,1,0.943806
-0.26107654,0.0,1,0.1879949
-0.29081756,1.0,1,1.2063515
-0.008217554,0.0,1,1.1096718
0.21819706,1.0,0,2.0269177
0.38607463,1.0,1,2.483535
-0.020969152,1.0,0,2.1936846
-0.22645788,0.0,0,-0.21843192
-0.13988113,0.0,0,0.39206094
0.0066966955,1.0,0,1.3784523
-0.35049397,0.0,1,1.4597628
-0.218587,0.0,0,0.21345435
0.17419101,1.0,1,3.5286505
0.25018895,1.0,1,3.6335158
0.2529862,0.0,1,1.9555733
-0.012915022,1.0,0,1.6272912
0.0037506407,0.0,0,0.3463394
0.40561983,1.0,1,3.7634907
-0.3379946,0.0,0,-0.50015694
-0.20867106,1.0,0,1.8863609
-0.3675345,0.0,0,-0.52644503
0.10362671,1.0,0,3.0629406
-0.44717103,1.0,1,1.687742
0.21276812,0.0,0,0.6579498
0.071923256,1.0,1,3.8511953
0.013901631,1.0,1,2.4341006
-0.022803709,1.0,0,1.4071778
-0.11240567,1.0,0,1.1346738
0.08979173,1.0,1,1.1538713
0.35484445,0.0,0,0.51718396
0.12188844,1.0,0,0.80724835
-0.737327,1.0,1,2.2806766
0.12345985,1.0,0,2.7267652
0.14375037,0.0,0,-0.34265226
0.46040875,1.0,1,2.8413887
0.5058906,1.0,1,2.9681509
0.06587519,0.0,1,1.7368171
0.14078811,1.0,0,1.941017
-0.38800636,1.0,0,1.259752
-0.34754503,0.0,0,-0.50535035
0.31274655,1.0,1,3.9529533
-0.25492275,0.0,1,0.88639164
0.34626007,1.0,1,3.1570868
0.2946461,1.0,1,3.4106486
-0.0661103,0.0,1,2.313064
0.5129536,1.0,1,3.868339
0.3180475,1.0,1,2.6050472
-0.04530926,0.0,0,-0.056994624
0.045047365,0.0,1,0.97536856
0.0080642775,1.0,0,0.6027167
-0.2766401,1.0,1,1.7158817
-0.16531093,1.0,1,1.4738572
-0.24882503,1.0,1,1.8343903
0.18535006,0.0,1,1.0689875
-0.27040502,1.0,1,2.7213984
-0.041022636,0.0,0,-0.043535646
-0.47663844,0.0,0,-0.6368827
-0.12062145,1.0,0,0.52511203
0.24235235,1.0,0,2.4023385
-0.22990285,1.0,1,2.9511282
-0.056347158,0.0,0,-0.65116
-0.126666,0.0,0,-0.38822907
0.08118602,0.0,0,0.33750075
-0.16954367,0.0,1,2.1149635
0.76694864,0.0,1,1.0295129
-0.09459886,0.0,1,2.1529143
-0.062001225,0.0,0,-0.15682869
0.057758056,0.0,1,1.9459624
0.115979515,0.0,1,0.81572866
-0.28136238,1.0,1,2.200051
-0.22907339,1.0,1,1.7233552
0.2529368,1.0,0,1.9773179
-0.6139299,1.0,0,0.62980753
0.07241019,0.0,0,-0.2782596
0.30806524,0.0,0,1.3998643
0.090023465,1.0,1,3.7913072
0.037592277,0.0,1,1.106905
0.006562942,1.0,0,2.6003137
-0.16700843,0.0,0,-0.59600997
-0.17127168,1.0,1,3.1610982
0.3840575,0.0,0,0.81887007
0.23880589,1.0,1,3.2147155
-0.24939981,1.0,1,3.1198518
0.51079434,1.0,1,2.0641763
-0.032373272,0.0,0,0.2350089
0.15348744,1.0,1,2.5801368
-0.05686703,1.0,0,0.18805486
0.23071814,1.0,1,3.2286975
0.3919361,1.0,0,1.1596527
0.14433846,0.0,1,1.2024022
-0.42637426,0.0,0,-1.0671198
0.49835092,1.0,1,2.7463605
0.34159487,1.0,1,3.6517777
0.05534663,0.0,1,2.8009744
0.42383185,1.0,0,2.505099
-0.029110475,1.0,1,2.917677
-0.023066936,1.0,0,0.9198763
-0.08134713,0.0,0,1.0388299
-0.2038974,1.0,0,0.5759403
-0.0018410957,0.0,1,0.77510303
0.091714285,1.0,0,1.3515491
-0.1602127,1.0,0,0.10934466
-0.24859479,1.0,0,0.5187579
0.059881084,1.0,1,2.279105
-0.039628733,0.0,0,1.5021708
0.10359522,0.0,0,-0.05126583
-0.51920265,0.0,0,-1.6692395
-0.103761084,0.0,0,0.47447443
-0.24136463,1.0,0,0.64441234
-0.041592423,1.0,1,2.3618803
0.07054699,0.0,1,0.5302038
0.5571113,1.0,0,1.2652589
-0.16885409,1.0,0,2.654447
-0.5735913,1.0,0,1.3709252
-0.30295292,0.0,0,1.000818
0.13916299,1.0,0,2.9887486
-0.38244572,1.0,1,2.3968942
0.35664877,1.0,0,0.7956756
-0.5443509,1.0,1,2.0431585
0.071162835,1.0,0,1.6689332
-0.21706502,0.0,0,-0.13720617
-0.54323775,1.0,1,2.5841978
-0.19581096,1.0,1,1.267854
-0.1655765,0.0,1,1.064384
0.1949245,1.0,1,2.6140397
-0.21513242,1.0,0,1.3757819
0.006439603,1.0,0,2.2950058
-0.2701655,1.0,0,2.43613
-0.1618759,1.0,0,1.0937895
0.15066437,1.0,1,2.4766989
0.14821053,0.0,1,1.6477852
-0.14041439,1.0,0,0.8250434
0.26106292,0.0,1,1.3216528
0.1468782,1.0,0,1.9376062
0.15127216,1.0,1,1.9391881
0.32434857,0.0,1,1.7039123
0.07312041,0.0,1,0.19455838
-0.17801149,0.0,1,1.3248206
0.42352372,0.0,1,1.3204066
0.25755972,0.0,1,1.021652
-0.5269616,1.0,1,2.9003806
0.48097792,1.0,1,2.7697978
0.050208,1.0,1,3.6633584
0.04729029,0.0,0,0.4783189
0.1328528,1.0,1,0.6529341
-0.32543054,0.0,1,1.601866
0.03555195,0.0,1,0.82111406
-0.27921313,0.0,0,-0.86627483
0.21436238,0.0,1,1.2449324
0.34593827,1.0,0,2.589365
0.31123057,1.0,1,2.7699828
0.14976422,0.0,0,-0.0813842
0.025848692,0.0,0,1.4369917
-0.5497659,0.0,0,-0.14031652
0.08380787,0.0,1,0.6144078
-0.6172072,1.0,1,2.6705568
0.098666385,0.0,0,-0.037097216
0.20635757,1.0,1,2.5932293
-0.25860432,1.0,0,2.0705776
0.428427,1.0,1,1.5536284
0.057614308,0.0,0,-0.7637264
-0.31098577,1.0,0,0.409068
0.43529657,1.0,1,4.481316
0.34338436,1.0,0,1.520256
0.2998236,1.0,1,2.3112214
-0.2046299,0.0,0,1.2294554
0.095128715,0.0,1,1.1722407
0.7648044,1.0,1,3.8062398
0.020449033,0.0,1,1.0187502
-0.19097973,1.0,0,0.5531895
-0.31076494,1.0,0,0.3185208
-0.6691127,0.0,0,-0.6657244
0.34079492,1.0,0,0.9591373
0.19717523,1.0,1,3.5329335
0.16208157,1.0,1,2.7556303
0.26674646,1.0,0,1.1223187
-0.35774687,1.0,0,1.961203
-0.029871495,0.0,0,-0.5245311
-0.42456093,0.0,0,1.7403622
-0.23794286,1.0,1,1.5344424
0.41951686,0.0,1,1.8043739
0.15209046,1.0,1,1.974174
0.20687103,1.0,1,2.9609299
-0.01963114,0.0,0,0.599547
-0.09021117,0.0,0,0.35437006
-0.11742763,0.0,1,1.0334094
0.14552766,1.0,1,4.1668835
0.011770515,1.0,1,1.6705449
0.13333024,1.0,1,2.4394412
-0.21080846,1.0,1,2.3147206
0.21394071,0.0,0,1.5289382
-0.14766759,1.0,1,1.285886
0.31510213,1.0,1,2.0899136
-0.3072464,1.0,0,0.8206291
0.36947864,0.0,0,2.0191207
-0.01031712,1.0,0,2.4181705
0.34397766,1.0,0,1.4909093
-0.25023955,0.0,1,0.21857727
-0.23439227,1.0,0,1.4731064
0.38634783,1.0,1,2.8359628
0.00075147615,0.0,0,0.588056
