x2,x3,x4,x5,y,x6,x7,x8,x9
-6.509089,0.106849074,6.021109,1.0,0,-0.27403408,-3.5264695,0.0,0.0
-5.160622,1.269297,5.33551,1.0,1,0.592867,-2.8612502,1.0,1.0
-5.440141,2.9040308,3.8631554,0.0,1,3.1852627,-2.1004884,1.0,0.0
-6.906473,1.2353064,7.5443716,1.0,0,4.3675594,-1.7170486,1.0,1.0
-3.0565896,1.8849277,2.4380136,1.0,1,-2.3881164,-1.0480528,0.0,1.0
-3.509055,0.77889085,4.5647287,1.0,1,-1.536434,-2.8406527,1.0,0.0
-3.6013975,0.79861134,-0.1239717,1.0,1,-2.678358,-2.7807243,0.0,0.0
-5.33952,2.4260378,-1.0208607,1.0,1,-0.34381354,-0.9136815,1.0,0.0
-10.295171,1.9455445,9.809539,1.0,0,-1.2447954,-0.7086836,1.0,1.0
-7.311499,1.7475679,6.414849,1.0,1,0.21502519,-5.6836452,0.0,0.0
-7.9346294,2.478973,11.510034,0.0,0,3.089663,-1.8304975,1.0,0.0
-9.191647,1.9041674,10.251774,1.0,0,0.98137206,-1.1092322,1.0,1.0
-6.893993,1.9849219,5.443115,1.0,1,0.8732785,-1.9927835,1.0,1.0
-4.5857124,2.9523184,4.9194274,1.0,1,1.3279824,-1.4589448,0.0,1.0
-3.9468288,0.5624618,1.4478259,1.0,1,-1.8204612,-2.3921492,0.0,1.0
-10.063841,0.8206435,7.591793,1.0,1,1.7673489,-1.3931578,0.0,0.0
-9.920611,1.324423,8.694729,1.0,0,4.957696,-3.888523,1.0,1.0
-7.575468,2.982335,5.5837603,1.0,1,-3.5160203,-4.2629495,1.0,1.0
-5.3090253,2.4210968,4.421704,1.0,1,-2.4597661,-4.827427,1.0,0.0
-6.1447616,2.7832181,6.077573,1.0,1,2.139197,-2.3336298,1.0,0.0
-5.255356,1.9784957,2.9546463,1.0,1,-1.8293649,-3.5776784,0.0,1.0
-8.22434,0.43063807,6.8500667,1.0,0,-1.337953,-4.0404234,0.0,0.0
-6.011153,0.44775003,9.302366,1.0,0,3.9591374,1.6171199,1.0,1.0
-7.92413,1.961963,9.205246,1.0,0,0.13291693,-3.6816273,1.0,1.0
-5.1003265,1.3520012,5.5163417,1.0,0,-4.1785164,-1.3627669,1.0,0.0
-7.1131725,-0.27697623,5.823066,1.0,1,0.9890882,-5.301441,0.0,1.0
-6.551134,1.0571821,9.163385,1.0,0,6.7080827,-4.007312,1.0,1.0
-8.124246,2.4478898,4.793442,0.0,1,2.874938,-2.8621113,1.0,0.0
-2.356236,0.48782873,4.4940805,1.0,1,-1.0541065,0.122329235,1.0,0.0
-7.6823344,2.2990022,8.433547,1.0,0,-0.28091812,-1.5723481,1.0,0.0
-5.0524335,0.4122185,5.6862135,1.0,1,-5.0951586,-0.102036715,1.0,0.0
-5.407764,1.1626599,4.4971476,1.0,1,1.1998744,-4.9317455,1.0,1.0
-10.693589,1.7498448,13.67449,1.0,0,2.182224,-1.8367754,0.0,0.0
-1.5808058,0.75442994,-2.3760755,1.0,1,-2.6482096,-2.0035925,1.0,1.0
-10.239879,2.4662004,11.325882,1.0,0,4.1734753,-3.8817434,1.0,1.0
-1.5026679,0.7743332,3.2819834,1.0,1,-3.033988,-2.6985996,0.0,0.0
-10.153107,1.2030147,11.33327,1.0,0,0.8001642,-2.6160479,0.0,0.0
-6.5693207,1.1363953,5.722184,1.0,1,1.9610443,-1.7161809,1.0,1.0
-2.303496,1.1119664,3.9521613,1.0,1,-0.43361712,-2.0498424,0.0,0.0
-6.925944,1.086417,9.469124,1.0,0,-1.390121,-1.3624928,1.0,0.0
-5.624815,1.0750921,5.1431108,0.0,1,-2.9753075,-5.8544216,1.0,0.0
-7.256075,1.1286362,5.9103584,1.0,1,-1.2714782,-0.95323765,1.0,0.0
-6.069674,2.11204,6.482618,1.0,1,1.2606633,-1.823802,0.0,1.0
-6.1107244,0.42274034,9.667276,1.0,0,-2.0147994,-2.1646783,1.0,0.0
-3.0472143,1.5653982,-0.386477,1.0,1,-6.983595,-8.114771,1.0,0.0
-7.270555,1.6735787,7.6208186,1.0,0,-4.4680953,-3.4477205,1.0,0.0
-3.7695832,0.4699152,5.5712614,1.0,0,1.2350413,0.52436125,0.0,0.0
-9.867631,-0.7201282,13.94158,1.0,0,6.0733175,-1.6468546,1.0,1.0
-6.066322,0.76803565,6.9130597,1.0,1,5.52469,-3.8072784,1.0,1.0
-6.5410247,0.7341633,6.1551137,1.0,1,1.3904147,-4.460543,1.0,1.0
-7.4661465,0.6354484,10.09397,1.0,0,2.0097804,-2.845672,1.0,1.0
-9.170596,1.4936442,7.6270986,1.0,0,-0.4467684,-2.920386,1.0,1.0
-6.404407,1.2805309,4.1947584,1.0,1,-3.4649897,-3.110644,1.0,1.0
-10.032519,1.5726337,9.955037,1.0,0,2.0618439,-2.4759562,0.0,0.0
-8.041591,1.3491752,12.102602,1.0,0,-3.5758877,-1.8114164,1.0,0.0
-6.1860433,1.7629576,1.438427,1.0,1,-6.5592093,-3.582018,1.0,0.0
-4.276742,1.7144346,4.073488,1.0,1,-1.5061752,-3.6448796,1.0,0.0
-9.028745,2.4229202,9.66671,1.0,0,6.7513833,-5.262437,0.0,1.0
-4.672501,1.8452098,11.646166,0.0,0,0.5870483,-2.3906877,1.0,0.0
-4.1192617,0.13340211,6.4231873,0.0,1,-0.23976704,-3.521824,0.0,1.0
-3.880532,-0.31501222,5.5524,1.0,0,2.2054236,-2.1734672,1.0,0.0
-6.6860557,0.6887434,9.735838,1.0,0,-1.6106884,-1.092205,1.0,1.0
-6.098358,0.68522656,6.7766466,1.0,0,4.311987,-2.0185575,0.0,0.0
-4.235233,2.368838,1.4779356,1.0,1,-4.8472114,-2.745799,0.0,0.0
-4.078127,2.3267689,3.0276232,0.0,1,-1.2522241,-1.2298486,0.0,1.0
-10.572073,-0.95009696,9.825029,1.0,0,1.6813002,-2.4915586,0.0,1.0
-4.473831,2.2042654,3.7354367,0.0,1,-1.5140191,-4.046525,0.0,0.0
-4.3281684,0.21625292,-2.2985158,0.0,1,-3.9184875,-2.4879036,1.0,0.0
-10.046269,0.30692208,10.569346,1.0,0,5.595309,1.3022069,0.0,1.0
-6.8790407,1.7261004,11.145407,1.0,0,1.0429462,-3.495671,1.0,1.0
-7.238268,-1.42989,5.47864,1.0,1,-1.5862409,-1.6828493,0.0,0.0
-5.9785433,1.2949303,5.1726084,1.0,1,1.9102805,-3.299709,0.0,1.0
-6.089928,1.8938777,5.4755626,1.0,0,-3.9206755,0.31273878,1.0,0.0
-7.533002,1.1050391,7.6983147,1.0,0,-0.68053174,-1.7724464,1.0,1.0
-6.0486636,-0.31251347,3.6591141,1.0,1,1.3424917,-1.7851336,1.0,1.0
-6.8720675,1.6393739,6.773679,0.0,1,3.2365646,-2.0832963,1.0,1.0
-7.9525476,3.194687,11.034418,1.0,0,1.9315909,-4.243339,0.0,1.0
-4.705323,1.3983705,3.728469,1.0,1,-1.7403913,-2.2003584,1.0,1.0
-6.635428,2.2305558,5.525091,1.0,1,-1.03319,-3.456845,1.0,1.0
-6.9236603,-0.009635985,4.335643,1.0,1,-1.0888454,-2.8421786,1.0,0.0
-9.862535,2.3408604,11.774066,1.0,0,-0.037207842,-2.4823809,1.0,1.0
-8.906704,3.334496,6.480013,1.0,1,-4.7800355,-4.924745,1.0,0.0
-9.790739,1.1400056,13.482944,1.0,0,2.5729437,-2.5674667,0.0,0.0
-7.4369297,2.528052,4.2780795,1.0,1,0.46906585,-2.8871853,1.0,1.0
-9.699853,1.647304,10.691931,1.0,0,-1.0932288,0.9126786,0.0,0.0
-8.842697,2.6887748,0.24912548,1.0,1,3.5717936,-1.5988097,0.0,1.0
-9.2988205,1.2251091,7.7451153,1.0,0,3.061454,-2.0797527,1.0,0.0
-4.3151913,0.7720643,3.256151,1.0,1,-5.6686335,-5.928155,0.0,0.0
-6.6489778,2.5977783,3.0364776,1.0,1,-3.4450827,-3.98419,1.0,0.0
-9.738541,2.8167741,6.1708355,1.0,1,5.4578805,-2.1467626,1.0,1.0
-4.8537354,2.573013,14.32383,1.0,0,1.7530675,-0.75753915,1.0,0.0
-5.0693007,1.6515939,6.3400345,0.0,1,1.335264,-2.0658941,1.0,1.0
-6.4715853,2.5192137,7.0594654,1.0,0,6.571872,-2.1983643,1.0,1.0
-7.6293054,1.3827176,5.9173574,1.0,0,-1.4196497,-0.18304884,0.0,0.0
-8.736745,2.3470736,8.060286,0.0,0,4.551792,0.36148727,0.0,1.0
-9.623395,1.6217026,9.683164,1.0,0,-1.6139874,-0.00044739246,0.0,0.0
-6.9061484,1.0554935,7.661469,1.0,1,1.6875827,-5.5986013,1.0,0.0
-2.8255997,0.72310084,4.379038,1.0,1,-0.85796434,-3.7976525,0.0,1.0
-4.9324718,1.3725424,5.634392,1.0,1,-2.3596947,-3.5770493,0.0,1.0
-12.892601,0.10802531,11.877979,1.0,0,5.1323805,-0.6549437,1.0,1.0
-6.3486,-0.50046325,5.331705,1.0,1,-4.3214006,-2.5019202,0.0,0.0
-5.804354,1.1910223,12.87139,1.0,0,4.1702414,-2.4856822,1.0,0.0
-11.247602,2.2616541,10.230023,1.0,0,-1.5116277,-1.0511935,1.0,0.0
-4.7903595,2.5985212,2.3615386,1.0,1,-3.4713323,-7.0782676,1.0,1.0
-10.7855,-0.3405342,11.423846,1.0,0,3.3631253,-1.8387903,1.0,1.0
-7.7521887,2.8835073,9.556053,1.0,0,0.8144789,-0.9605496,1.0,1.0
-4.2329235,1.8296934,0.105410576,0.0,1,-3.428084,-3.9570546,1.0,0.0
-9.067883,1.4304361,10.266062,1.0,0,1.4890628,-3.6822615,1.0,1.0
-5.816997,1.1880351,3.7093291,1.0,1,0.49591953,-2.6946075,1.0,1.0
-4.712481,1.6249957,1.734077,0.0,1,-3.4060197,-4.6103454,1.0,0.0
-5.529963,2.5884838,4.830516,1.0,1,-1.1234927,-4.0119033,1.0,1.0
-7.1815042,0.91736335,8.454106,1.0,1,3.8938015,-2.512556,1.0,1.0
-9.238131,1.9443347,4.7516375,1.0,1,-1.9199126,-4.495351,1.0,0.0
-6.122124,1.4873012,2.2087326,0.0,1,-2.8436918,-2.783152,1.0,0.0
-6.5897446,1.7997798,7.252532,1.0,0,2.2103615,-1.837304,1.0,0.0
-7.308651,-0.81284964,8.579375,1.0,0,0.45105785,-2.7750971,1.0,1.0
-6.5676303,2.389169,4.0367393,1.0,1,0.5842046,-2.454169,0.0,0.0
-10.712945,-0.6353589,11.749668,1.0,0,5.431944,0.48921955,0.0,1.0
-6.1464744,0.71844006,3.7034516,1.0,1,1.6446588,-3.2259042,1.0,0.0
-9.01474,2.7714512,8.659268,1.0,0,2.2503917,-1.6297147,1.0,0.0
-7.284413,1.673179,9.408095,1.0,0,0.33268952,-3.6863132,0.0,1.0
-10.874484,1.3658402,12.723532,1.0,0,1.2194139,-3.3069465,1.0,0.0
-4.5214844,0.97084624,7.3999505,1.0,0,2.1451316,1.2483183,0.0,1.0
-2.6807094,-0.1584189,5.107955,1.0,1,2.3821247,-3.1999075,1.0,0.0
-10.202313,2.865778,10.931009,1.0,0,0.30397666,-2.8290644,0.0,1.0
-8.684211,1.9205914,8.143629,1.0,1,0.38297614,-1.5662235,0.0,0.0
-7.1294255,1.5456914,7.218514,1.0,0,-0.35605085,-1.2485263,1.0,1.0
-3.805545,-0.34443343,3.1756425,1.0,1,1.3834196,-2.5667305,1.0,1.0
-6.826338,1.7371166,5.3412256,1.0,0,2.6491668,0.3061322,1.0,0.0
-10.972905,-0.003303647,13.818224,1.0,0,2.5292377,-1.7514522,1.0,1.0
-11.430852,1.8540497,9.458435,1.0,0,2.4234195,-3.3412666,0.0,1.0
-4.558894,1.9288435,9.006299,0.0,0,0.2536782,-1.9067944,1.0,1.0
-10.772404,2.0451465,8.846991,0.0,0,0.71777457,-4.1426253,0.0,0.0
-6.5571923,1.8807809,9.495705,0.0,0,-0.96816576,-1.2731848,1.0,0.0
-7.1033387,0.020424962,10.344219,1.0,0,4.0971212,-1.506027,1.0,1.0
-5.577132,2.1693826,5.4694304,1.0,1,-0.2500609,-3.7095509,1.0,1.0
-5.01124,1.5211214,0.16598892,1.0,1,-2.1630082,-0.024624825,0.0,0.0
-7.260521,2.0685463,10.816506,1.0,0,2.1056528,-2.7252426,0.0,1.0
-7.539463,1.7097224,9.660105,1.0,0,1.9243312,-2.78818,0.0,1.0
-5.372431,-0.029191732,8.991016,1.0,0,-0.18513381,-1.0857518,0.0,1.0
-8.198386,2.9312391,12.62468,1.0,0,1.7696753,0.918795,1.0,1.0
-8.367054,1.0306563,4.6363287,1.0,1,3.0197551,-3.4476373,1.0,1.0
-6.49137,2.8860276,9.733126,1.0,0,0.28473878,-6.398492,1.0,1.0
-10.963791,3.0094833,15.233857,1.0,0,7.443608,-3.9521523,1.0,1.0
-8.73457,1.5943749,8.554349,1.0,1,2.2537973,-3.297429,1.0,0.0
-5.2348127,0.27581352,-0.29619455,1.0,1,-1.1532121,-5.9765625,0.0,1.0
-5.0266314,1.1718129,2.1910002,1.0,1,2.4140053,-3.6419098,0.0,1.0
-9.26487,0.23713386,9.11498,1.0,0,-1.4631107,-3.0982575,0.0,0.0
-6.7106647,-0.06945455,10.1559105,1.0,0,1.8085048,-1.8394362,1.0,1.0
-5.5498104,0.03985238,7.021844,1.0,1,0.7363167,-1.5670255,1.0,1.0
-11.524408,-0.43159914,10.313432,1.0,0,2.7411752,-3.669538,0.0,1.0
-4.163599,-0.69560516,2.3592348,1.0,1,-2.379331,-3.7352822,1.0,0.0
-9.409374,2.3300955,4.520908,1.0,1,-0.7292499,-2.564566,0.0,1.0
-6.052428,1.7969105,6.4210095,1.0,0,1.2742925,-3.2637596,1.0,1.0
-7.0737844,1.5987514,14.630642,1.0,0,6.4520593,-1.8940296,1.0,1.0
-8.315197,0.70965916,6.661799,1.0,1,-1.9443669,-4.3414392,1.0,0.0
-3.6995857,3.0135713,4.8719006,1.0,1,-5.9407206,-2.2108855,1.0,0.0
-9.099676,3.827366,11.422069,1.0,0,4.496765,0.1856345,1.0,1.0
-7.667251,1.1653101,8.221636,1.0,0,-1.4646094,1.3070315,1.0,0.0
-3.5073934,1.9656177,4.641646,1.0,1,-6.2763596,-2.0059357,1.0,1.0
-7.1749773,1.7758869,10.392927,1.0,0,2.3241134,-2.2569826,1.0,0.0
-6.6266007,0.8290893,5.959479,0.0,1,-1.9682796,-4.087246,1.0,0.0
-10.551975,1.3813804,18.44121,1.0,0,-1.205359,-0.14665568,1.0,1.0
-5.6330266,1.7795371,-0.010384083,1.0,1,-5.5148563,-1.897613,0.0,0.0
-4.7473793,-0.039571345,5.403851,0.0,1,1.9160485,-1.8332167,0.0,1.0
-8.5272,4.0065618,9.3402195,1.0,0,3.506302,-2.877339,1.0,1.0
-5.672853,2.8527517,6.65345,0.0,1,6.1322255,-4.9033356,1.0,1.0
-5.595566,1.0933715,2.6705146,1.0,1,4.6434712,-1.726904,1.0,0.0
-9.241271,2.7102284,10.827551,1.0,0,-2.469647,-4.220632,1.0,0.0
-4.8324537,1.8316458,8.361386,1.0,0,4.5216274,-1.2398262,1.0,1.0
-5.7398314,-0.02055782,6.0680046,1.0,0,0.1356811,-1.3818437,1.0,0.0
-5.454047,1.5889044,8.107989,1.0,0,-1.7696967,2.16015,1.0,0.0
-2.9778645,0.71178246,1.2048036,1.0,1,1.547504,-1.2398719,0.0,1.0
-8.127027,1.089914,10.421194,1.0,0,3.6210778,-1.1890688,1.0,1.0
-5.2754936,2.2618046,1.9870572,1.0,1,3.9400191,-1.7091924,0.0,1.0
-4.761215,1.1180778,8.18508,1.0,0,5.243026,0.6661385,0.0,1.0
-6.660743,2.7672863,6.5191636,0.0,1,-2.3291352,-4.4909263,1.0,0.0
-7.6567125,1.2801458,8.991972,1.0,0,1.1127996,-3.9014878,0.0,0.0
-6.0943303,1.9158871,10.778156,0.0,0,3.7998762,-3.2299337,1.0,0.0
-4.00572,0.96101236,3.6974254,1.0,1,1.1444991,-0.70435643,0.0,1.0
-10.546687,3.3814077,11.653067,1.0,0,-3.4085264,-0.7199483,1.0,0.0
-3.616912,0.36903793,8.316475,1.0,0,1.7119327,-1.6509286,0.0,1.0
-7.318879,0.45364237,6.7067766,1.0,1,-2.4849236,-2.0351217,1.0,0.0
-7.255673,0.72298014,8.049584,1.0,0,2.8480978,-2.6926413,1.0,1.0
-8.059719,1.2339364,9.987263,1.0,0,-2.313977,-1.9134637,1.0,0.0
-3.9894392,0.6311288,1.774524,1.0,1,-2.633236,-3.4281917,0.0,0.0
-4.724318,0.5723688,3.5535917,1.0,1,-0.83025366,-4.867465,1.0,0.0
-1.1167436,0.78521276,0.32142264,0.0,1,-1.518141,-5.4212933,1.0,1.0
-5.7202473,0.45416856,8.696608,1.0,0,-1.6923987,-2.1541598,0.0,0.0
-6.6210685,1.2420945,4.8017015,1.0,1,-2.5530057,-2.8815787,1.0,1.0
-7.253025,0.49192387,1.5381932,1.0,1,-4.216539,-3.5884755,1.0,0.0
-7.9802475,2.623385,9.723129,1.0,0,2.0299933,-3.6863074,1.0,0.0
-6.909589,0.8410629,8.267548,1.0,1,-4.401229,-6.0409193,0.0,0.0
-8.653635,0.9962186,9.022533,1.0,0,1.375597,-2.004971,1.0,1.0
-8.119408,1.9416871,7.2903895,1.0,0,3.4832115,-1.9099505,0.0,1.0
-6.351702,-0.4101472,6.824897,1.0,1,1.6544095,-3.0778637,0.0,0.0
-9.324095,-0.6265154,9.742737,1.0,0,2.3254514,-5.8350196,1.0,1.0
-5.9091306,1.8224497,0.9325161,1.0,1,-0.35839367,-2.4562404,0.0,0.0
-6.1559095,1.4375529,4.7193365,1.0,0,-1.84323,2.0806046,1.0,1.0
-9.26415,2.941578,10.211263,1.0,0,1.8040493,0.024523735,0.0,0.0
-5.1133795,1.5864502,3.513568,1.0,1,-0.9799296,-4.9539003,1.0,0.0
-6.402851,0.13629222,10.829327,1.0,0,-0.3814385,-2.720174,1.0,1.0
-8.979768,3.4816403,9.133814,1.0,1,-3.0298886,-5.276525,1.0,0.0
-7.0235996,1.8672789,8.18265,1.0,0,0.2753753,-3.4652443,1.0,0.0
-8.564453,1.0502898,8.377553,1.0,0,0.5745571,-4.2325826,1.0,0.0
-9.972957,2.6622891,12.632651,1.0,0,0.35130167,0.35994327,0.0,0.0
-6.677165,-0.7433368,7.8294168,1.0,1,2.315082,-5.451747,1.0,0.0
-6.2645926,1.0152957,6.714849,1.0,1,4.3230686,-2.827338,0.0,1.0
-5.755647,1.0508481,1.0606475,1.0,1,-7.3413796,-3.729103,1.0,0.0
0.15335703,3.569158,-0.6080946,1.0,1,0.93460155,-2.3140697,0.0,0.0
-4.4262877,1.781808,6.594629,1.0,1,1.3872873,-2.846597,1.0,1.0
-5.851165,2.6578321,8.816273,1.0,0,2.3214629,-1.0366678,1.0,1.0
-7.3109508,2.8469117,5.911655,1.0,0,-0.5435394,-1.961336,0.0,1.0
-2.692039,0.269427,4.272091,1.0,1,-1.4659874,-1.493582,1.0,1.0
-4.741129,2.530405,3.954188,0.0,1,-1.8406341,-5.150941,1.0,0.0
-4.233961,0.26148462,7.5763054,1.0,1,-0.44284308,-4.911843,0.0,0.0
-6.118234,0.6424007,7.2531576,1.0,0,1.7402894,-1.2769694,1.0,0.0
-5.949787,1.1817948,7.6374607,1.0,1,2.1962032,-1.8339146,1.0,1.0
-7.5510826,1.8364025,11.979639,1.0,0,0.5673286,0.22853196,1.0,1.0
-6.9375896,0.07923418,11.199625,1.0,0,-0.57424617,-3.0761938,1.0,0.0
-10.45223,2.054411,11.399607,1.0,0,-0.22570539,1.044406,1.0,0.0
-8.404627,1.9853612,5.1888485,1.0,1,-0.7851933,-3.0172255,1.0,1.0
-6.945552,0.26114988,0.48362112,1.0,1,-4.975714,-0.47204137,1.0,0.0
-9.724318,1.8772988,10.072273,1.0,0,3.298242,-3.1184192,0.0,1.0
-6.9992905,2.2722547,7.0890636,1.0,0,1.4698563,-0.76493025,1.0,0.0
-7.4275417,1.0418118,10.102959,1.0,0,4.1208253,0.11064339,1.0,1.0
-6.919133,0.3576656,10.159713,1.0,0,-0.8219309,-2.3759503,1.0,0.0
-8.713135,0.7401446,9.179304,1.0,0,0.82146776,-4.5884,1.0,1.0
-8.407866,1.5917984,12.392703,1.0,0,4.395583,-2.046797,1.0,1.0
-2.9322402,1.7771608,1.6706549,0.0,1,1.6472868,-7.1600246,1.0,0.0
-7.886,2.3510988,6.391362,1.0,0,2.400976,-1.1570506,1.0,0.0
-4.8847275,0.5983321,0.07015896,1.0,1,-2.999721,-2.9657886,1.0,1.0
-10.299099,1.3163476,5.9588814,1.0,0,-0.9924432,-3.7138407,1.0,0.0
-10.936127,3.9861293,7.538969,1.0,1,3.6433449,-2.9962447,1.0,1.0
-5.026662,0.49566558,-0.9048376,0.0,1,-2.328723,-0.3293314,1.0,1.0
-5.2441773,1.9208441,8.4943075,1.0,0,-1.1921163,-4.8317156,0.0,1.0
-3.9456737,-0.19619977,9.075874,1.0,0,6.476924,-2.1404393,0.0,0.0
-5.0630445,1.9484285,5.4315686,1.0,1,0.8118667,-5.590759,1.0,1.0
-4.582594,1.3271322,4.757836,1.0,1,-4.9137654,-3.3795145,0.0,0.0
-10.256904,0.56124675,15.926299,1.0,0,2.576819,-0.2213614,1.0,1.0
-2.8750067,0.9204302,7.56604,0.0,1,4.8358793,-1.7090323,0.0,1.0
-8.651773,1.8231946,10.853051,1.0,0,4.783249,-0.82248664,1.0,1.0
-4.3009653,1.7154105,1.6220956,0.0,1,-0.52865005,-0.9184642,1.0,1.0
-5.169093,0.93837416,3.2754364,1.0,1,-5.535566,-0.822839,1.0,0.0
-4.0313396,0.47959182,-0.89897203,1.0,1,-3.1269615,-1.5344616,1.0,0.0
-5.6700907,1.0125484,5.9524417,1.0,1,4.7443504,0.14954782,1.0,1.0
-5.4096603,2.5488346,9.267067,1.0,0,3.2029095,-3.848744,1.0,1.0
-7.809943,1.3978851,6.2358403,1.0,0,0.3751428,0.76623476,1.0,0.0
-8.409496,0.32688022,6.4115973,1.0,0,-4.437802,-1.4375315,1.0,1.0
-8.985097,0.9902234,14.379368,1.0,0,2.4161546,-1.437739,1.0,1.0
-5.267998,1.0768096,4.5297723,1.0,0,-2.93146,-1.5434557,1.0,1.0
-5.177043,0.8743108,8.666638,1.0,0,-3.5293758,-0.06122005,0.0,0.0
-6.1340632,0.44948637,8.878304,1.0,0,3.6216178,-0.55646324,1.0,0.0
-3.4588447,2.3943052,-0.9659436,1.0,1,-1.8100733,-3.6001074,1.0,0.0
-3.4623315,1.0620552,4.3490252,1.0,1,1.277251,-3.0861998,0.0,0.0
-8.720781,0.77183825,8.972525,1.0,0,1.8737621,-0.8097633,1.0,1.0
-7.7140913,1.1704334,5.286353,1.0,1,5.9602785,0.70919466,0.0,1.0
-5.0304756,0.5087631,4.196719,1.0,1,-0.30286527,-3.3123858,0.0,1.0
-7.649028,0.75574255,2.3356109,1.0,1,-2.1529465,-3.564481,1.0,0.0
-9.231197,3.5515418,10.481638,1.0,0,2.5603642,1.7633322,1.0,1.0
-6.5161495,0.5467261,7.0614767,0.0,0,2.322206,-2.644709,1.0,1.0
-9.698305,2.4042988,10.450654,1.0,0,4.3377986,0.6491307,1.0,1.0
-6.398746,1.8147144,9.946957,1.0,0,-2.9158792,0.6216887,1.0,0.0
-6.171673,2.2554045,7.8206778,1.0,1,1.8062495,-3.1940126,1.0,1.0
-3.6057105,0.2801755,4.73151,1.0,1,1.2006775,-0.33531308,0.0,1.0
-6.6536403,1.3784852,8.755996,1.0,0,-1.3584806,-1.6843851,0.0,0.0
-8.02827,2.2920065,5.2198696,1.0,1,-4.29429,-0.086714506,1.0,0.0
-7.831106,1.2157491,7.585452,1.0,0,-0.3508085,-0.66668475,1.0,0.0
-3.264169,0.23815733,0.7891073,1.0,1,-1.6773499,-1.6473374,1.0,0.0
-8.165092,-0.58818126,7.8418627,1.0,0,-1.5172282,-1.106167,1.0,0.0
-5.663412,1.3099889,-0.93995047,1.0,1,-4.3578105,-1.3319153,1.0,0.0
-8.503406,1.667338,8.635583,1.0,0,5.316018,-3.9867415,0.0,1.0
-8.414953,-0.13245595,6.8253574,1.0,0,3.705735,-0.16781592,0.0,1.0
-3.7100093,0.86799514,4.778381,1.0,1,-5.306889,-4.5403337,1.0,0.0
-6.894462,0.6975333,5.6405387,1.0,0,4.152646,0.12382686,1.0,0.0
-6.0888257,0.070771456,10.107616,1.0,0,-1.6827509,-1.481817,0.0,1.0
-8.135895,0.3609798,8.14772,0.0,1,2.0881553,-3.1785998,1.0,0.0
-6.0449305,1.4582099,7.4588833,1.0,0,6.0615697,2.574829,1.0,1.0
-3.686071,1.9669263,5.696351,1.0,1,1.2561903,-2.8944435,1.0,0.0
-7.809471,0.712106,9.562539,1.0,0,-0.6011441,-3.779276,0.0,0.0
-4.3215995,-0.40884686,6.2365036,1.0,0,3.1691387,-0.9165634,0.0,0.0
-7.6839147,0.9282682,11.1881,1.0,0,5.8223734,-1.9330884,0.0,1.0
-5.6921535,0.6524828,0.70247746,1.0,1,0.9980761,-6.719578,0.0,1.0
-4.2365465,2.555484,4.714939,1.0,1,0.73161596,-3.691479,1.0,1.0
-9.515249,2.5016363,4.4418097,1.0,0,4.2711663,-3.1443594,1.0,1.0
-9.521137,1.3553263,11.985129,1.0,0,5.1128416,1.1743141,1.0,0.0
-5.2639265,3.181556,4.5410466,0.0,1,-0.6673366,-3.3464518,1.0,1.0
-3.3485198,-0.48972297,3.0196264,1.0,1,-0.0598076,-2.3756807,0.0,1.0
-8.080709,2.5986338,8.859375,1.0,0,0.037183046,-1.129394,1.0,0.0
-7.4392486,0.4604118,9.379842,1.0,0,4.4291115,-2.4910722,1.0,1.0
-6.6451497,0.5378307,10.364769,1.0,0,-1.8611522,-1.1010184,0.0,0.0
-2.5733862,2.4871225,5.294798,1.0,1,3.379627,-2.2813344,1.0,1.0
-6.7028656,0.8393867,7.41298,1.0,1,-5.4727254,-1.2582045,1.0,0.0
-6.0909953,1.8449515,5.9543796,1.0,1,9.424303,-3.4301574,0.0,1.0
-9.81407,2.518872,7.009505,1.0,0,-2.6501245,3.2162013,1.0,0.0
-7.1874766,1.780614,6.773494,1.0,1,0.3490393,-2.9437678,1.0,1.0
-8.834949,0.4331097,12.443544,0.0,0,5.7837605,-2.367147,1.0,1.0
-5.708153,3.2418704,9.032391,1.0,0,1.7635131,-3.507944,0.0,1.0
-3.6090968,2.2559528,-2.3702912,1.0,1,-4.3712935,-3.2956395,1.0,1.0
-5.227152,2.4492853,10.066266,1.0,0,-1.4243877,-0.9582118,1.0,0.0
-6.9752607,0.54290694,8.339726,1.0,0,-1.4753523,-1.529408,0.0,1.0
-1.1927671,1.9768072,2.4437785,1.0,1,-1.7364359,-3.91824,1.0,0.0
-7.255244,1.0820147,3.9809651,1.0,1,-0.7196599,-3.9889486,1.0,0.0
-2.444481,0.37847447,3.6403174,1.0,1,2.4824276,-2.198965,1.0,1.0
-5.2340035,1.2338426,2.024871,1.0,1,-0.66830504,-7.580213,1.0,1.0
-10.577368,1.7525431,19.167814,1.0,0,4.267009,-1.8291793,0.0,0.0
-2.0190902,1.8109736,-2.0357916,0.0,1,-3.1834476,-3.1387415,0.0,1.0
-9.88656,1.3644774,4.9446216,1.0,0,2.075596,-2.7226312,0.0,0.0
-7.4619646,0.2282666,8.268938,1.0,0,5.195382,-1.7383829,1.0,1.0
-7.1916184,0.907029,6.3760786,1.0,0,9.642995,0.18414915,1.0,1.0
-4.4862556,-0.954038,5.397787,1.0,1,-3.1150463,-3.5513036,1.0,0.0
-4.0426083,0.06817329,1.6248169,0.0,1,3.5126233,-3.8381312,0.0,0.0
