x1,x2,x3,x4,y
1.0,0.38178065,1.0,1.6626894,1.0
1.0,1.1565287,1.0,3.9000583,1.0
1.0,-0.49309507,1.0,0.6092016,0.0
0.0,-0.059963305,1.0,0.71231234,1.0
1.0,-0.347776,1.0,1.9441502,0.0
0.0,1.4044081,1.0,2.4563773,1.0
1.0,0.27173412,0.0,1.942986,1.0
0.0,-0.9918683,0.0,-2.2404737,0.0
1.0,0.78202486,0.0,1.5115726,1.0
1.0,1.7672358,1.0,4.5176415,1.0
1.0,0.9259789,0.0,1.2487545,1.0
0.0,0.7226656,1.0,2.606909,0.0
1.0,-0.23755078,1.0,0.33288217,1.0
0.0,2.1249506,1.0,4.581357,1.0
1.0,-1.3152184,0.0,-1.0143576,0.0
1.0,-1.6931881,1.0,0.03799802,0.0
1.0,-2.4195378,0.0,0.82605696,1.0
1.0,-1.4093581,0.0,-0.48470527,0.0
1.0,0.77645487,1.0,2.0326335,1.0
1.0,0.22932906,1.0,2.248832,1.0
1.0,-1.4466325,0.0,-0.5363354,0.0
0.0,-0.6563906,0.0,-0.20316753,1.0
0.0,-0.6587005,0.0,0.7733759,0.0
1.0,-0.03854281,1.0,2.7240386,1.0
1.0,-0.46165836,1.0,2.052466,1.0
1.0,2.127596,1.0,0.5305891,0.0
1.0,1.0129688,1.0,2.5080888,1.0
1.0,1.0531751,1.0,3.7155066,1.0
1.0,-1.1066672,1.0,0.16931665,1.0
1.0,-0.39687663,0.0,0.23973033,0.0
0.0,-0.96201205,1.0,-0.8866664,0.0
1.0,-0.46715048,0.0,-0.95885885,1.0
0.0,-0.614294,1.0,0.1396662,0.0
1.0,-1.5485511,0.0,-0.151734,0.0
0.0,-0.23881172,1.0,1.4007802,1.0
1.0,-1.2266666,0.0,-0.60248125,0.0
1.0,-0.6611393,1.0,0.2787782,0.0
1.0,0.8661233,0.0,1.062007,1.0
0.0,-0.40352648,0.0,-0.3369261,0.0
0.0,-0.09006045,0.0,-0.7553527,0.0
1.0,1.5091348,1.0,3.6675534,1.0
1.0,0.37201986,1.0,-0.06947708,1.0
0.0,-1.428078,0.0,-1.6047328,0.0
1.0,-3.397606,0.0,-1.6637253,0.0
1.0,0.6198365,1.0,4.7860312,1.0
0.0,0.84354377,0.0,0.3162163,1.0
0.0,0.8290963,1.0,2.004793,1.0
0.0,0.66519946,0.0,0.610061,1.0
0.0,0.8780899,0.0,1.454539,1.0
1.0,-1.9584868,0.0,0.11328387,0.0
1.0,0.67852736,1.0,2.2748191,1.0
1.0,0.8600422,1.0,1.4062887,1.0
0.0,-0.6101898,0.0,-0.6928877,1.0
1.0,-0.18383512,1.0,4.109316,1.0
1.0,-1.2582817,0.0,0.898597,0.0
0.0,0.41737276,0.0,-0.48237824,1.0
0.0,-0.98088944,0.0,-1.4001193,0.0
0.0,-0.6916208,0.0,-2.0683365,0.0
0.0,-0.27283892,1.0,0.71906924,1.0
1.0,0.69484216,1.0,2.5288587,1.0
1.0,0.3621529,1.0,4.137534,1.0
0.0,-0.71130925,0.0,-1.1076845,0.0
0.0,0.30062535,1.0,0.71082205,1.0
1.0,-0.88783634,1.0,0.28169745,1.0
1.0,-0.2908717,1.0,2.3734658,1.0
0.0,1.2390085,1.0,2.693188,1.0
1.0,0.79953885,1.0,3.3535895,1.0
0.0,-0.26323906,0.0,-1.6748946,0.0
1.0,0.054326586,0.0,0.22230858,1.0
1.0,-0.5127521,1.0,1.9984171,1.0
1.0,-0.8989757,1.0,0.9183588,1.0
1.0,-0.9922092,0.0,-0.8878071,0.0
1.0,0.9681654,1.0,5.1452336,1.0
1.0,-0.3547911,1.0,0.3073578,1.0
0.0,-0.8066743,0.0,-0.093664885,0.0
0.0,-2.0172358,0.0,-1.5286239,0.0
0.0,-2.151012,0.0,-2.5161026,0.0
1.0,-1.0929008,0.0,-1.5654513,0.0
1.0,0.09621751,1.0,0.34639585,0.0
1.0,1.5184265,1.0,2.6704686,1.0
0.0,0.8181509,0.0,0.8303096,1.0
1.0,0.9596936,1.0,2.7766268,1.0
1.0,0.4849976,1.0,2.734063,1.0
1.0,-1.4093976,1.0,0.8641611,1.0
1.0,0.34608522,1.0,2.2898538,1.0
1.0,1.6963848,1.0,3.9036088,1.0
0.0,1.1422127,1.0,1.1055311,1.0
0.0,1.1155365,1.0,1.2572587,1.0
1.0,0.39769784,1.0,3.1870847,1.0
1.0,0.25979754,0.0,1.1492994,1.0
1.0,0.13614853,1.0,2.1515036,1.0
1.0,1.5729756,1.0,3.8276415,1.0
1.0,0.18466958,1.0,2.2800791,0.0
0.0,0.27085435,0.0,0.082430005,0.0
1.0,-0.41328642,1.0,-0.5576751,1.0
0.0,1.138608,1.0,2.47921,1.0
1.0,0.641946,1.0,3.6803951,1.0
1.0,-2.4745312,0.0,-1.0198785,0.0
0.0,0.7800224,0.0,1.004186,0.0
1.0,-0.7813576,1.0,-0.04534042,0.0
1.0,1.0658741,1.0,4.0265923,1.0
0.0,0.7103076,1.0,1.4728776,1.0
1.0,1.548639,1.0,3.1474364,1.0
1.0,0.3549576,1.0,3.8053637,1.0
1.0,-0.94180197,0.0,0.9572454,0.0
1.0,-0.23893186,1.0,2.640731,1.0
1.0,0.3934471,1.0,0.7323412,1.0
1.0,-1.0125206,0.0,-0.35526547,0.0
1.0,0.538621,1.0,1.6090441,1.0
1.0,-0.6551943,1.0,1.3301294,1.0
1.0,0.18401125,1.0,1.8428085,1.0
1.0,1.6582788,1.0,5.1709023,1.0
1.0,-0.7572752,0.0,-0.29948246,0.0
1.0,-0.24649581,0.0,0.4002065,1.0
1.0,-0.59921646,1.0,-0.62199926,0.0
0.0,0.5253015,1.0,1.3646076,1.0
0.0,-1.6261982,0.0,-2.5138083,0.0
0.0,0.4764687,1.0,0.46942103,1.0
1.0,-0.068715334,1.0,2.9562593,1.0
1.0,-0.7260493,0.0,0.970221,1.0
0.0,-2.739548,0.0,-1.3772265,0.0
1.0,0.3202423,1.0,1.6234641,1.0
1.0,1.4799271,1.0,4.727899,1.0
1.0,-0.41921657,1.0,1.6231802,1.0
1.0,-0.6380587,0.0,1.5970638,0.0
1.0,0.55269396,1.0,2.4356647,0.0
1.0,-2.1993172,0.0,-1.9935548,0.0
1.0,-0.4277412,1.0,1.0169867,1.0
0.0,-1.3534344,1.0,-0.7016971,0.0
0.0,-0.3259722,1.0,-0.2994178,0.0
1.0,-0.9481457,1.0,0.3172528,1.0
1.0,1.4187211,1.0,2.0536232,1.0
1.0,-1.7087966,0.0,-0.6896794,0.0
0.0,-0.6108203,1.0,-0.47692162,0.0
1.0,1.211937,0.0,0.3478192,0.0
1.0,-1.8290622,1.0,2.0770924,1.0
1.0,-1.3661423,1.0,1.5442054,1.0
0.0,-1.1153836,0.0,1.367914,0.0
1.0,0.35207108,1.0,2.2625937,1.0
1.0,-0.637876,0.0,-2.4129193,0.0
1.0,-0.27939335,1.0,3.464461,0.0
1.0,0.9050431,0.0,3.197416,1.0
1.0,1.7168288,1.0,3.8363912,1.0
1.0,-0.7007561,0.0,-0.12328535,0.0
1.0,1.3591468,1.0,3.667218,1.0
1.0,0.5558193,1.0,2.527661,1.0
0.0,-0.480481,1.0,1.47454,1.0
1.0,-2.3672385,1.0,1.077934,0.0
1.0,1.1271418,1.0,3.0325882,1.0
1.0,0.19768639,1.0,3.3591642,1.0
0.0,1.7042052,1.0,4.0518103,1.0
1.0,1.6396146,1.0,3.1029704,1.0
1.0,0.6728562,1.0,1.6588914,1.0
1.0,-0.8047691,0.0,1.2156236,1.0
1.0,0.9204,1.0,2.5068817,1.0
1.0,1.218867,1.0,2.0301518,1.0
0.0,-0.6870961,0.0,-1.1708615,1.0
1.0,0.47394845,1.0,2.3270082,1.0
0.0,1.0768399,1.0,3.309777,1.0
1.0,0.3032198,1.0,1.7977839,1.0
1.0,1.5928904,1.0,2.659196,1.0
1.0,-0.5123265,1.0,-0.77348924,0.0
1.0,-1.001496,1.0,0.5952159,1.0
1.0,-0.746666,0.0,-0.6886778,0.0
1.0,-0.8206164,0.0,-1.5935044,0.0
0.0,0.83638626,1.0,1.6737993,1.0
1.0,0.30542234,1.0,2.3087664,1.0
1.0,0.121446505,0.0,1.2518469,1.0
1.0,1.6644763,1.0,1.7250215,1.0
0.0,-1.0267838,0.0,-1.6620767,0.0
0.0,0.83665407,1.0,3.9572077,1.0
1.0,0.7875316,1.0,1.9502265,1.0
0.0,1.4997226,1.0,2.7176769,1.0
1.0,1.0488999,0.0,0.62769854,0.0
0.0,-0.64615375,1.0,0.400912,1.0
1.0,-0.13518953,0.0,0.38437825,0.0
1.0,0.18681306,1.0,0.8279109,1.0
1.0,-1.4307904,1.0,3.5475645,1.0
1.0,0.92607826,1.0,2.5061147,1.0
1.0,0.9276686,1.0,3.9528816,1.0
1.0,-0.047440965,1.0,2.636618,1.0
1.0,-0.89475584,1.0,3.52406,1.0
1.0,-1.9621788,0.0,-3.068636,0.0
1.0,-0.22871162,0.0,-0.7151902,0.0
1.0,-0.2939526,1.0,1.4080186,0.0
1.0,-1.1597596,0.0,0.38774347,1.0
1.0,2.8396058,1.0,3.0441294,1.0
0.0,0.16969489,0.0,1.1806744,1.0
1.0,-0.6332203,1.0,1.698384,1.0
1.0,-0.6228568,1.0,1.0230635,0.0
0.0,0.45191345,0.0,0.6949565,0.0
1.0,0.5028078,1.0,1.4721388,1.0
0.0,-0.83823407,0.0,0.49158013,0.0
0.0,-0.9619605,0.0,-0.55867743,0.0
1.0,-1.8158754,0.0,0.6530551,0.0
0.0,-0.43318298,1.0,-0.09762919,0.0
1.0,-0.1251714,1.0,0.4606713,1.0
0.0,-0.8028551,0.0,-1.2568505,0.0
1.0,0.3521691,1.0,3.351902,1.0
1.0,1.2107815,1.0,2.3263102,1.0
1.0,0.044194397,0.0,-0.38879204,1.0
1.0,0.13626076,1.0,1.3749906,1.0
1.0,-1.1684521,0.0,-0.411121,0.0
1.0,-2.0888815,0.0,-2.0354865,0.0
1.0,1.4185145,1.0,2.7159479,1.0
1.0,1.9240932,1.0,3.7176337,1.0
1.0,0.23472404,1.0,2.8782654,1.0
1.0,0.4421285,1.0,1.1897833,1.0
0.0,0.19221726,1.0,1.3212304,1.0
1.0,0.4963758,1.0,3.4438446,1.0
0.0,0.2860288,0.0,1.0874447,1.0
1.0,0.5768579,1.0,4.119701,1.0
1.0,0.5250808,1.0,1.534759,0.0
0.0,-0.43105468,0.0,-0.2707546,1.0
1.0,-2.4734888,0.0,-1.5973792,0.0
1.0,2.3066614,1.0,2.8263702,1.0
1.0,2.0374646,1.0,4.706775,1.0
1.0,-0.34313956,1.0,0.6522275,0.0
1.0,1.2258266,1.0,1.0656996,0.0
1.0,0.76040596,1.0,1.0545295,1.0
1.0,0.7663366,0.0,1.8763955,1.0
1.0,0.5406006,1.0,2.0329876,1.0
1.0,1.9522426,1.0,3.6938274,1.0
1.0,1.1596007,1.0,2.360919,1.0
0.0,-0.80431885,1.0,0.74181587,0.0
0.0,-1.3956474,0.0,-1.5287776,0.0
1.0,-1.5051569,0.0,-1.08342,0.0
1.0,1.5625222,1.0,3.3654797,1.0
0.0,0.043807853,0.0,0.21896292,1.0
1.0,0.038081158,1.0,2.5501187,1.0
1.0,-1.1760598,0.0,1.9663674,1.0
0.0,-0.4876948,0.0,-1.428551,0.0
1.0,-1.2545538,1.0,-0.56817305,0.0
0.0,0.43212992,1.0,2.5955853,1.0
1.0,-0.7497224,1.0,1.6122417,0.0
1.0,1.6516821,1.0,2.691646,1.0
0.0,-1.1419524,1.0,-0.73012185,0.0
1.0,0.07453358,0.0,0.70536494,1.0
0.0,-1.2199757,1.0,0.3303002,1.0
1.0,0.80131257,1.0,2.233109,1.0
1.0,-0.9783742,1.0,2.085107,1.0
1.0,0.947711,1.0,1.372472,1.0
0.0,-0.58547795,1.0,-1.0547761,1.0
1.0,1.392506,1.0,3.7100072,1.0
1.0,1.3701887,1.0,4.107128,1.0
1.0,-2.0957913,0.0,-1.1399771,0.0
1.0,-0.0784057,0.0,1.6165537,1.0
0.0,0.49055582,1.0,2.1400995,1.0
0.0,-0.7238409,0.0,-0.19135433,0.0
0.0,-1.7023551,0.0,-2.6743786,0.0
1.0,0.10565579,1.0,1.8390207,1.0
1.0,0.37864897,1.0,1.33369,1.0
0.0,0.7120618,0.0,-1.4751356,1.0
1.0,-1.1139596,1.0,1.498034,0.0
1.0,-1.4678979,1.0,0.7427615,0.0
1.0,-0.16038567,1.0,1.4496099,1.0
1.0,-0.8446104,0.0,1.1278875,0.0
1.0,-0.67388976,1.0,2.2916741,1.0
1.0,-1.4031837,0.0,-0.036517024,1.0
1.0,1.8909718,1.0,2.5266986,1.0
1.0,-0.30336517,1.0,1.5614784,1.0
0.0,1.817918,1.0,4.035985,1.0
1.0,0.27693573,1.0,3.58816,1.0
1.0,-0.2154937,1.0,0.7143352,1.0
1.0,-0.81802636,0.0,0.849404,1.0
1.0,-0.23039755,1.0,1.8302103,0.0
1.0,-0.28188127,0.0,0.6139408,1.0
1.0,1.6180078,1.0,0.99769163,1.0
1.0,-1.9252274,0.0,-2.4143312,1.0
1.0,-0.008467142,1.0,0.2978505,0.0
1.0,-1.2835336,0.0,-0.011970162,1.0
1.0,1.2808467,1.0,4.076514,1.0
0.0,-0.6246173,0.0,-0.93400323,0.0
1.0,-0.8817638,1.0,0.533851,0.0
1.0,1.1436607,1.0,3.765337,1.0
1.0,0.5361876,1.0,2.195878,1.0
1.0,0.28675604,0.0,0.7010507,1.0
1.0,1.1849109,1.0,2.8520868,1.0
1.0,1.0186123,1.0,3.0865695,1.0
0.0,-2.0374153,0.0,-3.2181053,0.0
1.0,-0.3516504,0.0,2.3088455,1.0
0.0,-1.2605263,1.0,-0.81822044,0.0
1.0,0.60878336,1.0,3.0781417,1.0
1.0,-0.40008152,1.0,1.3755481,1.0
1.0,1.7185172,1.0,3.5849893,1.0
1.0,0.22218283,1.0,0.9322132,1.0
1.0,-1.66525,0.0,-1.853484,0.0
1.0,0.06185118,1.0,2.3965175,1.0
0.0,0.048347425,0.0,-0.049559828,1.0
1.0,0.38111186,1.0,2.2723706,1.0
1.0,-0.13958225,1.0,2.048501,0.0
1.0,-0.26075593,0.0,1.1459408,1.0
1.0,-2.3393674,1.0,-1.0523878,0.0
1.0,1.501474,1.0,2.5265844,1.0
1.0,1.8608576,1.0,4.8763614,1.0
1.0,-1.2442361,0.0,-0.59408593,1.0
1.0,-0.27311113,1.0,2.601004,1.0
0.0,-1.345897,0.0,-0.5538498,0.0
1.0,0.68721724,1.0,1.0392368,0.0
0.0,0.8083057,1.0,2.1290886,1.0
1.0,-1.5449007,0.0,1.2340544,0.0
1.0,-2.4428258,0.0,-1.4173506,0.0
1.0,-0.34291726,1.0,1.7592659,1.0
1.0,-0.010051452,0.0,0.64015055,0.0
1.0,-0.3693314,1.0,0.59498894,0.0
1.0,-1.1367375,0.0,0.38731062,0.0
1.0,2.0652,1.0,4.497285,1.0
1.0,-0.0026503496,1.0,1.0596256,1.0
0.0,0.9985538,1.0,1.1259918,1.0
1.0,1.327134,1.0,4.3500757,1.0
0.0,0.57527596,1.0,0.93053126,1.0
1.0,0.4899841,1.0,2.7944906,1.0
0.0,1.4276202,1.0,0.4705404,1.0
0.0,0.31552985,1.0,0.577422,1.0
1.0,-1.3702264,0.0,-1.9914459,0.0
0.0,1.6573817,1.0,2.0456755,1.0
0.0,-1.2415789,0.0,-0.2279619,0.0
0.0,-0.018062392,1.0,0.7760538,1.0
1.0,1.3655325,1.0,3.7005455,1.0
0.0,-0.14727837,1.0,0.5658206,0.0
1.0,-0.4169565,1.0,0.16900146,1.0
1.0,0.01654193,1.0,2.7189255,1.0
1.0,-0.110466525,0.0,-0.3739826,1.0
0.0,1.0286183,0.0,2.216438,1.0
0.0,-0.62163246,1.0,0.06435332,0.0
1.0,1.6508858,1.0,3.119553,1.0
1.0,0.8929783,1.0,2.6041915,1.0
1.0,0.17894454,1.0,2.0252862,1.0
1.0,0.63602525,1.0,3.459444,1.0
1.0,0.020832593,1.0,1.7958773,1.0
0.0,-0.39787945,1.0,1.1347265,1.0
1.0,1.4923999,1.0,2.8232183,1.0
0.0,-1.0994142,1.0,-0.12173653,0.0
1.0,0.34573022,1.0,2.6847007,0.0
0.0,-1.0314445,1.0,-1.6989545,0.0
1.0,1.3035198,1.0,2.957268,1.0
1.0,-2.5705626,0.0,-1.0350139,0.0
1.0,0.41873562,1.0,2.0081062,1.0
0.0,0.23357496,1.0,0.51383585,1.0
1.0,0.67857176,0.0,2.1418262,1.0
0.0,-1.2502769,0.0,-2.443845,0.0
1.0,-0.61347526,0.0,1.8929639,0.0
1.0,0.6361348,1.0,1.9435244,1.0
1.0,3.2748983,1.0,6.7686453,1.0
1.0,0.8885789,1.0,2.145094,1.0
1.0,0.34052637,1.0,1.5267932,1.0
1.0,0.024340106,1.0,3.522533,1.0
1.0,-0.2908065,1.0,2.6030955,0.0
1.0,1.844913,1.0,1.9586213,1.0
1.0,-0.49769548,1.0,3.2384458,1.0
1.0,-0.92667544,1.0,1.7893674,1.0
1.0,-1.5874534,0.0,0.08627552,0.0
1.0,-1.9212888,0.0,-0.65133715,0.0
1.0,-0.7681427,0.0,1.047536,0.0
1.0,0.052348856,1.0,4.04355,1.0
1.0,1.0482384,1.0,3.0637398,1.0
1.0,-2.1095357,1.0,-1.0093298,0.0
1.0,1.2931764,1.0,0.35941315,1.0
1.0,-1.0007108,0.0,-0.14757094,0.0
0.0,-0.5738581,1.0,1.0755595,1.0
1.0,1.1418873,1.0,2.5993576,1.0
1.0,-1.9165148,1.0,-0.06695394,0.0
1.0,-0.5838289,0.0,0.35243395,1.0
1.0,-0.20175293,1.0,2.7192607,1.0
1.0,0.64313126,1.0,3.460813,1.0
0.0,0.8047663,1.0,2.041588,1.0
1.0,0.5201283,1.0,1.9083811,1.0
1.0,1.1266012,1.0,2.26781,1.0
0.0,2.0766835,1.0,2.3491287,1.0
1.0,0.16999798,1.0,1.1496469,1.0
1.0,0.536604,1.0,2.8648803,1.0
1.0,1.1995378,1.0,3.2207358,1.0
1.0,-0.95539236,1.0,0.6430043,1.0
1.0,-0.93905324,1.0,1.418079,1.0
0.0,-1.1665082,1.0,-0.34393117,0.0
0.0,-0.17639077,0.0,0.865124,0.0
1.0,0.07811494,1.0,1.4744942,1.0
1.0,1.0203936,1.0,2.6417923,1.0
1.0,0.30198035,1.0,1.9047337,1.0
1.0,1.2673225,1.0,5.0372357,1.0
0.0,-1.2726382,0.0,-1.2578645,0.0
1.0,-0.6166457,0.0,2.1461308,1.0
1.0,0.084813066,1.0,2.2991185,1.0
1.0,-0.3682148,1.0,0.90745413,1.0
1.0,-0.9560596,0.0,-0.46734726,0.0
1.0,0.79245216,0.0,2.4963593,1.0
1.0,-1.41455,0.0,1.7938443,1.0
1.0,0.63013864,1.0,3.4979835,1.0
0.0,2.0441449,1.0,3.652516,1.0
1.0,-0.8899213,0.0,0.2993005,0.0
1.0,-1.0466918,0.0,-2.4146757,0.0
1.0,1.5309781,1.0,2.7676222,1.0
1.0,1.2785757,1.0,3.6622791,1.0
1.0,1.0749512,1.0,1.9194399,1.0
1.0,0.7065912,1.0,3.6380208,1.0
1.0,0.65478504,1.0,2.1162581,1.0
1.0,0.15148565,0.0,0.4487154,0.0
1.0,-0.237078,1.0,5.1811614,1.0
1.0,0.0576905,1.0,2.2184339,0.0
0.0,0.010786135,1.0,0.071210265,0.0
1.0,0.86500627,1.0,4.1834006,1.0
0.0,0.2826105,1.0,2.6424506,1.0
1.0,1.4476439,1.0,3.7932203,1.0
1.0,-0.14770873,1.0,3.1020555,1.0
1.0,-0.3697477,0.0,1.9419937,1.0
1.0,-0.24190366,0.0,0.4871541,0.0
1.0,-0.5204581,1.0,1.3048033,0.0
1.0,-0.1833432,1.0,4.327565,1.0
1.0,-1.6725249,1.0,0.8462491,0.0
1.0,0.5711584,1.0,2.9977517,1.0
1.0,-1.3054131,1.0,0.2749328,0.0
1.0,-1.1813831,0.0,-0.35592318,0.0
0.0,0.45022094,1.0,2.663851,1.0
1.0,1.0676042,1.0,1.6694837,1.0
1.0,1.9772055,1.0,3.9058886,1.0
0.0,-0.46813288,0.0,-0.44595233,1.0
0.0,0.6855975,1.0,1.8586435,1.0
1.0,-0.8730345,0.0,0.29130068,1.0
1.0,-0.2525453,1.0,2.5060034,1.0
0.0,-0.5487745,0.0,-1.12304,1.0
0.0,-1.1437905,0.0,-0.5972976,0.0
1.0,1.1832483,1.0,2.1292982,0.0
1.0,-0.967876,0.0,1.866071,0.0
0.0,-0.87817067,1.0,0.7190249,1.0
1.0,-0.029903736,1.0,2.960116,1.0
1.0,0.5298984,1.0,1.7451735,1.0
1.0,0.18084455,0.0,2.0634265,1.0
0.0,-0.7012971,1.0,-0.014654785,1.0
0.0,0.526091,1.0,0.9515819,1.0
0.0,-0.94687927,0.0,-0.65103674,0.0
0.0,-0.3010008,0.0,0.3610722,0.0
1.0,-1.0201044,0.0,-1.5098056,1.0
0.0,0.51313674,0.0,1.0978658,1.0
1.0,-0.9677393,0.0,0.710899,0.0
0.0,-1.8177459,0.0,-0.95413494,0.0
0.0,-0.346028,0.0,-0.25338504,1.0
0.0,1.8754321,1.0,2.770642,1.0
1.0,0.617648,1.0,1.623147,1.0
0.0,-0.11885673,0.0,0.90056986,0.0
0.0,-0.640041,1.0,-0.40293324,0.0
1.0,-1.3967414,0.0,-1.8411951,0.0
1.0,-0.5887478,1.0,2.466176,1.0
1.0,0.36170006,1.0,1.3619972,1.0
0.0,1.0567589,0.0,-1.2043817,1.0
0.0,0.7292196,0.0,1.1643866,1.0
0.0,-1.2004358,0.0,-0.6221502,0.0
1.0,-0.6532804,1.0,2.566297,1.0
1.0,0.059800666,1.0,2.4769096,1.0
1.0,0.7239645,1.0,1.6320349,1.0
1.0,-0.24554637,0.0,-0.027248204,0.0
0.0,0.97824496,1.0,1.6032708,1.0
1.0,-1.1784965,0.0,-0.40558663,0.0
1.0,0.6746518,0.0,2.4506593,1.0
0.0,-0.34221306,1.0,-1.1319472,0.0
0.0,3.1985145,1.0,4.516121,1.0
1.0,-0.39669654,1.0,2.3958592,1.0
1.0,0.8112879,1.0,3.814511,1.0
1.0,-1.2789664,0.0,0.37417543,0.0
1.0,0.5014449,1.0,2.8962808,1.0
0.0,0.374834,1.0,0.3614657,0.0
1.0,1.638602,1.0,4.4607034,1.0
1.0,1.832394,1.0,2.7250216,1.0
0.0,1.6633945,1.0,2.1528285,1.0
1.0,-1.3234752,0.0,-0.13071576,0.0
0.0,0.58490646,1.0,1.2764078,1.0
1.0,-1.057505,0.0,1.0059108,1.0
0.0,-1.1855543,0.0,-0.23792785,0.0
1.0,-0.8827035,0.0,-0.7353759,0.0
1.0,-0.4832348,0.0,1.1478989,0.0
1.0,-1.7942129,0.0,-2.7738357,0.0
1.0,0.09928866,0.0,1.9019239,1.0
1.0,0.81578815,1.0,3.0370023,1.0
0.0,1.1067861,1.0,3.2275786,1.0
1.0,-1.9775772,0.0,0.0102187395,0.0
1.0,0.012964813,0.0,1.8666795,1.0
0.0,-0.9796478,0.0,-0.53268695,0.0
1.0,0.92362684,1.0,1.8690016,1.0
0.0,0.37094936,0.0,-0.73155844,1.0
1.0,-0.6541612,1.0,1.4114814,0.0
1.0,-0.38749614,0.0,-0.854772,0.0
0.0,0.79435366,1.0,1.9388801,1.0
1.0,-0.9277916,1.0,1.2333453,0.0
1.0,-1.37022,0.0,-0.040340275,0.0
1.0,-1.2730049,0.0,0.42619133,0.0
1.0,-0.4211467,1.0,2.1526735,1.0
0.0,0.3287765,0.0,0.2781258,1.0
1.0,0.6919028,1.0,2.3651366,1.0
0.0,0.38787398,1.0,0.77278674,0.0
1.0,-0.7008578,1.0,1.7864066,1.0
1.0,-0.650037,1.0,0.39477414,0.0
1.0,1.1905535,1.0,1.908489,1.0
1.0,-0.26597193,1.0,0.5376271,1.0
1.0,0.15981834,1.0,2.8121934,1.0
0.0,-0.42732868,0.0,0.4728665,1.0
0.0,-1.2699575,0.0,-2.1644092,0.0
0.0,-0.45300233,0.0,-1.2501086,1.0
0.0,0.14081283,0.0,1.8570675,0.0
1.0,1.4686887,1.0,2.584638,1.0
0.0,-1.225833,0.0,-0.98081344,0.0
1.0,-0.24681084,1.0,0.28709018,1.0
1.0,0.08515613,1.0,2.7309434,1.0
1.0,1.8368095,1.0,3.360693,1.0
1.0,1.9348245,1.0,4.1184726,1.0
1.0,0.15480724,0.0,1.6056489,1.0
1.0,-0.22884342,1.0,3.6905036,1.0
1.0,0.25823689,1.0,1.9374291,1.0
1.0,0.59459317,1.0,3.554819,1.0
0.0,-0.8690292,0.0,-2.8839083,0.0
1.0,-0.03649515,1.0,2.6668124,1.0
1.0,-0.113381416,1.0,1.9096315,1.0
1.0,-0.664317,1.0,0.31889212,1.0
1.0,-0.3988858,0.0,1.9978409,1.0
1.0,0.15930974,0.0,0.023784399,1.0
1.0,-0.62679344,1.0,0.053336978,1.0
1.0,1.0027517,0.0,1.5252694,0.0
0.0,-0.6101426,0.0,-0.44241196,1.0
1.0,-0.5704675,1.0,3.5486062,1.0
1.0,-0.34581703,0.0,2.5788755,1.0
1.0,-1.1812356,1.0,0.37486127,0.0
1.0,0.13274588,1.0,3.8398104,1.0
1.0,0.36073673,1.0,1.8938056,0.0
1.0,0.89081854,1.0,5.895242,1.0
1.0,-0.18440498,1.0,1.6295196,1.0
0.0,-0.666226,1.0,-0.33304763,0.0
1.0,-0.25317347,1.0,1.0242226,1.0
1.0,-1.7908996,0.0,-0.79971725,0.0
0.0,0.7546934,1.0,2.4543471,1.0
1.0,0.45385492,0.0,-0.29732537,0.0
1.0,-0.2884988,1.0,2.4728625,1.0
1.0,-0.08875769,1.0,0.88615465,0.0
1.0,-1.1872827,0.0,-0.7830366,0.0
1.0,-0.04441471,1.0,2.9783792,1.0
1.0,0.573938,0.0,1.2071828,1.0
0.0,-0.7688369,1.0,0.7290077,0.0
0.0,0.38351882,1.0,0.383592,0.0
1.0,1.8360893,1.0,5.098194,1.0
1.0,1.4820439,1.0,3.0609498,1.0
1.0,-0.160097,0.0,0.364719,1.0
1.0,1.0614963,1.0,3.501511,1.0
0.0,-0.82401514,1.0,-0.6821825,0.0
1.0,-1.5755519,0.0,-0.2500159,0.0
1.0,-0.75712353,0.0,-1.7192087,0.0
1.0,2.842242,1.0,4.2438784,1.0
0.0,1.4690222,1.0,2.0349815,1.0
0.0,1.0515423,0.0,1.5867381,1.0
1.0,-0.16656414,1.0,0.7639117,1.0
1.0,-1.1192985,0.0,-1.5724074,0.0
0.0,-0.6061984,0.0,-1.2331333,0.0
1.0,0.59652364,1.0,1.9484284,1.0
1.0,-0.9815031,0.0,2.659634,1.0
1.0,0.41575474,1.0,2.952276,0.0
0.0,0.30576673,1.0,-0.12388909,1.0
1.0,0.8871928,0.0,0.49697125,1.0
1.0,-1.103001,0.0,0.25562903,0.0
1.0,0.5036682,1.0,2.6305034,1.0
0.0,1.9925485,1.0,4.4038525,1.0
1.0,-1.213847,1.0,0.8247854,0.0
1.0,0.6296527,1.0,1.4580549,1.0
1.0,1.3047901,1.0,2.9999526,1.0
0.0,-0.4162066,1.0,2.4102054,1.0
1.0,-0.43903804,1.0,1.5387013,1.0
0.0,-1.1672473,0.0,0.060461998,0.0
1.0,-0.3003223,0.0,-0.30300617,0.0
1.0,-0.49493113,0.0,0.88219243,0.0
1.0,-0.19442357,1.0,2.0385008,1.0
0.0,1.9365865,1.0,1.9555976,1.0
1.0,-0.19197226,1.0,1.5336853,1.0
1.0,0.92072594,1.0,3.4390607,1.0
0.0,-0.7140716,0.0,-0.20083892,0.0
1.0,0.2455013,1.0,3.325418,1.0
0.0,-0.5781327,0.0,-1.1993577,0.0
