x1,y,x2,x3,x4,x5,x6,x7,x8,x9
-3.8817186,0,0.3050884,-4.4961967,1.0,0.04072325,-4.3296676,1.0,-0.6745944,0.0
-0.4391191,0,0.7739413,0.8389158,0.0,0.23352581,-5.2418156,1.0,0.9414502,1.0
-0.6970633,0,1.8049781,-4.071882,1.0,1.0327032,-3.0491493,1.0,-0.26344785,1.0
-1.5191208,0,0.50778335,-0.5049586,0.0,0.52707297,-3.3293638,0.0,-0.6927356,1.0
-4.13936,1,-2.4471474,6.4301443,0.0,0.05007626,-1.9128679,1.0,-0.5450177,1.0
-1.7111335,0,1.4138486,0.14449179,1.0,-0.14746964,-4.6518755,0.0,-1.2363007,0.0
-2.7104642,1,1.2933737,-3.6945333,1.0,0.3318315,-2.2036269,1.0,0.26084256,1.0
-2.3502283,0,-1.4998951,1.9810679,0.0,-0.33088255,-0.73404384,0.0,-1.4992918,0.0
-0.5359963,0,1.0238147,0.019111156,0.0,0.37478516,-3.0318198,1.0,-0.7979456,1.0
-1.0716884,1,2.124164,-3.9432583,1.0,0.44302887,-3.6635447,1.0,-0.1541399,0.0
-3.3684974,0,1.093353,-0.6974633,0.0,1.4892422,-1.9848266,1.0,0.4096415,1.0
-3.4695659,1,-1.3081069,8.184903,0.0,0.22082199,1.9219203,1.0,-0.44382071,0.0
-3.6851196,1,0.11978066,3.9598129,0.0,-0.3592541,-0.84382653,1.0,-1.2396374,1.0
-1.0827644,0,2.5883944,-4.9631205,1.0,0.35739195,-3.5303283,0.0,-1.5564761,0.0
-0.5665988,0,0.17940497,3.8043675,0.0,1.3564308,-1.4329294,1.0,-0.4187507,0.0
-1.9086537,1,2.8230367,-3.011652,1.0,-0.39051002,-2.9038012,0.0,-0.42661917,0.0
0.8353491,0,2.9327018,4.8530703,0.0,0.31623662,-4.40168,1.0,0.14596626,0.0
0.28606582,0,1.0706043,1.0950086,0.0,0.88358206,-3.2956972,1.0,0.99691194,1.0
-2.9153214,1,-0.46151903,-1.1204886,1.0,-0.37327862,-3.1474283,0.0,-0.877609,1.0
-0.44809508,0,3.179303,-0.29481113,0.0,0.1712589,-1.6289736,1.0,-0.06981796,1.0
-3.1292439,1,1.4293566,-5.232832,1.0,-1.2139922,-6.2315245,0.0,-1.8586068,1.0
-0.6816224,0,1.6433489,-2.6730628,1.0,-0.49880028,-3.0242605,1.0,-0.15599975,0.0
1.0750813,0,2.2427442,-4.1831446,1.0,-0.12131953,-3.9496236,1.0,0.16406184,0.0
-0.53723884,0,1.2687665,0.5945262,1.0,0.40334582,-2.6524649,1.0,0.1540708,1.0
-0.5338794,1,1.1231077,-1.166345,1.0,-0.62060547,-3.1607025,0.0,-0.15697068,0.0
-0.43503368,0,1.9143887,2.4154038,0.0,0.5808201,-3.6705697,0.0,-1.7168553,0.0
-1.6382506,1,1.4727533,4.260221,0.0,1.0403643,-2.3060083,0.0,-1.0165498,1.0
-3.6315675,1,-2.315466,-0.5927217,1.0,-0.14904079,-1.3694704,0.0,-1.4300393,1.0
-0.47918522,0,2.0453753,-6.061069,1.0,0.35035768,-4.4279537,1.0,0.38465077,1.0
-1.048609,1,-1.346986,4.498368,0.0,0.35587078,-0.33987546,1.0,0.51418114,0.0
-0.15169168,0,0.086954236,-1.1943102,1.0,0.12497407,-3.031619,0.0,-1.5120258,1.0
-3.7968023,1,1.7148347,1.913285,0.0,1.4116457,-2.451712,1.0,0.925723,0.0
-3.2898853,0,0.6360622,3.5982904,0.0,0.4374761,-2.9657884,0.0,-1.250355,0.0
-4.004519,1,-1.5596746,-0.023848481,1.0,-1.7598836,-3.5790682,0.0,-2.6334906,0.0
-4.499075,1,-0.50275624,-6.479928,1.0,0.47924906,-2.4989426,0.0,-0.680125,1.0
1.8518634,0,4.533243,0.28031158,0.0,0.24938092,-1.286687,1.0,-0.013827562,0.0
-1.1406541,1,1.0734283,-3.182084,1.0,-1.2540245,-2.1697588,0.0,-1.1157315,0.0
-4.5354877,1,-2.8019104,-0.9441756,1.0,-1.47131,-1.8331752,0.0,-1.8375992,0.0
0.20600748,1,2.1520379,-2.547381,1.0,-0.90805644,-1.9405847,0.0,-0.93096066,1.0
-5.4489083,1,-1.1792903,-1.807185,1.0,-1.1441296,-2.252165,0.0,-0.39817715,0.0
2.5306787,0,3.449409,0.5892668,0.0,2.341782,-4.3079576,0.0,0.5030409,1.0
-2.2482667,0,-1.3019767,-0.6727573,0.0,0.40092802,-6.349593,0.0,-0.22648591,1.0
-0.02036643,0,0.82154715,1.3668574,0.0,0.8984821,-3.6615486,0.0,-1.5705019,0.0
-1.3036728,0,0.9683261,0.42488897,0.0,1.0281001,-4.792827,0.0,0.10391712,0.0
-2.3898463,1,0.19532771,-0.7888684,1.0,-0.7567673,-1.7096262,0.0,-0.6731447,0.0
-1.0991071,0,1.7959558,-1.514152,1.0,0.8166165,-5.1643696,0.0,-0.87507993,0.0
1.0029607,0,2.911752,3.2558022,0.0,0.2942039,-4.7372313,1.0,-0.77267295,1.0
-2.2145205,0,0.5855746,-2.891334,1.0,-0.0054454803,-1.8476752,0.0,-0.3372559,1.0
-4.2085533,1,0.46097863,-0.8004335,1.0,-0.5527111,-4.8598847,0.0,-1.0116682,0.0
-1.035755,1,2.551454,-1.8619323,1.0,-0.16978359,-5.078273,0.0,-1.8888495,1.0
-2.6353621,0,-1.5770816,0.23016012,0.0,0.7173631,-3.757413,1.0,-0.07707274,1.0
-3.3616009,1,0.8489088,0.6576473,0.0,-0.89975256,-2.0128798,0.0,-1.0307152,0.0
-4.9493837,1,-1.7391849,-0.56373954,1.0,-0.8014349,-2.8148828,0.0,-2.0239818,0.0
-3.4815688,1,0.2032488,-3.2105465,1.0,-1.0401645,-5.0919094,1.0,-1.5896239,0.0
-0.20758927,0,-0.00634706,-2.954648,1.0,0.44451314,-1.4946625,0.0,-2.0170157,0.0
-1.8410859,0,2.41571,-1.0475936,1.0,-1.278362,-3.5688348,1.0,-0.88553256,0.0
-2.0886166,1,0.260236,-1.1800778,1.0,-2.5559094,-5.339052,0.0,-2.7911496,0.0
-4.000043,1,1.7862687,-2.7692332,1.0,-1.1506418,-4.597508,1.0,-0.55056417,0.0
-2.6838722,1,-1.0078595,-1.3208421,1.0,-0.65967155,-2.5729315,0.0,-0.8637314,0.0
-1.6449127,0,2.1860518,-2.0284953,1.0,0.56994504,-2.4207258,0.0,-0.5406302,1.0
-0.7775875,0,1.0695543,1.021549,0.0,0.19311371,-5.691081,0.0,-1.3410008,1.0
-0.9754618,1,2.545258,4.504495,0.0,-0.59086204,-1.3172716,0.0,-2.1342878,0.0
-3.743988,1,-0.60569763,-2.0136952,1.0,-0.723856,-2.2753189,1.0,-0.12247956,0.0
-2.5009365,1,-1.0597417,-1.3093164,1.0,-0.6781812,-3.3284626,0.0,-1.2579138,0.0
-0.5877485,0,1.5740666,0.9656024,0.0,1.2834432,-4.8620806,1.0,-0.21778712,1.0
-2.320684,1,-0.29351702,-2.27222,1.0,0.7045643,-4.3294373,0.0,-1.8503509,0.0
-1.7669364,0,2.7990913,-3.8891664,1.0,0.22689095,-3.0675478,1.0,-0.08466422,1.0
-2.3360887,1,1.8603617,-1.7777114,1.0,-0.7823225,-1.9851136,0.0,-1.624811,0.0
-3.8064961,1,-1.2146008,0.008582979,0.0,-1.810853,-1.1959342,0.0,-1.364172,0.0
-3.390559,1,-1.2928367,-2.157894,1.0,0.49047,-2.170936,1.0,-0.59533155,0.0
-2.1470838,0,0.9389242,-1.2803639,0.0,0.4866398,-3.4645414,1.0,-0.30982554,0.0
-1.6289837,1,1.3479098,-1.9026783,1.0,-0.7477759,-2.950637,1.0,-0.9735656,1.0
-1.5504482,0,-0.11380029,4.8162866,0.0,1.3714318,-1.7425199,1.0,0.81613344,0.0
-5.1372232,1,0.73199224,-1.7129273,1.0,-0.18703106,-2.5926287,1.0,-0.18077415,0.0
0.53008056,0,2.9988155,-2.4045851,0.0,-0.15396386,-2.149016,1.0,-0.022456795,0.0
-2.5110989,0,-0.10716164,-1.8810486,1.0,0.957878,-3.7773166,1.0,-0.64080924,1.0
0.20975137,0,1.5299844,-1.948435,1.0,0.016796976,-2.5696192,0.0,-0.5395049,1.0
-3.402502,1,-1.700359,-3.221799,0.0,-0.65065104,-1.3395709,0.0,-2.4037235,0.0
-4.5878096,1,-1.8057549,5.7004423,0.0,0.45621297,-3.0090203,1.0,0.13058296,1.0
-1.6109571,0,1.2938806,5.7633305,0.0,0.47174793,-3.3490045,1.0,0.63196963,1.0
-3.114894,1,1.877289,-2.861857,1.0,-0.4203419,-2.8575354,0.0,-1.5329905,1.0
0.9762051,1,2.2633064,-0.11327863,1.0,-1.1867688,-1.4455724,0.0,-1.3191315,0.0
-3.2759743,1,1.2128829,-6.1818714,1.0,0.554347,-2.7249384,0.0,-1.6105862,0.0
-3.1427693,0,0.9374473,1.2411052,0.0,0.26641968,-1.753273,1.0,0.29029092,1.0
0.38477492,0,2.0467808,-1.8049045,0.0,-0.08110118,-2.870786,0.0,-1.427101,1.0
-0.3835758,0,0.76952696,-6.8013196,1.0,-0.53265023,-4.2612743,1.0,-0.026346922,1.0
-2.3302808,1,1.2241932,-3.9614327,1.0,0.28763807,-3.4292374,0.0,-0.73551315,0.0
-2.6496625,1,-0.86247617,-4.42277,1.0,-1.0097125,-3.1937456,1.0,-1.3709416,0.0
-1.891647,1,-0.6292567,-3.1587462,1.0,-0.9102215,-3.2209382,0.0,-0.5403888,0.0
-0.7674491,0,1.0631506,2.4487338,0.0,0.7791985,-3.1016033,1.0,1.1157084,0.0
-1.5659466,1,2.784531,-1.171529,1.0,-1.2156564,-2.303821,0.0,-2.0641632,0.0
-1.568825,0,2.7496834,0.035254,0.0,0.16097072,-3.7585855,1.0,-0.034898818,1.0
-4.2078094,1,-0.801056,-1.6755387,1.0,-0.6213592,-3.9170442,0.0,0.03952217,0.0
-3.0935998,0,0.9500784,-1.8274224,1.0,1.2103617,-3.3492877,1.0,0.32574555,0.0
0.4312501,0,3.1216245,-2.0919921,1.0,0.7479568,-2.598703,0.0,-0.70663,0.0
-2.21517,1,1.1430197,-3.0408676,1.0,-1.1780679,-0.09344673,0.0,-1.6283408,0.0
-3.4836767,1,-1.3584726,-1.0098168,1.0,0.46309823,-2.5276144,0.0,0.40868098,1.0
-2.2824554,1,-2.0377197,4.2780433,0.0,-0.9594772,-2.4496088,0.0,-1.3312079,1.0
-0.7795756,0,2.6527524,-3.0011187,1.0,0.19312327,-2.7990403,0.0,-0.92917836,1.0
-2.180431,1,-0.45745093,1.1634231,0.0,-0.18866807,-1.8183182,0.0,-0.5414703,1.0
-3.261004,1,-2.184003,5.474739,0.0,0.12954594,-2.6177716,1.0,-0.25774744,0.0
-0.13025355,0,1.8438934,-4.8589945,1.0,-0.30085376,-2.8768682,0.0,-1.0492563,0.0
-2.474593,1,-2.1648998,-1.0024669,1.0,0.5570908,-2.0416844,1.0,0.40100688,1.0
-1.5175046,0,2.5002027,-2.750347,1.0,0.079264075,-2.4914818,0.0,-0.73293597,0.0
0.30414414,0,3.373569,-1.6676686,1.0,-0.36665192,-5.836801,1.0,-0.41951445,1.0
1.3894494,0,1.2580376,-4.95076,1.0,-0.7294497,-4.1675653,0.0,-1.2795942,0.0
-0.77438736,0,1.1477481,-0.119218946,0.0,-0.27960896,-1.4372964,0.0,-2.377192,1.0
-1.8405001,1,0.5381525,4.4314137,0.0,-0.51997244,-1.8312339,1.0,-0.7924776,1.0
-1.4564646,0,1.0878711,-3.4259086,1.0,0.07505366,-4.167355,0.0,-1.2140893,1.0
-1.2512571,0,0.59949744,-1.8287882,1.0,0.18486772,-2.854673,0.0,-1.30215,0.0
-1.9968963,0,3.2595391,-4.247792,1.0,-0.4561105,-4.212552,1.0,-0.28074718,0.0
-0.53791094,0,0.9042883,0.18486536,1.0,0.4566322,-3.4208934,0.0,-0.25454447,1.0
-0.5053389,1,1.3595269,0.75520515,0.0,-0.14728789,-3.776837,0.0,-1.0754147,0.0
-3.120242,1,-1.1555327,-0.44273472,1.0,0.07285181,-3.7611365,0.0,-0.9648864,0.0
2.2308033,0,3.4814382,1.1072539,0.0,1.4398506,-5.3766108,1.0,1.1851629,1.0
-2.6509,1,0.7024962,0.3451594,1.0,0.33319676,-3.9598718,1.0,-0.6500865,0.0
0.6791408,0,0.9719808,-5.624033,1.0,-0.77475655,-5.188233,1.0,-0.3152696,0.0
-3.557478,1,-2.665775,-1.3502499,1.0,-0.034513623,-2.9544523,0.0,-0.7337646,0.0
-1.2276831,0,2.1384835,0.6022924,0.0,0.32560012,-3.188548,0.0,-1.3321526,0.0
-2.495026,1,1.451267,2.53043,0.0,0.014681339,-0.79596674,1.0,-0.6055198,0.0
1.0848322,0,2.8307967,0.8319789,0.0,0.63989633,-2.5524154,0.0,0.660604,1.0
-2.7616255,1,-1.5834756,-2.594736,1.0,-0.72967345,-2.358846,1.0,-1.19169,0.0
-1.0387883,1,-0.027757764,2.396004,0.0,0.5632249,-3.0716245,0.0,0.26935554,1.0
-0.57173026,0,0.9954685,-4.4632716,1.0,0.68433017,-3.54252,1.0,0.01592872,1.0
-4.579729,1,1.0978706,8.507273,0.0,0.81541556,-1.8930225,0.0,-0.96676666,1.0
-1.0123025,1,0.5077945,-0.1638942,0.0,-0.44921017,-1.2777709,0.0,-0.85926163,1.0
-5.080126,1,-0.77281225,0.45440206,0.0,-0.22528091,-1.4444505,1.0,-0.9317142,1.0
-0.8071419,1,2.0577877,4.2435255,0.0,0.43021142,-2.17815,0.0,-0.2173227,0.0
3.3041906,0,3.271647,3.1599617,0.0,0.40664053,-3.1518147,0.0,-0.69674796,1.0
-0.87969244,0,1.0030875,-1.3780993,0.0,0.09791833,-1.4110053,0.0,-1.5392395,0.0
-2.0898957,0,1.4711101,-4.377288,1.0,1.6874318,-3.4217308,1.0,-0.33488393,0.0
-1.904896,1,-0.4644621,2.0492558,0.0,-0.61789095,-2.5127528,0.0,-1.6848379,0.0
-3.2655945,1,-0.80648327,-6.772299,1.0,-0.9357692,-1.6457578,0.0,-1.1421757,1.0
-2.2712636,1,1.1157966,-2.5008507,1.0,-1.3200289,-4.1336164,0.0,-1.6421776,1.0
-3.1885457,0,-1.9341354,2.646772,0.0,0.1965974,-4.966648,0.0,-0.4772799,1.0
-0.12857258,0,1.3073068,-0.58269906,1.0,-0.48787725,-3.9007823,0.0,-1.422393,0.0
-2.8006284,1,-0.99371815,3.4139612,0.0,0.10523869,-2.506817,1.0,0.067424774,0.0
-2.0321097,1,-1.2805706,-1.9709363,1.0,-0.6138909,-3.5786037,0.0,-2.1605034,0.0
-0.9746852,0,3.8064325,-2.9562325,1.0,0.7141762,-3.3847456,0.0,-0.5115545,0.0
-0.78754044,1,1.524813,-4.7729397,1.0,-1.1634141,-3.2548819,0.0,-1.7078916,0.0
-4.089972,1,-1.3886971,0.13426028,0.0,0.29434133,-2.7304256,0.0,-0.4147814,0.0
0.15691876,1,0.32230484,-2.9527361,1.0,-0.81823665,-4.377982,0.0,-0.86349785,0.0
-2.5052297,1,2.349247,3.7858527,0.0,-0.8239124,-1.7002032,0.0,-1.3763583,0.0
-4.8769503,1,-3.1618404,-1.8738741,1.0,-0.89451945,-3.857709,0.0,-1.956944,0.0
-4.5829525,1,-3.2851741,-2.8448994,1.0,-0.6188399,-3.9949443,0.0,-2.1768937,0.0
-1.6447126,0,2.320266,-0.04611993,1.0,0.8217491,-2.3758445,1.0,-0.13629203,1.0
-4.706427,1,-2.2037673,-1.9576973,0.0,-0.79757535,-1.0811186,0.0,-1.7763464,0.0
-0.006536007,0,0.3712808,0.6396972,0.0,0.6091094,-3.594226,0.0,-0.20083499,1.0
-1.5981095,0,0.2210958,-5.1481543,1.0,0.55198526,-1.1666746,0.0,0.19191426,0.0
-2.9807231,1,-1.0572844,2.2419147,0.0,-0.041698918,-3.585689,0.0,-0.7749944,0.0
-0.75021845,1,0.1402818,0.5283433,1.0,0.06133187,-2.1980538,1.0,-0.7665168,1.0
-2.193625,1,-1.7668897,-1.1667154,0.0,-0.30820578,-1.7233164,0.0,-0.029682636,1.0
-1.7349901,1,0.3508746,-1.2616987,0.0,-0.36632562,-1.4551159,1.0,-0.28757235,0.0
0.30137348,0,0.032711506,2.9440782,0.0,0.7759717,-6.025221,1.0,0.068681106,0.0
-0.19841135,0,3.4635234,-0.7004111,1.0,1.2656059,-4.2063236,1.0,0.42863056,1.0
-1.4816334,1,-0.60795283,4.056457,0.0,0.15321547,-1.5290983,0.0,-1.243337,0.0
-0.79399323,1,1.4987723,0.055722952,1.0,-0.7616484,-6.404167,0.0,-2.079763,0.0
-3.0512242,1,-0.46724427,0.20186889,1.0,0.4014945,-2.030593,1.0,-0.13009313,1.0
-1.6844256,0,0.002180934,3.5598955,0.0,0.70697045,-5.4892178,1.0,-0.45956936,1.0
-2.0177135,1,3.0152044,3.9088688,0.0,0.13608707,-0.44432473,0.0,-1.5313019,1.0
-0.8832366,0,1.180727,-2.9849706,1.0,-0.39105326,-4.4996347,1.0,-0.41534865,0.0
-2.0148225,1,1.9077564,-4.99703,1.0,-1.2509981,-3.2920697,0.0,-1.3412662,0.0
-1.3880527,0,2.0319026,-3.950779,1.0,-0.839442,-5.302101,0.0,-1.5553117,1.0
-2.5354125,1,0.6751192,2.4013667,0.0,-0.6945846,-1.6666296,0.0,-0.4500689,0.0
-1.5440437,1,2.014349,-2.0417318,1.0,-0.23636341,-4.843178,0.0,-0.7023219,0.0
-3.2552829,1,-0.8490545,-1.4330947,1.0,0.052272618,-3.4613726,0.0,-0.42354593,1.0
-0.054130316,0,3.3398914,-4.050796,1.0,0.4107414,-3.739617,1.0,-0.2473939,1.0
-1.408593,0,2.1558456,-0.23844278,1.0,1.1188357,-3.5353703,1.0,0.054856762,0.0
-2.570968,1,0.37382895,-3.258582,1.0,-1.1605887,-3.8923025,0.0,0.19421256,0.0
-2.511172,1,-0.55857116,-0.086062156,1.0,-1.2616496,-1.013111,0.0,-1.4148088,1.0
-2.707594,1,2.1963701,-2.5659323,1.0,0.50317687,-3.9801233,1.0,0.34376675,0.0
-0.4937675,0,2.1177664,-2.5135787,1.0,-0.03731072,-4.121419,0.0,-0.4409681,0.0
3.38864,0,2.7221305,-1.4193861,1.0,0.8843602,-3.5661848,1.0,0.9007631,1.0
-2.0320947,1,-0.4414729,1.4004147,0.0,0.16621765,-2.990495,0.0,-0.21465755,1.0
-2.0966833,0,1.7684196,-2.040958,1.0,1.7807448,-2.2528763,1.0,1.1272211,0.0
-2.02621,0,1.1220305,-0.32646823,1.0,0.24761453,-3.225372,1.0,-0.12514487,1.0
-1.1410536,0,1.5656419,-2.5980253,1.0,0.3662766,-5.911338,0.0,-0.9191825,1.0
-1.9264678,0,3.4737544,-11.252218,1.0,1.1072917,-1.9075012,0.0,-0.4487841,1.0
-1.3694962,1,1.0972127,-1.9708488,1.0,-0.63693535,-3.2525673,0.0,-0.22338897,1.0
1.276484,0,2.0942934,-0.4943328,0.0,0.039859712,-2.1844811,1.0,-0.566664,0.0
-2.0950146,0,1.7940781,-4.249351,1.0,-0.05605921,-1.95692,1.0,-1.0724128,0.0
-2.0974972,1,1.0618784,-4.441096,1.0,-1.2313597,-4.3844566,0.0,-1.2438425,0.0
-1.6329628,1,-1.9622043,1.9016892,0.0,-0.3104862,-3.156219,0.0,-1.0326294,0.0
-0.1664344,0,3.7979746,3.9356232,0.0,1.4521511,-4.9330373,1.0,0.44858673,0.0
1.1872401,0,1.9682783,-0.7219833,1.0,0.7496862,-3.923839,1.0,0.337336,0.0
-1.1245053,1,-0.057682455,3.2169814,0.0,0.076447785,-1.8053546,1.0,0.46754158,0.0
-2.4796433,0,3.2721515,4.024904,1.0,0.81637883,-5.1021185,1.0,0.07311553,1.0
-4.6962805,1,-2.2139418,-2.5078316,1.0,0.013526857,-2.9770353,0.0,-2.7970986,0.0
-1.6421038,1,-0.8965908,-4.6139717,1.0,-0.008397222,-3.6466608,0.0,-1.0596002,1.0
-2.3654256,0,2.307697,-2.0828202,1.0,0.7551814,-3.5945172,1.0,1.2873936,0.0
-2.8464127,1,0.3840568,-1.0378801,0.0,-0.0011883676,-0.012159109,0.0,-0.8407419,1.0
-3.573865,1,-0.26773232,-3.7988896,1.0,-0.93464196,-3.6716032,0.0,-0.99357885,1.0
-1.6295524,1,0.6842111,-5.3829403,1.0,-0.0052087903,-0.11127424,0.0,-0.7871047,0.0
-6.443008,1,-2.1454813,-3.3212602,1.0,-0.79870313,-2.8211503,0.0,-3.02255,0.0
-1.2668092,1,-0.2778244,-3.5841713,1.0,0.43884832,-3.8069692,0.0,-0.5463312,0.0
-0.15473437,1,1.2717478,-1.3536747,1.0,-0.6953778,-3.8504126,1.0,-0.2715484,1.0
-5.458357,1,-1.6302077,-3.4454217,1.0,-0.2854158,-3.6427007,0.0,-1.7389414,1.0
-1.510095,0,1.1538512,-0.5465932,0.0,-0.6810438,-0.6268997,0.0,0.2499448,0.0
-1.0764194,1,2.5742428,2.3053355,1.0,-0.76448935,-2.0798342,0.0,-0.950117,0.0
-1.8722172,1,-3.3417826,1.2456906,0.0,-0.25993454,-0.5749147,0.0,-1.3324871,0.0
1.0123575,0,3.7965994,-0.13192749,0.0,0.41537055,-3.4221225,1.0,0.14773035,1.0
-0.55598986,0,0.18664527,1.6296165,1.0,0.39174598,-3.242957,0.0,-0.5255058,1.0
-1.9817073,0,-1.8822092,3.0061176,0.0,1.6411123,-3.116602,1.0,0.114784315,0.0
-3.441215,1,-1.6752195,-0.98048306,0.0,-1.0577309,-1.9655439,1.0,-0.54858476,1.0
1.8960907,1,-0.06776452,-0.4844734,1.0,-0.57909,-1.0061834,0.0,0.2328651,1.0
1.5280936,0,1.8710837,-5.8083696,1.0,-0.3994587,-2.0919971,0.0,-1.0270182,1.0
-1.3014299,0,2.9948416,-0.38867915,0.0,1.6219254,-2.7691395,0.0,-1.1831836,0.0
-0.38550913,0,1.7625793,2.396829,0.0,1.7747824,-2.6522412,1.0,0.9634551,1.0
-1.6238929,0,1.81897,-4.5040045,1.0,0.17059791,-2.0996919,0.0,-1.8222165,0.0
2.6824112,0,3.6934342,-1.6576151,1.0,0.14680108,-4.684601,0.0,-1.0119045,0.0
-4.450281,1,0.8062396,0.9762387,0.0,0.30903125,-3.0514688,0.0,-1.8718414,1.0
-3.2106328,1,-0.79677975,5.5992084,0.0,0.41239884,-1.0743929,0.0,-0.7924785,0.0
-2.002818,1,0.03962049,-2.1381712,1.0,0.9292063,-3.3084207,1.0,0.5122287,0.0
-1.4804013,0,2.513874,-0.9260012,1.0,0.7900091,-4.6968846,1.0,0.7351594,1.0
-3.6579893,1,-0.7369802,2.297116,0.0,-0.47732738,-2.4975004,0.0,-2.5618165,0.0
-2.079398,0,0.61006415,-3.5268242,1.0,0.060865954,-3.8404872,0.0,-0.24995339,0.0
0.7653427,0,0.8905754,-4.6567507,1.0,0.5196098,-4.013321,0.0,-0.11662406,1.0
-4.6070623,0,-1.8078231,2.3419604,0.0,0.28158775,-3.2350628,1.0,0.007782012,1.0
-3.5147343,1,1.3524015,-4.0552235,1.0,-1.0913613,-2.8281775,1.0,-1.7562196,0.0
-3.4377813,1,-2.0843656,-6.74239,1.0,-1.7367148,-3.958066,0.0,-1.945531,0.0
0.6674833,0,3.090529,0.72594976,0.0,-0.44623405,-2.5735755,0.0,-1.559094,0.0
-0.3219515,0,0.66817296,1.9964157,0.0,0.39897162,-1.8913459,0.0,-1.0547819,0.0
-1.4233059,0,0.34485567,-1.172939,1.0,1.1337812,-2.6217527,0.0,-0.72664833,1.0
0.74305296,0,1.6966107,0.35202873,0.0,1.2737821,-1.9738996,1.0,-0.04151857,1.0
-1.6148942,0,1.6960979,-2.2202797,1.0,1.1643686,-3.0085955,1.0,0.69989586,0.0
-2.4110374,0,-0.18075639,0.80471003,0.0,1.9087944,-2.0816765,0.0,-0.09662443,0.0
-0.46018875,0,0.3627931,0.92629874,0.0,0.779501,-2.5340226,0.0,-1.5889273,0.0
-1.0541576,0,1.5114659,-3.7223172,1.0,0.8017156,-3.6919327,1.0,-0.18640786,1.0
-1.2414559,1,2.38875,0.362527,1.0,-0.9635886,-3.668038,0.0,-2.309434,0.0
-1.0509701,0,2.7289586,-0.5166726,0.0,0.46006027,-3.7879105,1.0,-0.8293661,0.0
1.2709291,0,3.8122325,-4.9303856,1.0,-1.9802598,-5.347528,1.0,-1.9985288,0.0
-4.0819073,1,-0.7485429,-0.5450907,0.0,-0.3330148,-3.0842972,0.0,-0.7176375,1.0
-2.918755,1,-1.1569552,4.569446,0.0,-0.78826594,-1.7656918,0.0,-2.299215,0.0
0.45243144,0,2.2605891,-5.499938,1.0,-0.04273656,-4.918601,1.0,-0.7594144,0.0
-2.420504,0,1.0795771,0.88735306,0.0,0.47611892,-5.3836393,1.0,0.31622863,0.0
-0.28916967,0,3.1313,-1.3314888,1.0,0.52321696,-3.4863844,0.0,-1.858037,0.0
-4.894276,1,-0.8782548,4.345498,0.0,-0.4248528,-1.5402815,1.0,-1.3975523,0.0
-2.3650796,1,1.4283402,4.421113,0.0,-0.29425013,-4.6734047,0.0,-0.82738703,0.0
-2.2008939,0,-0.4368739,-1.6264851,1.0,1.341943,-2.5716834,0.0,-0.6644621,0.0
-2.500263,0,-0.53625137,-1.1624146,1.0,0.23074393,-2.4576108,1.0,-0.5983105,0.0
-2.0085332,0,1.8914357,-6.0911965,1.0,-0.15952367,-2.7126412,0.0,-2.5859895,0.0
-1.4337705,0,3.1355963,-1.0562229,1.0,1.1846931,-2.103109,0.0,-0.0040272474,0.0
-0.5561875,0,3.5014439,3.010134,0.0,1.5378563,-1.1106796,1.0,-0.16195208,1.0
-2.661663,0,1.7009557,4.860258,0.0,1.466873,-2.4274278,1.0,0.4746228,1.0
-4.4510074,1,-0.6523998,-4.512062,1.0,-1.0458027,-1.4532076,0.0,-2.1737788,1.0
-0.19215024,0,3.1498156,-4.5932007,1.0,0.35673386,-2.6984086,0.0,-0.6913785,1.0
-1.6735536,1,1.1380751,0.29673564,0.0,-0.62402743,-1.667319,0.0,-0.47487462,0.0
-0.44330287,0,1.9444747,-1.3942875,1.0,0.04469073,-4.6669693,0.0,-1.1492167,1.0
-4.3653555,1,-0.4271112,-3.7528825,1.0,-0.954507,-1.3012862,0.0,-1.0925218,0.0
-1.5981436,1,-0.32090604,-2.352016,1.0,-0.6009296,-1.7085178,1.0,1.0191486,1.0
-0.10191536,0,2.67351,-8.398528,1.0,0.031465635,-4.5860496,0.0,-0.6937036,0.0
0.78974986,0,2.9672928,-2.0299897,1.0,-0.9661074,-2.2425292,0.0,-1.8653257,1.0
-0.90287215,0,-0.03867066,-3.8556352,1.0,-0.09992626,-1.7168409,0.0,-1.2811406,0.0
-3.7568762,0,-2.1642518,-1.1294205,0.0,-0.22373429,-0.43262196,0.0,-0.062261462,0.0
-0.8172068,1,0.84287477,0.7050419,0.0,0.41080594,-1.1049724,0.0,-1.329243,0.0
-2.7382135,1,-1.4406191,0.3080846,1.0,-0.27558124,-2.3291247,0.0,-1.3343184,0.0
0.62057066,0,0.25152898,-5.1564703,1.0,-0.1696814,-3.6056175,0.0,-1.5310159,0.0
-2.0700686,1,1.5855107,0.021366715,0.0,-1.2638032,-3.6462545,0.0,-1.4952203,0.0
-2.3962708,1,-2.0709004,-7.2904754,1.0,-1.2252061,-2.3349504,0.0,-1.267374,1.0
-3.803302,1,-1.4879615,7.954277,0.0,-0.40169758,-3.3172626,0.0,-1.4264679,0.0
-5.024996,1,0.7240939,2.8339677,0.0,-0.43594167,-0.52775633,1.0,0.65038574,1.0
-1.2706403,0,-2.2055836,-7.7620854,1.0,0.46189246,-2.630794,0.0,-1.5184805,0.0
